event_id,category,slice,leg,ticker,evaluator_window_positive,left_ts,right_ts,scheduled_start_ts,window1_open_cents,window1_close_cents,leg_direction,raw_bbo_rows,distinct_top_states,true_print_rows,print_floor_cents,print_floor_ts,reason,quote_10s_floor_limit_cents,quote_10s_first_touch_ts,quote_10s_first_span_seconds,quote_10s_first_span_min_ask_cents,quote_10s_first_span_max_ask_cents,quote_10s_longest_span_seconds,quote_10s_qualifying_span_count,quote_30s_floor_limit_cents,quote_30s_first_touch_ts,quote_30s_first_span_seconds,quote_30s_first_span_min_ask_cents,quote_30s_first_span_max_ask_cents,quote_30s_longest_span_seconds,quote_30s_qualifying_span_count,quote_60s_floor_limit_cents,quote_60s_first_touch_ts,quote_60s_first_span_seconds,quote_60s_first_span_min_ask_cents,quote_60s_first_span_max_ask_cents,quote_60s_longest_span_seconds,quote_60s_qualifying_span_count,quote_300s_floor_limit_cents,quote_300s_first_touch_ts,quote_300s_first_span_seconds,quote_300s_first_span_min_ask_cents,quote_300s_first_span_max_ask_cents,quote_300s_longest_span_seconds,quote_300s_qualifying_span_count
KXATPMATCH-26JUL12SLADAM,ATP_MAIN,fit,SLA,KXATPMATCH-26JUL12SLADAM-SLA,True,1783825200.0,1783866600.0,1783854000.0,16,16,FLAT,6771,28,40,15,1783849576.226929,,15,1783849606.0,4132.0,15,15,4132.0,1,15,1783849606.0,4132.0,15,15,4132.0,1,15,1783849606.0,4132.0,15,15,4132.0,1,15,1783849606.0,4132.0,15,15,4132.0,1
KXATPMATCH-26JUL12SONSCH,ATP_MAIN,fit,SCH,KXATPMATCH-26JUL12SONSCH-SCH,True,1783825200.0,1783930800.0,1783854000.0,36,32,FALLING,47015,852,306,30,1783915329.693217,,30,1783917937.0,2524.0,30,30,2524.0,1,30,1783917937.0,2524.0,30,30,2524.0,1,30,1783917937.0,2524.0,30,30,2524.0,1,30,1783917937.0,2524.0,30,30,2524.0,1
KXATPMATCH-26JUL12SONSCH,ATP_MAIN,fit,SON,KXATPMATCH-26JUL12SONSCH-SON,True,1783825200.0,1783930800.0,1783854000.0,66,,UNKNOWN,45948,2774,1377,61,1783889378.03302,,64,1783889491.0,1700.0,64,64,1700.0,1,64,1783889491.0,1700.0,64,64,1700.0,1,64,1783889491.0,1700.0,64,64,1700.0,1,64,1783889491.0,1700.0,64,64,1700.0,1
KXATPMATCH-26JUL12STRMUN,ATP_MAIN,fit,MUN,KXATPMATCH-26JUL12STRMUN-MUN,True,1783825200.0,1783956840.0,1783854000.0,73,81,CLIMBING,17390,1192,343,72,1783866806.47381,,73,1783825200.0,21648.0,73,73,21648.0,2,73,1783825200.0,21648.0,73,73,21648.0,2,73,1783825200.0,21648.0,73,73,21648.0,2,73,1783825200.0,21648.0,73,73,21648.0,2
KXATPMATCH-26JUL12STRMUN,ATP_MAIN,fit,STR,KXATPMATCH-26JUL12STRMUN-STR,True,1783825200.0,1783956840.0,1783854000.0,28,21,FALLING,22021,1446,159,20,1783952890.03893,,20,1783954891.0,144.0,20,20,144.0,3,20,1783954891.0,144.0,20,20,144.0,1,20,1783954891.0,144.0,20,20,144.0,1,21,1783952890.0,3950.0,20,21,3950.0,1
KXATPMATCH-26JUL12SVRDIM,ATP_MAIN,fit,DIM,KXATPMATCH-26JUL12SVRDIM-DIM,True,1783825200.0,1784025300.0,1783854000.0,66,61,FALLING,22517,1097,249,61,1784016098.051712,,62,1784013291.0,3375.0,62,62,8177.0,2,62,1784013291.0,3375.0,62,62,8177.0,2,62,1784013291.0,3375.0,62,62,8177.0,2,62,1784013291.0,3375.0,62,62,8177.0,2
KXATPMATCH-26JUL12SVRDIM,ATP_MAIN,fit,SVR,KXATPMATCH-26JUL12SVRDIM-SVR,True,1783825200.0,1784025300.0,1783854000.0,35,40,CLIMBING,50659,644,96,35,1783853705.790934,,33,1783874965.0,48.0,33,33,48.0,1,33,1783874965.0,48.0,33,33,48.0,1,34,1783825200.0,7327.0,34,34,11365.0,2,34,1783825200.0,7327.0,34,34,11365.0,2
KXATPMATCH-26JUL12TABHUE,ATP_MAIN,fit,HUE,KXATPMATCH-26JUL12TABHUE-HUE,True,1783825200.0,1783846200.0,1783854000.0,44,42,FALLING,5475,3,68,41,1783830587.454412,,42,1783829522.0,16678.0,42,42,16678.0,1,42,1783829522.0,16678.0,42,42,16678.0,1,42,1783829522.0,16678.0,42,42,16678.0,1,42,1783829522.0,16678.0,42,42,16678.0,1
KXATPMATCH-26JUL12TABHUE,ATP_MAIN,fit,TAB,KXATPMATCH-26JUL12TABHUE-TAB,True,1783825200.0,1783846200.0,1783854000.0,55,59,CLIMBING,18404,1016,230,55,1783826142.696493,,57,1783825200.0,21000.0,57,57,21000.0,1,57,1783825200.0,21000.0,57,57,21000.0,1,57,1783825200.0,21000.0,57,57,21000.0,1,57,1783825200.0,21000.0,57,57,21000.0,1
KXATPMATCH-26JUL12TSIBUS,ATP_MAIN,fit,BUS,KXATPMATCH-26JUL12TSIBUS-BUS,True,1783825200.0,1784036940.0,1783854000.0,54,56,CLIMBING,95862,8611,1011,52,1783867719.891559,,53,1783859363.0,28311.0,53,53,28311.0,1,53,1783859363.0,28311.0,53,53,28311.0,1,53,1783859363.0,28311.0,53,53,28311.0,1,53,1783859363.0,28311.0,53,53,28311.0,1
KXATPMATCH-26JUL12TSIBUS,ATP_MAIN,fit,TSI,KXATPMATCH-26JUL12TSIBUS-TSI,True,1783825200.0,1784036940.0,1783854000.0,47,46,FALLING,54031,1100,589,38,1783949688.457037,,38,1783964777.0,860.0,38,38,860.0,1,38,1783964777.0,860.0,38,38,860.0,1,38,1783964777.0,860.0,38,38,860.0,1,38,1783964777.0,860.0,38,38,860.0,1
KXATPMATCH-26JUL13COLSKA,ATP_MAIN,fit,COL,KXATPMATCH-26JUL13COLSKA-COL,True,1783923600.0,1783946700.0,1783952400.0,88,84,FALLING,18545,16,219,82,1783942874.240945,,83,1783944229.0,706.0,83,83,706.0,1,83,1783944229.0,706.0,83,83,706.0,1,83,1783944229.0,706.0,83,83,706.0,1,83,1783944229.0,706.0,83,83,706.0,1
KXATPMATCH-26JUL13COLSKA,ATP_MAIN,fit,SKA,KXATPMATCH-26JUL13COLSKA-SKA,True,1783923600.0,1783946700.0,1783952400.0,14,18,CLIMBING,10669,13,148,14,1783923833.747996,,14,1783923600.0,5138.0,14,14,5138.0,1,14,1783923600.0,5138.0,14,14,5138.0,1,14,1783923600.0,5138.0,14,14,5138.0,1,14,1783923600.0,5138.0,14,14,5138.0,1
KXATPMATCH-26JUL13FAUDAM,ATP_MAIN,fit,DAM,KXATPMATCH-26JUL13FAUDAM-DAM,True,1783924200.0,1783942440.0,1783953000.0,45,46,CLIMBING,1669,43,80,44,1783928402.289283,,44,1783924251.0,48.0,44,44,525.0,9,44,1783924251.0,48.0,44,44,525.0,4,44,1783925181.0,525.0,44,44,525.0,2,44,1783925181.0,525.0,44,44,525.0,2
KXATPMATCH-26JUL13FAUDAM,ATP_MAIN,fit,FAU,KXATPMATCH-26JUL13FAUDAM-FAU,True,1783924200.0,1783942440.0,1783953000.0,57,55,FALLING,1474,44,50,55,1783936484.752113,,55,1783924200.0,4538.0,55,55,4538.0,1,55,1783924200.0,4538.0,55,55,4538.0,1,55,1783924200.0,4538.0,55,55,4538.0,1,55,1783924200.0,4538.0,55,55,4538.0,1
KXATPMATCH-26JUL13MARMID,ATP_MAIN,fit,MAR,KXATPMATCH-26JUL13MARMID-MAR,True,1783915200.0,1783932900.0,1783944000.0,38,38,FLAT,1729,1,33,37,1783920250.033052,,38,1783915200.0,17700.0,38,38,17700.0,1,38,1783915200.0,17700.0,38,38,17700.0,1,38,1783915200.0,17700.0,38,38,17700.0,1,38,1783915200.0,17700.0,38,38,17700.0,1
KXATPMATCH-26JUL13MARMID,ATP_MAIN,fit,MID,KXATPMATCH-26JUL13MARMID-MID,True,1783915200.0,1783932900.0,1783944000.0,63,63,FLAT,777,1,52,63,1783915654.755851,,63,1783915200.0,17700.0,63,63,17700.0,1,63,1783915200.0,17700.0,63,63,17700.0,1,63,1783915200.0,17700.0,63,63,17700.0,1,63,1783915200.0,17700.0,63,63,17700.0,1
KXATPMATCH-26JUL13PASKRU,ATP_MAIN,fit,KRU,KXATPMATCH-26JUL13PASKRU-KRU,True,1783911600.0,1783932900.0,1783940400.0,36,37,CLIMBING,2576,13,28,36,1783913946.388392,,36,1783911600.0,17138.0,36,36,17138.0,1,36,1783911600.0,17138.0,36,36,17138.0,1,36,1783911600.0,17138.0,36,36,17138.0,1,36,1783911600.0,17138.0,36,36,17138.0,1
KXATPMATCH-26JUL13PASKRU,ATP_MAIN,fit,PAS,KXATPMATCH-26JUL13PASKRU-PAS,True,1783911600.0,1783932900.0,1783940400.0,64,65,CLIMBING,4683,5,69,63,1783928660.761492,,64,1783911600.0,8861.0,64,64,8861.0,2,64,1783911600.0,8861.0,64,64,8861.0,2,64,1783911600.0,8861.0,64,64,8861.0,2,64,1783911600.0,8861.0,64,64,8861.0,2
KXATPMATCH-26JUL13SANDAN,ATP_MAIN,fit,DAN,KXATPMATCH-26JUL13SANDAN-DAN,True,1783924200.0,1783942440.0,1783953000.0,78,75,FALLING,2024,5,40,75,1783934902.427157,,76,1783934696.0,7744.0,76,76,7744.0,1,76,1783934696.0,7744.0,76,76,7744.0,1,76,1783934696.0,7744.0,76,76,7744.0,1,76,1783934696.0,7744.0,76,76,7744.0,1
KXATPMATCH-26JUL13SANDAN,ATP_MAIN,fit,SAN,KXATPMATCH-26JUL13SANDAN-SAN,True,1783924200.0,1783942440.0,1783953000.0,23,25,CLIMBING,2116,3,24,23,1783926264.692298,,23,1783924200.0,18240.0,23,23,18240.0,1,23,1783924200.0,18240.0,23,23,18240.0,1,23,1783924200.0,18240.0,23,23,18240.0,1,23,1783924200.0,18240.0,23,23,18240.0,1
KXATPMATCH-26JUL13TABROD,ATP_MAIN,fit,ROD,KXATPMATCH-26JUL13TABROD-ROD,True,1783919400.0,1783937640.0,1783948200.0,42,41,FALLING,9746,15,91,40,1783921642.474816,,40,1783924510.0,33.0,40,40,470.0,4,40,1783924510.0,33.0,40,40,470.0,3,40,1783924919.0,470.0,40,40,470.0,2,40,1783924919.0,470.0,40,40,470.0,1
KXATPMATCH-26JUL13TABROD,ATP_MAIN,fit,TAB,KXATPMATCH-26JUL13TABROD-TAB,True,1783919400.0,1783937640.0,1783948200.0,60,60,FLAT,7965,8,320,59,1783921904.950547,,59,1783919400.0,1061.0,59,59,1061.0,1,59,1783919400.0,1061.0,59,59,1061.0,1,59,1783919400.0,1061.0,59,59,1061.0,1,59,1783919400.0,1061.0,59,59,1061.0,1
KXATPMATCH-26JUL14CECBUR,ATP_MAIN,fit,BUR,KXATPMATCH-26JUL14CECBUR-BUR,True,1784019600.0,1784045040.0,1784048400.0,57,54,FALLING,4473,14,152,54,1784044122.352614,,54,1784044194.0,688.0,54,54,688.0,2,54,1784044194.0,688.0,54,54,688.0,2,54,1784044194.0,688.0,54,54,688.0,2,54,1784044194.0,688.0,54,54,688.0,1
KXATPMATCH-26JUL14CECBUR,ATP_MAIN,fit,CEC,KXATPMATCH-26JUL14CECBUR-CEC,True,1784019600.0,1784045040.0,1784048400.0,44,48,CLIMBING,18797,9,49,44,1784023515.842126,,44,1784019600.0,10086.0,44,44,10086.0,1,44,1784019600.0,10086.0,44,44,10086.0,1,44,1784019600.0,10086.0,44,44,10086.0,1,44,1784019600.0,10086.0,44,44,10086.0,1
KXATPMATCH-26JUL14CINHAL,ATP_MAIN,fit,CIN,KXATPMATCH-26JUL14CINHAL-CIN,True,1783999800.0,1784030340.0,1784028600.0,50,47,FALLING,30408,16,119,46,1784016946.65602,,46,1784026396.0,3944.0,46,46,3944.0,1,46,1784026396.0,3944.0,46,46,3944.0,1,46,1784026396.0,3944.0,46,46,3944.0,1,46,1784026396.0,3944.0,46,46,3944.0,1
KXATPMATCH-26JUL14CINHAL,ATP_MAIN,fit,HAL,KXATPMATCH-26JUL14CINHAL-HAL,True,1783999800.0,1784030340.0,1784028600.0,52,55,CLIMBING,25719,13,290,51,1784000719.189973,,52,1783999800.0,6215.0,52,52,6215.0,1,52,1783999800.0,6215.0,52,52,6215.0,1,52,1783999800.0,6215.0,52,52,6215.0,1,52,1783999800.0,6215.0,52,52,6215.0,1
KXATPMATCH-26JUL14DIAMID,ATP_MAIN,fit,DIA,KXATPMATCH-26JUL14DIAMID-DIA,True,1784005200.0,1784022900.0,1784034000.0,79,79,FLAT,10544,6,18,78,1784006518.873856,,78,1784006052.0,3926.0,78,78,3926.0,1,78,1784006052.0,3926.0,78,78,3926.0,1,78,1784006052.0,3926.0,78,78,3926.0,1,78,1784006052.0,3926.0,78,78,3926.0,1
KXATPMATCH-26JUL14DIAMID,ATP_MAIN,fit,MID,KXATPMATCH-26JUL14DIAMID-MID,True,1784005200.0,1784022900.0,1784034000.0,23,22,FALLING,9380,3,22,21,1784008131.278551,,22,1784006407.0,16493.0,22,22,16493.0,1,22,1784006407.0,16493.0,22,22,16493.0,1,22,1784006407.0,16493.0,22,22,16493.0,1,22,1784006407.0,16493.0,22,22,16493.0,1
KXATPMATCH-26JUL14GOMMCD,ATP_MAIN,fit,GOM,KXATPMATCH-26JUL14GOMMCD-GOM,True,1784019600.0,1784050140.0,1784048400.0,56,61,CLIMBING,49390,140,235,56,1784023968.260404,,56,1784019600.0,12645.0,56,56,12645.0,1,56,1784019600.0,12645.0,56,56,12645.0,1,56,1784019600.0,12645.0,56,56,12645.0,1,56,1784019600.0,12645.0,56,56,12645.0,1
KXATPMATCH-26JUL14GOMMCD,ATP_MAIN,fit,MCD,KXATPMATCH-26JUL14GOMMCD-MCD,True,1784019600.0,1784050140.0,1784048400.0,44,42,FALLING,29946,16,86,40,1784048250.277205,,42,1784042778.0,5013.0,42,42,5013.0,4,42,1784042778.0,5013.0,42,42,5013.0,4,42,1784042778.0,5013.0,42,42,5013.0,3,42,1784042778.0,5013.0,42,42,5013.0,2
KXATPMATCH-26JUL14KYMDIE,ATP_MAIN,fit,DIE,KXATPMATCH-26JUL14KYMDIE-DIE,True,1783999800.0,1784026200.0,1784028600.0,37,38,CLIMBING,30376,35,103,36,1784001719.434014,,36,1784011134.0,5533.0,36,36,5533.0,2,36,1784011134.0,5533.0,36,36,5533.0,2,36,1784011134.0,5533.0,36,36,5533.0,2,36,1784011134.0,5533.0,36,36,5533.0,1
KXATPMATCH-26JUL14KYMDIE,ATP_MAIN,fit,KYM,KXATPMATCH-26JUL14KYMDIE-KYM,True,1783999800.0,1784026200.0,1784028600.0,64,62,FALLING,13984,16,194,61,1784024197.91111,,62,1784024712.0,928.0,62,62,928.0,1,62,1784024712.0,928.0,62,62,928.0,1,62,1784024712.0,928.0,62,62,928.0,1,62,1784024712.0,928.0,62,62,928.0,1
KXATPMATCH-26JUL14MARPRA,ATP_MAIN,fit,MAR,KXATPMATCH-26JUL14MARPRA-MAR,False,1784019600.0,1784048400.0,1784048400.0,75,,UNKNOWN,,,,,,unresolved evaluator boundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KXATPMATCH-26JUL14MARPRA,ATP_MAIN,fit,PRA,KXATPMATCH-26JUL14MARPRA-PRA,False,1784019600.0,1784048400.0,1784048400.0,26,,UNKNOWN,,,,,,unresolved evaluator boundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KXATPMATCH-26JUL14NEUPRA,ATP_MAIN,fit,NEU,KXATPMATCH-26JUL14NEUPRA-NEU,True,1784032200.0,1784050440.0,1784061000.0,64,,UNKNOWN,501,10,27,64,1784043770.110518,,67,1784045224.0,2295.0,67,67,2295.0,4,67,1784045224.0,2295.0,67,67,2295.0,4,67,1784045224.0,2295.0,67,67,2295.0,4,67,1784045224.0,2295.0,67,67,2295.0,2
KXATPMATCH-26JUL14NEUPRA,ATP_MAIN,fit,PRA,KXATPMATCH-26JUL14NEUPRA-PRA,True,1784032200.0,1784050440.0,1784061000.0,35,35,FLAT,586,10,21,34,1784046543.138134,,34,1784046317.0,235.0,34,34,235.0,1,34,1784046317.0,235.0,34,34,235.0,1,34,1784046317.0,235.0,34,34,235.0,1,35,1784044589.0,5749.0,34,35,5749.0,1
KXATPMATCH-26JUL14RINTAB,ATP_MAIN,fit,RIN,KXATPMATCH-26JUL14RINTAB-RIN,True,1783998000.0,1784112600.0,1784026800.0,69,68,FALLING,48041,8425,883,63,1784074603.096986,,64,1784057345.0,127.0,64,64,442.0,3,64,1784057345.0,127.0,64,64,442.0,3,64,1784057345.0,127.0,64,64,442.0,3,64,1784074592.0,442.0,64,64,442.0,1
KXATPMATCH-26JUL14RINTAB,ATP_MAIN,fit,TAB,KXATPMATCH-26JUL14RINTAB-TAB,True,1783998000.0,1784112600.0,1784026800.0,34,33,FALLING,8739,99,242,32,1784008799.166385,,33,1784007986.0,9131.0,33,33,9131.0,17,33,1784007986.0,9131.0,33,33,9131.0,16,33,1784007986.0,9131.0,33,33,9131.0,16,33,1784007986.0,9131.0,33,33,9131.0,15
KXATPMATCH-26JUL14TOPUGO,ATP_MAIN,fit,TOP,KXATPMATCH-26JUL14TOPUGO-TOP,True,1784019600.0,1784037300.0,1784048400.0,30,29,FALLING,8488,2,14,28,1784033430.581336,,29,1784031345.0,5955.0,29,29,5955.0,1,29,1784031345.0,5955.0,29,29,5955.0,1,29,1784031345.0,5955.0,29,29,5955.0,1,29,1784031345.0,5955.0,29,29,5955.0,1
KXATPMATCH-26JUL14TOPUGO,ATP_MAIN,fit,UGO,KXATPMATCH-26JUL14TOPUGO-UGO,True,1784019600.0,1784037300.0,1784048400.0,72,72,FLAT,8026,2,83,70,1784026079.583915,,72,1784019600.0,17700.0,72,72,17700.0,1,72,1784019600.0,17700.0,72,72,17700.0,1,72,1784019600.0,17700.0,72,72,17700.0,1,72,1784019600.0,17700.0,72,72,17700.0,1
KXATPMATCH-26JUL14TRAKRU,ATP_MAIN,fit,KRU,KXATPMATCH-26JUL14TRAKRU-KRU,True,1784009400.0,1784033040.0,1784038200.0,59,56,FALLING,18497,42,146,55,1784032342.310423,,55,1784032268.0,684.0,55,55,684.0,1,55,1784032268.0,684.0,55,55,684.0,1,55,1784032268.0,684.0,55,55,684.0,1,55,1784032268.0,684.0,55,55,684.0,1
KXATPMATCH-26JUL14TRAKRU,ATP_MAIN,fit,TRA,KXATPMATCH-26JUL14TRAKRU-TRA,True,1784009400.0,1784033040.0,1784038200.0,43,46,CLIMBING,40588,60,51,43,1784009865.70324,,42,1784009400.0,578.0,42,42,578.0,1,42,1784009400.0,578.0,42,42,578.0,1,42,1784009400.0,578.0,42,42,578.0,1,42,1784009400.0,578.0,42,42,578.0,1
KXATPMATCH-26JUL14VALDAM,ATP_MAIN,fit,DAM,KXATPMATCH-26JUL14VALDAM-DAM,True,1784005200.0,1784022900.0,1784034000.0,19,19,FLAT,11769,4,12,18,1784021442.276556,,19,1784005200.0,815.0,19,19,4754.0,2,19,1784005200.0,815.0,19,19,4754.0,2,19,1784005200.0,815.0,19,19,4754.0,2,19,1784005200.0,815.0,19,19,4754.0,2
KXATPMATCH-26JUL14VALDAM,ATP_MAIN,fit,VAL,KXATPMATCH-26JUL14VALDAM-VAL,True,1784005200.0,1784022900.0,1784034000.0,82,82,FLAT,8861,9,23,81,1784012218.326623,,81,1784013519.0,4627.0,81,81,4627.0,1,81,1784013519.0,4627.0,81,81,4627.0,1,81,1784013519.0,4627.0,81,81,4627.0,1,81,1784013519.0,4627.0,81,81,4627.0,1
KXATPMATCH-26JUL14VANDAN,ATP_MAIN,fit,DAN,KXATPMATCH-26JUL14VANDAN-DAN,True,1784005800.0,1784025900.0,1784034600.0,41,40,FALLING,16293,7,46,39,1784011604.450509,,40,1784012069.0,13831.0,40,40,13831.0,1,40,1784012069.0,13831.0,40,40,13831.0,1,40,1784012069.0,13831.0,40,40,13831.0,1,40,1784012069.0,13831.0,40,40,13831.0,1
KXATPMATCH-26JUL14VANDAN,ATP_MAIN,fit,VAN,KXATPMATCH-26JUL14VANDAN-VAN,True,1784005800.0,1784025900.0,1784034600.0,60,61,CLIMBING,15830,13,60,59,1784011524.671104,,60,1784005800.0,985.0,60,60,2793.0,3,60,1784005800.0,985.0,60,60,2793.0,3,60,1784005800.0,985.0,60,60,2793.0,3,60,1784005800.0,985.0,60,60,2793.0,3
KXATPMATCH-26JUL15ALTDAR,ATP_MAIN,fit,ALT,KXATPMATCH-26JUL15ALTDAR-ALT,False,1784100600.0,1784129400.0,1784129400.0,38,,UNKNOWN,,,,,,unresolved evaluator boundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KXATPMATCH-26JUL15ALTDAR,ATP_MAIN,fit,DAR,KXATPMATCH-26JUL15ALTDAR-DAR,False,1784100600.0,1784129400.0,1784129400.0,64,,UNKNOWN,,,,,,unresolved evaluator boundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KXATPMATCH-26JUL15BASTIR,ATP_MAIN,fit,BAS,KXATPMATCH-26JUL15BASTIR-BAS,True,1784088000.0,1784191800.0,1784116800.0,31,31,FLAT,4002,34,156,30,1784129088.726185,,31,1784088000.0,22789.0,31,31,22789.0,4,31,1784088000.0,22789.0,31,31,22789.0,4,31,1784088000.0,22789.0,31,31,22789.0,4,31,1784088000.0,22789.0,31,31,22789.0,3
KXATPMATCH-26JUL15BASTIR,ATP_MAIN,fit,TIR,KXATPMATCH-26JUL15BASTIR-TIR,True,1784088000.0,1784191800.0,1784116800.0,71,71,FLAT,5589,26,267,67,1784120065.461149,,68,1784160287.0,1519.0,68,68,1519.0,2,68,1784160287.0,1519.0,68,68,1519.0,2,68,1784160287.0,1519.0,68,68,1519.0,2,68,1784160287.0,1519.0,68,68,1519.0,2
KXATPMATCH-26JUL15BORDIM,ATP_MAIN,fit,BOR,KXATPMATCH-26JUL15BORDIM-BOR,True,1784092200.0,1784117400.0,1784121000.0,66,67,CLIMBING,5610,14,292,64,1784107526.471948,,66,1784100242.0,17119.0,66,66,17119.0,1,66,1784100242.0,17119.0,66,66,17119.0,1,66,1784100242.0,17119.0,66,66,17119.0,1,66,1784100242.0,17119.0,66,66,17119.0,1
KXATPMATCH-26JUL15BORDIM,ATP_MAIN,fit,DIM,KXATPMATCH-26JUL15BORDIM-DIM,True,1784092200.0,1784117400.0,1784121000.0,34,34,FLAT,5310,17,179,33,1784094371.139776,,34,1784092200.0,8042.0,34,34,8042.0,2,34,1784092200.0,8042.0,34,34,8042.0,1,34,1784092200.0,8042.0,34,34,8042.0,1,34,1784092200.0,8042.0,34,34,8042.0,1
KXATPMATCH-26JUL15BUBHAL,ATP_MAIN,fit,BUB,KXATPMATCH-26JUL15BUBHAL-BUB,True,1784086200.0,1784212140.0,1784115000.0,70,69,FALLING,34814,429,939,67,1784139544.763239,,68,1784138742.0,2881.0,68,68,29270.0,6,68,1784138742.0,2881.0,68,68,29270.0,4,68,1784138742.0,2881.0,68,68,29270.0,4,68,1784138742.0,2881.0,68,68,29270.0,4
KXATPMATCH-26JUL15BUBHAL,ATP_MAIN,fit,HAL,KXATPMATCH-26JUL15BUBHAL-HAL,True,1784086200.0,1784212140.0,1784115000.0,31,32,CLIMBING,12566,224,197,28,1784118859.260804,,29,1784107631.0,11.0,29,29,1052.0,3,29,1784119175.0,1052.0,29,29,1052.0,1,29,1784119175.0,1052.0,29,29,1052.0,1,29,1784119175.0,1052.0,29,29,1052.0,1
KXATPMATCH-26JUL15CARUGO,ATP_MAIN,fit,CAR,KXATPMATCH-26JUL15CARUGO-CAR,True,1784106000.0,1784131200.0,1784134800.0,61,57,FALLING,2802,24,128,57,1784130727.399512,,57,1784130703.0,71.0,57,57,426.0,2,57,1784130703.0,71.0,57,57,426.0,2,57,1784130703.0,71.0,57,57,426.0,2,57,1784130774.0,426.0,57,57,426.0,1
KXATPMATCH-26JUL15CARUGO,ATP_MAIN,fit,UGO,KXATPMATCH-26JUL15CARUGO-UGO,True,1784106000.0,1784131200.0,1784134800.0,40,44,CLIMBING,4777,52,71,39,1784118912.203855,,39,1784116769.0,2405.0,39,39,2405.0,2,39,1784116769.0,2405.0,39,39,2405.0,2,39,1784116769.0,2405.0,39,39,2405.0,2,39,1784116769.0,2405.0,39,39,2405.0,2
KXATPMATCH-26JUL15CERKEC,ATP_MAIN,fit,CER,KXATPMATCH-26JUL15CERKEC-CER,True,1784086200.0,1784190300.0,1784115000.0,52,57,CLIMBING,51397,7215,948,47,1784112189.624973,,49,1784111408.0,783.0,48,49,783.0,1,49,1784111408.0,783.0,48,49,783.0,1,49,1784111408.0,783.0,48,49,783.0,1,49,1784111408.0,783.0,48,49,783.0,1
KXATPMATCH-26JUL15CERKEC,ATP_MAIN,fit,KEC,KXATPMATCH-26JUL15CERKEC-KEC,True,1784086200.0,1784190300.0,1784115000.0,48,45,FALLING,51232,9501,542,44,1784181006.549003,,45,1784178726.0,1144.0,45,45,9291.0,2,45,1784178726.0,1144.0,45,45,9291.0,2,45,1784178726.0,1144.0,45,45,9291.0,2,45,1784178726.0,1144.0,45,45,9291.0,2
KXATPMATCH-26JUL15COBBUR,ATP_MAIN,fit,BUR,KXATPMATCH-26JUL15COBBUR-BUR,True,1784106000.0,1784134740.0,1784134800.0,30,,UNKNOWN,3408,3,108,30,1784106371.520708,,31,1784106000.0,27567.0,31,31,27567.0,1,31,1784106000.0,27567.0,31,31,27567.0,1,31,1784106000.0,27567.0,31,31,27567.0,1,31,1784106000.0,27567.0,31,31,27567.0,1
KXATPMATCH-26JUL15COBBUR,ATP_MAIN,fit,COB,KXATPMATCH-26JUL15COBBUR-COB,True,1784106000.0,1784134740.0,1784134800.0,71,,UNKNOWN,2579,18,282,66,1784134670.974046,,67,1784134222.0,140.0,67,67,140.0,1,67,1784134222.0,140.0,67,67,140.0,1,67,1784134222.0,140.0,67,67,140.0,1,68,1784133922.0,653.0,67,68,653.0,1
KXATPMATCH-26JUL15COLSON,ATP_MAIN,fit,COL,KXATPMATCH-26JUL15COLSON-COL,True,1784086200.0,1784104140.0,1784115000.0,67,66,FALLING,4279,29,502,64,1784092666.758932,,65,1784092478.0,437.0,65,65,437.0,1,65,1784092478.0,437.0,65,65,437.0,1,65,1784092478.0,437.0,65,65,437.0,1,65,1784092478.0,437.0,65,65,437.0,1
KXATPMATCH-26JUL15COLSON,ATP_MAIN,fit,SON,KXATPMATCH-26JUL15COLSON-SON,True,1784086200.0,1784104140.0,1784115000.0,35,36,CLIMBING,12403,39,386,33,1784096921.228494,,33,1784100051.0,38.0,33,33,38.0,1,33,1784100051.0,38.0,33,33,38.0,1,34,1784098832.0,213.0,34,34,2848.0,2,34,1784099953.0,2848.0,33,34,2848.0,1
KXATPMATCH-26JUL15ETCMER,ATP_MAIN,fit,ETC,KXATPMATCH-26JUL15ETCMER-ETC,True,1784106000.0,1784124240.0,1784134800.0,60,64,CLIMBING,2224,12,97,59,1784112656.720093,,60,1784106000.0,8621.0,60,60,8621.0,1,60,1784106000.0,8621.0,60,60,8621.0,1,60,1784106000.0,8621.0,60,60,8621.0,1,60,1784106000.0,8621.0,60,60,8621.0,1
KXATPMATCH-26JUL15ETCMER,ATP_MAIN,fit,MER,KXATPMATCH-26JUL15ETCMER-MER,True,1784106000.0,1784124240.0,1784134800.0,41,38,FALLING,3010,22,43,38,1784115295.762535,,38,1784124083.0,157.0,37,38,157.0,1,38,1784124083.0,157.0,37,38,157.0,1,38,1784124083.0,157.0,37,38,157.0,1,39,1784115295.0,8945.0,37,39,8945.0,1
