ts_epoch,ts_et,t_minus_bell_s,leg,row_type,best_bid,bid_sz,best_ask,ask_sz,mid,print_price,print_size,taker_side,trade_id
1783858777,2026-07-12 08:19:37,1823,LOR,BBO,5,50,6,7885,5.5,,,,
1783858781,2026-07-12 08:19:41,1819,LOR,BBO,4,4345,6,7885,5.0,,,,
1783858782,2026-07-12 08:19:42,1818,LOR,BBO,5,50,6,7885,5.5,,,,
1783858805,2026-07-12 08:20:05,1795,LOR,BBO,4,5545,6,2435,5.0,,,,
1783858805,2026-07-12 08:20:05,1795,LOR,BBO,5,50,6,2435,5.5,,,,
1783858831,2026-07-12 08:20:31,1769,LOR,BBO,4,2545,6,2435,5.0,,,,
1783858831,2026-07-12 08:20:31,1769,LOR,BBO,5,50,6,2435,5.5,,,,
1783858843,2026-07-12 08:20:43,1757,KRA,BBO,94,3497,96,10975,95.0,,,,
1783858843,2026-07-12 08:20:43,1757,KRA,BBO,94,3497,95,50,94.5,,,,
1783858843,2026-07-12 08:20:43,1757,LOR,BBO,4,1345,6,2435,5.0,,,,
1783858843,2026-07-12 08:20:43,1757,LOR,BBO,5,50,6,2435,5.5,,,,
1783858872,2026-07-12 08:21:12,1728,LOR,BBO,4,2534,6,2435,5.0,,,,
1783858872,2026-07-12 08:21:12,1728,LOR,BBO,5,50,6,2435,5.5,,,,
1783858879,2026-07-12 08:21:19,1721,LOR,BBO,4,1334,6,2435,5.0,,,,
1783858879,2026-07-12 08:21:19,1721,LOR,BBO,5,50,6,2435,5.5,,,,
1783858902,2026-07-12 08:21:42,1698,LOR,BBO,4,2534,6,2435,5.0,,,,
1783858902,2026-07-12 08:21:42,1698,LOR,BBO,5,50,6,2435,5.5,,,,
1783858907,2026-07-12 08:21:47,1693,KRA,PRINT,,,,,,95,15.0,yes,bdf8b758-6446-5464-175c-4ec59c402054
1783858914,2026-07-12 08:21:54,1686,LOR,BBO,4,1334,6,2435,5.0,,,,
1783858914,2026-07-12 08:21:54,1686,LOR,BBO,5,50,6,2435,5.5,,,,
1783858941,2026-07-12 08:22:21,1659,LOR,BBO,4,1334,6,2435,5.0,,,,
1783858941,2026-07-12 08:22:21,1659,LOR,BBO,5,50,6,2435,5.5,,,,
1783858952,2026-07-12 08:22:32,1648,LOR,BBO,4,1334,6,2435,5.0,,,,
1783858952,2026-07-12 08:22:32,1648,LOR,BBO,5,50,6,2435,5.5,,,,
1783858977,2026-07-12 08:22:57,1623,LOR,PRINT,,,,,,6,156.37,yes,0fb4058a-5e4d-45b9-1c31-71eeea697e59
1783858979,2026-07-12 08:22:59,1621,LOR,PRINT,,,,,,6,78.18,yes,9805ac71-c851-566d-1cbe-a87c88122f79
1783858984,2026-07-12 08:23:04,1616,LOR,BBO,4,2534,6,2435,5.0,,,,
1783858984,2026-07-12 08:23:04,1616,LOR,BBO,5,50,6,2435,5.5,,,,
1783858988,2026-07-12 08:23:08,1612,LOR,BBO,4,4334,6,6529,5.0,,,,
1783858988,2026-07-12 08:23:08,1612,LOR,BBO,5,50,6,4729,5.5,,,,
1783858992,2026-07-12 08:23:12,1608,LOR,BBO,4,4334,6,7651,5.0,,,,
1783858992,2026-07-12 08:23:12,1608,LOR,BBO,5,50,6,7651,5.5,,,,
1783859002,2026-07-12 08:23:22,1598,LOR,BBO,4,5534,6,7695,5.0,,,,
1783859002,2026-07-12 08:23:22,1598,LOR,BBO,5,50,6,7695,5.5,,,,
1783859002,2026-07-12 08:23:22,1598,LOR,BBO,4,1334,6,7695,5.0,,,,
1783859002,2026-07-12 08:23:22,1598,LOR,BBO,5,50,6,7695,5.5,,,,
1783859035,2026-07-12 08:23:55,1565,LOR,BBO,4,1357,6,7134,5.0,,,,
1783859035,2026-07-12 08:23:55,1565,LOR,BBO,5,50,6,7134,5.5,,,,
1783859045,2026-07-12 08:24:05,1555,LOR,BBO,4,1357,6,7134,5.0,,,,
1783859045,2026-07-12 08:24:05,1555,LOR,BBO,5,50,6,7134,5.5,,,,
1783859074,2026-07-12 08:24:34,1526,LOR,BBO,4,5557,6,16785,5.0,,,,
1783859074,2026-07-12 08:24:34,1526,LOR,BBO,5,50,6,16785,5.5,,,,
1783859083,2026-07-12 08:24:43,1517,LOR,BBO,4,2580,6,16785,5.0,,,,
1783859083,2026-07-12 08:24:43,1517,LOR,BBO,5,50,6,16785,5.5,,,,
1783859095,2026-07-12 08:24:55,1505,LOR,BBO,4,2580,6,7181,5.0,,,,
1783859095,2026-07-12 08:24:55,1505,LOR,BBO,5,50,6,7181,5.5,,,,
1783859115,2026-07-12 08:25:15,1485,KRA,BBO,94,3404,96,5415,95.0,,,,
1783859115,2026-07-12 08:25:15,1485,LOR,BBO,4,2580,6,7181,5.0,,,,
1783859115,2026-07-12 08:25:15,1485,LOR,BBO,5,50,6,7181,5.5,,,,
1783859116,2026-07-12 08:25:16,1484,KRA,BBO,94,3404,95,50,94.5,,,,
1783859129,2026-07-12 08:25:29,1471,LOR,BBO,4,4380,6,7181,5.0,,,,
1783859129,2026-07-12 08:25:29,1471,LOR,BBO,5,50,6,7181,5.5,,,,
1783859133,2026-07-12 08:25:33,1467,LOR,BBO,4,1380,6,7181,5.0,,,,
1783859133,2026-07-12 08:25:33,1467,LOR,BBO,5,50,6,7181,5.5,,,,
1783859139,2026-07-12 08:25:39,1461,LOR,BBO,4,2580,6,7181,5.0,,,,
1783859139,2026-07-12 08:25:39,1461,LOR,BBO,5,50,6,7181,5.5,,,,
1783859142,2026-07-12 08:25:42,1458,LOR,BBO,4,1380,6,7181,5.0,,,,
1783859142,2026-07-12 08:25:42,1458,LOR,BBO,5,50,6,7181,5.5,,,,
1783859151,2026-07-12 08:25:51,1449,KRA,BBO,94,3404,96,7815,95.0,,,,
1783859151,2026-07-12 08:25:51,1449,KRA,BBO,94,3404,95,50,94.5,,,,
1783859151,2026-07-12 08:25:51,1449,LOR,BBO,4,2604,6,7205,5.0,,,,
1783859151,2026-07-12 08:25:51,1449,LOR,BBO,5,50,6,7205,5.5,,,,
1783859168,2026-07-12 08:26:08,1432,LOR,BBO,4,1404,6,7251,5.0,,,,
1783859168,2026-07-12 08:26:08,1432,LOR,BBO,5,50,6,7251,5.5,,,,
1783859172,2026-07-12 08:26:12,1428,LOR,BBO,4,1427,6,16901,5.0,,,,
1783859172,2026-07-12 08:26:12,1428,LOR,BBO,5,50,6,16901,5.5,,,,
1783859174,2026-07-12 08:26:14,1426,KRA,BBO,94,3404,96,4215,95.0,,,,
1783859174,2026-07-12 08:26:14,1426,KRA,BBO,94,3404,95,50,94.5,,,,
1783859174,2026-07-12 08:26:14,1426,LOR,BBO,4,1427,6,16901,5.0,,,,
1783859174,2026-07-12 08:26:14,1426,LOR,BBO,5,50,6,16901,5.5,,,,
1783859179,2026-07-12 08:26:19,1421,LOR,BBO,4,1264,6,16901,5.0,,,,
1783859179,2026-07-12 08:26:19,1421,LOR,BBO,5,50,6,16901,5.5,,,,
1783859675,2026-07-12 08:34:35,925,LOR,PRINT,,,,,,6,1.0,yes,fd4de2a7-eed9-4d8b-77bd-2adf505af35e
1783859675,2026-07-12 08:34:35,925,LOR,PRINT,,,,,,6,77.18,yes,096dd329-1135-4071-7055-95564c43d571
1783859741,2026-07-12 08:35:41,859,LOR,PRINT,,,,,,6,469.13,yes,1607b35e-f945-4e25-627e-f06fdb179119
1783859921,2026-07-12 08:38:41,679,LOR,PRINT,,,,,,6,75.06,yes,61f3fc72-21bd-534d-cb43-f9a526cb4f19
1783859974,2026-07-12 08:39:34,626,LOR,PRINT,,,,,,6,781.88,yes,5b59402d-9dbd-5b09-6c07-309c4b0ff1e1
1783860136,2026-07-12 08:42:16,464,LOR,PRINT,,,,,,6,50.0,yes,5824e39f-c830-6d9e-b461-b147b508314a
1783860136,2026-07-12 08:42:16,464,LOR,PRINT,,,,,,6,216.75,yes,347d0f07-0379-60f7-bcce-3456bdcb0bec
