ts_ET,leg,phase,best_bid,best_ask,bid_depth,ask_depth,last_traded_price,last_traded_side,last_traded_size,our_bid
10:15:17.62,Jurij Rodionov,window1,67,68,3313,98,68,buy,70,66
10:15:41.69,Jurij Rodionov,window1,67,68,3313,98,68,buy,70,66
10:16:07.12,Jurij Rodionov,window1,67,68,3313,98,68,buy,70,66
10:16:07.12,Oliver Crawford,window1,31,32,5,416,32,buy,2,31
10:16:29.47,Jurij Rodionov,window1,67,68,3313,98,68,buy,70,66
10:16:29.47,Oliver Crawford,window1,31,32,5,416,32,buy,2,31
10:16:55.56,Jurij Rodionov,window1,67,68,3313,98,68,buy,70,66
10:17:19.83,Jurij Rodionov,window1,67,68,3313,98,68,buy,70,66
10:17:48.06,Jurij Rodionov,window1,67,68,3313,98,68,buy,70,66
10:18:16.66,Jurij Rodionov,window1,67,68,3353,98,68,buy,70,66
10:19:44.17,Jurij Rodionov,window1,67,68,3353,98,68,buy,70,66
10:20:15.32,Jurij Rodionov,window1,67,68,3353,98,68,buy,70,66
10:21:10.81,Jurij Rodionov,window1,67,68,3353,98,68,buy,70,66
10:21:41.47,Jurij Rodionov,window1,67,68,3358,98,68,buy,70,67
10:21:41.47,Oliver Crawford,window1,31,32,5,416,32,buy,2,31
10:22:17.75,Jurij Rodionov,window1,67,68,3150,98,68,buy,70,67
10:22:17.75,Oliver Crawford,window1,31,32,5,416,32,buy,2,31
10:22:56.08,Jurij Rodionov,window1,67,68,3150,98,68,buy,70,67
10:23:34.61,Jurij Rodionov,window1,67,68,3180,98,68,buy,70,67
10:23:34.61,Oliver Crawford,window1,31,32,5,416,32,buy,2,31
10:23:59.24,Jurij Rodionov,window1,68,70,51,2087,68,buy,70,67
10:23:59.24,Oliver Crawford,window1,31,32,5,451,32,buy,2,31
10:24:27.23,Jurij Rodionov,window1,68,70,51,2087,70,buy,36,67
10:24:51.03,Jurij Rodionov,window1,68,70,447,1333,70,buy,36,67
10:24:51.03,Oliver Crawford,window1,31,32,5,517,32,buy,2,31
10:25:43.09,Jurij Rodionov,window1,68,70,447,1327,70,buy,36,67
10:25:43.09,Oliver Crawford,window1,31,32,5,517,32,buy,2,31
10:26:07.87,Jurij Rodionov,window1,68,70,447,1327,70,buy,36,67
10:26:33.22,Jurij Rodionov,window1,68,70,447,1327,70,buy,36,67
10:26:33.22,Oliver Crawford,window1,31,32,5,517,32,buy,2,31
10:26:55.70,Jurij Rodionov,window1,68,70,447,1327,70,buy,36,67
10:26:55.70,Oliver Crawford,window1,31,32,5,517,32,buy,2,31
10:27:39.96,Jurij Rodionov,window1,68,70,447,1333,70,buy,36,67
10:28:02.08,Jurij Rodionov,window1,68,70,447,1327,70,buy,36,67
10:28:02.08,Oliver Crawford,window1,31,32,5,517,32,buy,2,31
10:28:23.87,Jurij Rodionov,window1,68,70,447,1327,70,buy,36,67
10:28:23.87,Oliver Crawford,window1,31,32,5,517,32,buy,2,31
10:28:48.85,Jurij Rodionov,window1,68,70,447,1333,70,buy,36,67
10:28:48.85,Oliver Crawford,window1,31,32,5,517,32,buy,2,31
10:29:41.88,Jurij Rodionov,window1,68,70,447,1327,70,buy,36,67
10:29:41.88,Oliver Crawford,window1,31,32,5,517,32,buy,2,31
10:30:13.59,Jurij Rodionov,corridor,68,70,447,1327,70,buy,36,67
10:30:13.59,Oliver Crawford,corridor,31,32,5,517,32,buy,2,31
10:30:43.39,Jurij Rodionov,corridor,67,70,2309,1339,70,buy,36,67
10:30:43.39,Oliver Crawford,corridor,31,32,5,416,32,buy,2,31
10:31:08.77,Jurij Rodionov,corridor,67,70,2349,1339,70,buy,36,67
10:31:08.77,Oliver Crawford,corridor,31,32,5,5746,32,buy,2,31
10:31:38.33,Jurij Rodionov,corridor,67,70,2683,1339,70,buy,36,67
10:31:38.33,Oliver Crawford,corridor,31,32,5,416,32,buy,2,31
10:32:05.89,Jurij Rodionov,corridor,67,70,2683,1345,70,buy,36,67
10:32:05.89,Oliver Crawford,corridor,31,32,5,416,32,buy,2,31
10:32:37.53,Jurij Rodionov,corridor,67,70,2683,1339,70,buy,36,67
10:32:37.53,Oliver Crawford,corridor,31,32,5,416,32,buy,2,31
10:33:05.16,Oliver Crawford,corridor,31,32,5,746,32,buy,2,31
10:33:38.62,Oliver Crawford,corridor,31,32,5,416,32,buy,2,31
10:34:06.79,Jurij Rodionov,corridor,67,70,3238,1339,70,buy,36,67
10:34:35.46,Jurij Rodionov,corridor,67,70,3319,1339,70,buy,36,67
10:34:35.46,Oliver Crawford,corridor,31,32,5,416,32,buy,2,31
10:35:06.62,Jurij Rodionov,corridor,68,71,346,3102,70,buy,36,67
10:35:06.62,Oliver Crawford,corridor,31,32,5,746,32,buy,2,31
10:35:36.38,Jurij Rodionov,corridor,68,71,346,3098,70,buy,36,67
10:35:36.38,Oliver Crawford,corridor,31,32,5,746,32,buy,2,31
10:36:24.71,Jurij Rodionov,corridor,68,71,346,3098,70,buy,36,67
10:36:24.71,Oliver Crawford,corridor,31,32,5,746,32,buy,2,31
10:36:49.18,Jurij Rodionov,corridor,68,70,330,10,70,buy,36,67
10:36:49.18,Oliver Crawford,corridor,31,32,5,730,32,buy,2,31
10:37:13.49,Jurij Rodionov,corridor,67,70,2491,340,70,buy,36,67
10:37:13.49,Oliver Crawford,corridor,31,32,5,730,32,buy,2,31
10:38:00.11,Jurij Rodionov,corridor,68,70,330,10,70,buy,36,67
10:38:00.11,Oliver Crawford,corridor,31,32,5,730,32,buy,2,31
10:38:45.36,Jurij Rodionov,corridor,67,70,3252,1349,70,buy,36,67
10:38:45.36,Oliver Crawford,corridor,31,32,5,400,32,buy,2,31
10:39:10.73,Jurij Rodionov,corridor,67,70,3252,1349,70,buy,36,67
10:39:10.73,Oliver Crawford,corridor,31,32,5,400,32,buy,2,31
10:39:37.47,Jurij Rodionov,corridor,67,70,3254,1349,70,buy,36,67
10:39:37.47,Oliver Crawford,corridor,31,32,5,400,32,buy,2,31
10:40:07.45,Jurij Rodionov,corridor,67,70,3254,1349,70,buy,36,67
10:40:07.45,Oliver Crawford,corridor,31,32,5,397,32,buy,3,31
10:40:37.80,Jurij Rodionov,corridor,67,70,3281,1349,70,buy,36,67
10:40:37.80,Oliver Crawford,corridor,31,32,5,408,32,buy,3,31
10:41:08.89,Jurij Rodionov,corridor,67,70,3281,1349,70,buy,36,67
10:41:08.89,Oliver Crawford,corridor,31,32,5,408,32,buy,3,31
10:42:05.40,Jurij Rodionov,corridor,67,70,3281,1349,70,buy,36,67
10:42:05.40,Oliver Crawford,corridor,31,32,5,408,32,buy,3,31
10:43:05.93,Jurij Rodionov,corridor,67,70,3281,1349,70,buy,36,67
10:43:05.93,Oliver Crawford,corridor,31,32,5,408,32,buy,3,31
10:43:31.65,Jurij Rodionov,corridor,67,70,3281,1349,70,buy,36,67
10:43:31.65,Oliver Crawford,corridor,31,32,5,408,32,buy,3,31
10:44:27.17,Oliver Crawford,corridor,31,32,5,406,32,buy,3,31
10:44:51.33,Jurij Rodionov,corridor,67,70,3281,1349,70,buy,36,67
10:44:51.33,Oliver Crawford,corridor,31,32,5,406,32,buy,2,31
10:45:19.39,Jurij Rodionov,corridor,67,70,3154,1349,70,buy,36,67
10:45:42.58,Oliver Crawford,corridor,31,32,5,406,32,buy,2,31
10:46:09.91,Jurij Rodionov,corridor,67,70,3154,1349,70,buy,36,67
10:46:09.91,Oliver Crawford,corridor,31,32,5,406,32,buy,2,31
10:46:33.12,Jurij Rodionov,corridor,68,71,497,2990,71,buy,600,67
10:46:33.12,Oliver Crawford,corridor,31,32,5,1589,32,buy,2,31
10:46:54.39,Jurij Rodionov,corridor,68,71,497,2990,71,buy,600,67
10:46:54.39,Oliver Crawford,corridor,31,32,5,1589,32,buy,2,31
10:47:20.60,Jurij Rodionov,corridor,68,71,497,2990,71,buy,600,67
10:48:32.44,Jurij Rodionov,corridor,68,71,346,4765,71,buy,600,67
10:48:32.44,Oliver Crawford,corridor,31,32,5,736,32,buy,2,31
10:48:53.78,Jurij Rodionov,corridor,68,71,346,4765,71,buy,600,67
10:48:53.78,Oliver Crawford,corridor,31,32,5,736,32,buy,2,31
10:49:20.12,Jurij Rodionov,corridor,68,71,346,4765,71,buy,600,67
10:49:20.12,Oliver Crawford,corridor,31,32,5,736,32,buy,2,31
10:49:45.65,Jurij Rodionov,corridor,68,71,346,4895,71,buy,600,67
10:49:45.65,Oliver Crawford,corridor,31,32,5,736,32,buy,2,31
10:50:16.09,Jurij Rodionov,corridor,68,71,330,4879,71,buy,600,67
10:50:16.09,Oliver Crawford,corridor,31,32,5,725,32,buy,2,31
10:50:43.40,Jurij Rodionov,corridor,68,71,330,4879,71,buy,600,67
10:50:43.40,Oliver Crawford,corridor,31,32,5,725,32,buy,2,31
10:51:12.21,Jurij Rodionov,corridor,68,70,330,6,71,buy,600,67
10:51:12.21,Oliver Crawford,corridor,31,32,5,725,32,buy,2,31
10:51:39.32,Jurij Rodionov,corridor,68,70,330,6,71,buy,600,67
10:51:39.32,Oliver Crawford,corridor,31,32,5,725,32,buy,2,31
10:52:05.58,Jurij Rodionov,corridor,68,71,330,4879,71,buy,600,67
10:52:05.58,Oliver Crawford,corridor,31,32,5,725,32,buy,2,31
10:52:37.61,Jurij Rodionov,corridor,68,70,330,6,71,buy,600,67
10:52:37.61,Oliver Crawford,corridor,31,32,5,725,32,buy,2,31
10:53:05.67,Jurij Rodionov,corridor,68,71,330,4879,71,buy,600,67
10:53:05.67,Oliver Crawford,corridor,31,32,5,725,32,buy,2,31
10:53:35.29,Jurij Rodionov,corridor,68,71,330,2345,71,buy,600,67
10:54:00.20,Jurij Rodionov,corridor,68,71,330,2345,71,buy,600,67
10:54:00.20,Oliver Crawford,corridor,31,32,5,725,32,buy,2,31
10:54:31.07,Jurij Rodionov,corridor,68,70,330,6,71,buy,600,67
10:54:31.07,Oliver Crawford,corridor,31,32,5,725,32,buy,2,31
10:54:56.38,Jurij Rodionov,corridor,68,71,330,2345,71,buy,600,67
10:54:56.38,Oliver Crawford,corridor,31,32,5,725,32,buy,2,31
10:55:22.53,Jurij Rodionov,corridor,68,70,330,6,71,buy,600,67
10:55:22.53,Oliver Crawford,corridor,31,32,5,725,32,buy,2,31
10:55:45.94,Oliver Crawford,corridor,31,32,5,725,32,buy,2,31
10:56:08.55,Jurij Rodionov,corridor,68,70,330,6,71,buy,600,67
10:56:34.12,Jurij Rodionov,corridor,68,70,330,6,71,buy,600,67
10:56:34.12,Oliver Crawford,corridor,31,32,5,725,32,buy,2,31
10:57:00.90,Jurij Rodionov,corridor,68,70,330,6,71,buy,600,67
10:57:00.90,Oliver Crawford,corridor,31,32,5,725,32,buy,2,31
10:57:32.05,Oliver Crawford,corridor,31,32,5,725,32,buy,2,31
10:58:02.81,Jurij Rodionov,corridor,68,71,330,2346,71,buy,600,67
10:58:02.81,Oliver Crawford,corridor,31,32,5,725,32,buy,2,31
10:58:36.02,Jurij Rodionov,corridor,68,71,330,2346,71,buy,600,67
10:58:36.02,Oliver Crawford,corridor,31,32,5,725,32,buy,2,31
10:59:03.90,Jurij Rodionov,corridor,68,71,330,2346,71,buy,600,67
10:59:03.90,Oliver Crawford,corridor,31,32,5,684,32,buy,41,31
10:59:31.79,Jurij Rodionov,corridor,68,71,330,2346,71,buy,600,67
10:59:31.79,Oliver Crawford,corridor,31,32,5,684,32,buy,41,31
11:00:01.10,Jurij Rodionov,corridor,68,71,330,2340,71,buy,6,67
11:00:01.10,Oliver Crawford,corridor,31,32,5,684,32,buy,41,31
11:00:57.28,Jurij Rodionov,corridor,68,71,330,7340,71,buy,6,67
11:00:57.28,Oliver Crawford,corridor,31,32,5,684,32,buy,41,31
11:01:24.83,Jurij Rodionov,corridor,68,71,330,7340,71,buy,6,67
11:01:24.83,Oliver Crawford,corridor,31,32,5,684,32,buy,41,31
11:02:14.81,Jurij Rodionov,corridor,68,70,330,5813,71,buy,10,67
11:02:14.81,Oliver Crawford,corridor,31,32,5,354,32,buy,41,31
11:02:38.20,Jurij Rodionov,corridor,68,70,330,813,71,buy,10,67
11:02:38.20,Oliver Crawford,corridor,31,32,5,354,32,buy,41,31
11:03:03.23,Jurij Rodionov,corridor,68,71,330,6275,71,buy,10,67
11:03:03.23,Oliver Crawford,corridor,31,32,5,684,32,buy,41,31
11:03:28.18,Jurij Rodionov,corridor,68,70,330,813,71,buy,10,67
11:03:28.18,Oliver Crawford,corridor,31,32,5,354,32,buy,41,31
11:04:00.16,Oliver Crawford,corridor,31,32,5,354,32,buy,41,31
11:04:26.00,Oliver Crawford,corridor,31,32,5,354,32,buy,41,31
11:04:54.94,Jurij Rodionov,corridor,68,70,330,813,71,buy,10,67
11:04:54.94,Oliver Crawford,corridor,31,32,5,354,32,buy,41,31
11:05:22.09,Jurij Rodionov,corridor,68,70,330,813,71,buy,10,67
11:05:22.09,Oliver Crawford,corridor,31,32,5,354,32,buy,41,31
11:06:20.36,Jurij Rodionov,corridor,68,70,330,813,71,buy,10,67
11:06:20.36,Oliver Crawford,corridor,31,32,5,354,32,buy,41,31
11:06:45.61,Jurij Rodionov,corridor,68,70,330,813,71,buy,10,67
11:06:45.61,Oliver Crawford,corridor,31,32,5,354,32,buy,41,31
11:07:32.43,Jurij Rodionov,corridor,68,70,330,813,71,buy,10,67
11:07:32.43,Oliver Crawford,corridor,31,32,5,354,32,buy,41,31
11:07:58.80,Jurij Rodionov,corridor,68,70,330,813,71,buy,10,67
11:07:58.80,Oliver Crawford,corridor,31,32,5,354,32,buy,41,31
11:08:22.60,Jurij Rodionov,corridor,68,70,330,813,71,buy,10,67
11:08:22.60,Oliver Crawford,corridor,31,32,5,354,32,buy,41,31
11:08:48.84,Jurij Rodionov,corridor,68,71,330,6274,70,buy,24,67
11:08:48.84,Oliver Crawford,corridor,31,32,5,354,32,buy,41,31
11:09:17.64,Jurij Rodionov,corridor,68,70,330,813,70,buy,24,67
11:09:17.64,Oliver Crawford,corridor,31,32,5,354,32,buy,41,31
11:09:44.76,Jurij Rodionov,corridor,68,70,330,813,70,buy,24,67
11:09:44.76,Oliver Crawford,corridor,31,32,5,354,32,buy,41,31
11:10:17.25,Jurij Rodionov,corridor,68,70,330,819,70,buy,24,67
11:10:17.25,Oliver Crawford,corridor,31,32,5,354,32,buy,41,31
11:10:47.17,Jurij Rodionov,corridor,68,70,330,6,70,buy,24,67
11:10:47.17,Oliver Crawford,corridor,31,32,5,684,32,buy,41,31
11:11:19.35,Jurij Rodionov,corridor,68,71,330,1274,70,buy,24,67
11:11:19.35,Oliver Crawford,corridor,31,32,5,684,32,buy,41,31
11:11:47.92,Jurij Rodionov,corridor,68,71,330,1274,70,buy,24,67
11:11:47.92,Oliver Crawford,corridor,31,32,5,684,32,buy,41,31
11:12:18.88,Jurij Rodionov,corridor,68,71,330,461,70,buy,24,67
11:12:18.88,Oliver Crawford,corridor,31,32,5,354,32,buy,41,31
11:12:44.34,Jurij Rodionov,corridor,67,68,1120,2444,70,buy,24,67
11:12:44.34,Oliver Crawford,corridor,31,32,4307,332,32,buy,41,31
11:13:14.68,Jurij Rodionov,corridor,67,68,133,77628,68,sell,330,67
11:13:14.68,Oliver Crawford,corridor,32,33,16634,727,32,buy,332,31
11:13:40.99,Jurij Rodionov,corridor,67,69,4263,30280,68,sell,330,67
11:13:40.99,Oliver Crawford,corridor,31,33,5730,18653,32,buy,332,31
11:14:09.20,Jurij Rodionov,corridor,70,71,16036,18024,68,sell,330,67
11:14:09.20,Oliver Crawford,corridor,29,30,3821,50272,32,buy,332,31
11:14:36.24,Jurij Rodionov,corridor,68,69,9664,57346,68,sell,330,67
11:14:36.24,Oliver Crawford,corridor,31,32,16985,24748,30,buy,330,FILLED@31
11:15:03.74,Jurij Rodionov,corridor,70,71,17447,834,71,buy,714,67
11:15:03.74,Oliver Crawford,corridor,29,30,4982,49060,29,sell,17,FILLED@31
11:15:33.92,Jurij Rodionov,corridor,68,69,17293,28267,69,buy,1,67
11:15:33.92,Oliver Crawford,corridor,31,32,11334,46741,29,sell,17,FILLED@31
11:15:59.29,Jurij Rodionov,corridor,67,71,288,184,72,buy,1701,67
11:15:59.29,Oliver Crawford,corridor,28,33,150,5807,32,buy,40,FILLED@31
11:16:27.79,Jurij Rodionov,in_play,71,72,9706,42798,72,buy,1701,
11:16:27.79,Oliver Crawford,in_play,28,29,16500,33754,32,buy,40,FILLED@31
11:16:52.54,Jurij Rodionov,in_play,70,72,8671,17363,72,buy,1701,
11:16:52.54,Oliver Crawford,in_play,27,30,156,20119,32,buy,40,FILLED@31
11:17:22.81,Jurij Rodionov,in_play,72,73,6251,143,72,buy,1701,
11:17:22.81,Oliver Crawford,in_play,25,26,949,12565,32,buy,40,FILLED@31
11:17:45.71,Jurij Rodionov,in_play,73,74,5,1199,74,buy,1,
11:17:45.71,Oliver Crawford,in_play,23,26,82,50,32,buy,40,FILLED@31
11:18:10.61,Jurij Rodionov,in_play,71,73,18368,73865,73,sell,50,
11:18:10.61,Oliver Crawford,in_play,27,29,18573,73290,26,buy,20,FILLED@31
11:18:36.69,Jurij Rodionov,in_play,70,74,50,59,73,sell,50,
11:18:36.69,Oliver Crawford,in_play,24,29,150,50,26,buy,20,FILLED@31
11:18:58.17,Jurij Rodionov,in_play,69,70,10747,24509,73,sell,50,
11:18:58.17,Oliver Crawford,in_play,30,31,17880,38807,29,buy,10,FILLED@31
11:19:24.11,Jurij Rodionov,in_play,68,71,150,66,73,sell,50,
11:19:24.11,Oliver Crawford,in_play,27,31,150,20,29,buy,40,FILLED@31
11:19:46.89,Jurij Rodionov,in_play,68,69,5367,72538,73,sell,50,
11:19:46.89,Oliver Crawford,in_play,31,32,16288,2393,31,buy,20,FILLED@31
11:20:09.99,Jurij Rodionov,in_play,67,68,13039,5285,73,sell,50,
11:20:09.99,Oliver Crawford,in_play,32,33,5232,69551,32,sell,26,FILLED@31
11:20:37.80,Jurij Rodionov,in_play,67,69,128,204,73,sell,50,
11:20:37.80,Oliver Crawford,in_play,30,33,150,100,32,sell,26,FILLED@31
11:20:59.87,Jurij Rodionov,in_play,60,66,107,104,67,sell,100,
11:20:59.87,Oliver Crawford,in_play,32,37,150,50,34,buy,50,FILLED@31
11:21:26.24,Jurij Rodionov,in_play,63,64,16366,34856,63,sell,50,
11:21:26.24,Oliver Crawford,in_play,36,37,13528,38385,39,buy,3,FILLED@31
11:21:50.31,Jurij Rodionov,in_play,58,65,100,154,63,sell,50,
11:21:50.31,Oliver Crawford,in_play,34,42,50,150,39,buy,3,FILLED@31
11:22:23.63,Jurij Rodionov,in_play,61,62,10015,43474,68,buy,20,
11:22:23.63,Oliver Crawford,in_play,38,39,13427,31374,37,buy,22,FILLED@31
11:22:56.85,Jurij Rodionov,in_play,65,66,16562,18269,66,buy,45,
11:22:56.85,Oliver Crawford,in_play,34,35,4603,51047,36,sell,13,FILLED@31
11:23:26.75,Jurij Rodionov,in_play,68,69,9881,50453,66,buy,45,
11:23:26.75,Oliver Crawford,in_play,31,32,16055,31002,32,buy,73,FILLED@31
11:23:57.83,Jurij Rodionov,in_play,65,66,9739,35193,66,buy,45,
11:23:57.83,Oliver Crawford,in_play,34,35,11334,24380,35,buy,24,FILLED@31
11:24:27.63,Jurij Rodionov,in_play,59,67,269,162,66,buy,7,
11:24:27.63,Oliver Crawford,in_play,33,38,108,50,35,buy,24,FILLED@31
11:24:58.63,Jurij Rodionov,in_play,64,65,50,3885,63,buy,50,
11:24:58.63,Oliver Crawford,in_play,35,36,3854,80,36,sell,52,FILLED@31
11:25:28.12,Jurij Rodionov,in_play,60,66,100,61,63,buy,50,
11:25:28.12,Oliver Crawford,in_play,33,40,63,164,36,sell,52,FILLED@31
11:25:57.34,Jurij Rodionov,in_play,68,69,10283,18025,63,buy,50,
11:25:57.34,Oliver Crawford,in_play,31,32,4147,45921,36,sell,52,FILLED@31
11:26:25.26,Jurij Rodionov,in_play,66,70,150,113,63,buy,50,
11:26:25.26,Oliver Crawford,in_play,29,33,50,166,36,sell,52,FILLED@31
11:26:52.89,Jurij Rodionov,in_play,65,69,150,184,63,buy,50,
11:26:52.89,Oliver Crawford,in_play,30,34,150,180,34,buy,14,FILLED@31
11:27:22.03,Jurij Rodionov,in_play,64,65,10052,18199,63,buy,50,
11:27:22.03,Oliver Crawford,in_play,35,36,4479,42877,35,buy,143,FILLED@31
11:27:46.31,Jurij Rodionov,in_play,63,64,15575,17676,63,buy,50,
11:27:46.31,Oliver Crawford,in_play,36,37,2726,48496,36,buy,20,FILLED@31
11:28:09.85,Jurij Rodionov,in_play,63,64,15979,17676,63,buy,50,
11:28:09.85,Oliver Crawford,in_play,36,37,2726,49826,36,buy,20,FILLED@31
11:28:30.69,Jurij Rodionov,in_play,63,64,15979,17661,63,buy,50,
11:28:30.69,Oliver Crawford,in_play,36,37,2726,49826,36,buy,20,FILLED@31
11:28:54.17,Jurij Rodionov,in_play,63,64,15979,17563,64,buy,98,
11:28:54.17,Oliver Crawford,in_play,36,37,2726,49826,36,buy,20,FILLED@31
11:29:18.75,Jurij Rodionov,in_play,60,66,150,65453,64,buy,98,
11:29:18.75,Oliver Crawford,in_play,34,39,4350,150,36,buy,20,FILLED@31
11:29:42.85,Jurij Rodionov,in_play,57,63,1,40478,66,buy,1,
11:29:42.85,Oliver Crawford,in_play,38,42,56,50,41,buy,11,FILLED@31
11:30:09.86,Jurij Rodionov,in_play,60,62,50,3774,63,buy,2,
11:30:09.86,Oliver Crawford,in_play,38,40,3830,50,41,buy,11,FILLED@31
11:30:34.49,Jurij Rodionov,in_play,57,61,1,141,63,buy,2,
11:30:34.49,Oliver Crawford,in_play,39,42,50,104,41,buy,11,FILLED@31
11:31:00.76,Jurij Rodionov,in_play,62,64,3843,50,57,sell,1,
11:31:00.76,Oliver Crawford,in_play,36,37,50,3787,43,buy,4,FILLED@31
11:31:23.74,Jurij Rodionov,in_play,65,66,9999,18962,57,sell,1,
11:31:23.74,Oliver Crawford,in_play,34,35,5623,45820,37,buy,1,FILLED@31
11:31:45.92,Jurij Rodionov,in_play,65,66,9999,18254,66,buy,444,
11:31:45.92,Oliver Crawford,in_play,34,35,5623,45820,37,buy,1,FILLED@31
11:32:14.00,Jurij Rodionov,in_play,60,66,150,13813,66,buy,444,
11:32:14.00,Oliver Crawford,in_play,33,38,150,150,37,buy,21,FILLED@31
11:32:38.40,Jurij Rodionov,in_play,65,66,2317,3591,66,buy,0,
11:32:38.40,Oliver Crawford,in_play,34,35,3611,40858,37,buy,21,FILLED@31
11:33:07.56,Jurij Rodionov,in_play,61,69,164,68,69,buy,3,
11:33:07.56,Oliver Crawford,in_play,31,36,50,150,37,buy,21,FILLED@31
11:33:33.68,Jurij Rodionov,in_play,69,70,10148,16969,69,buy,3,
11:33:33.68,Oliver Crawford,in_play,30,31,8194,45950,31,sell,1,FILLED@31
11:34:04.76,Jurij Rodionov,in_play,74,75,9949,17105,74,sell,2,
11:34:04.76,Oliver Crawford,in_play,25,26,3292,46149,27,buy,30,FILLED@31
11:34:34.98,Jurij Rodionov,in_play,71,72,13037,23388,72,sell,46,
11:34:34.98,Oliver Crawford,in_play,28,29,14656,48037,27,buy,30,FILLED@31
11:35:05.38,Jurij Rodionov,in_play,78,79,18725,6589,79,buy,13763,
11:35:05.38,Oliver Crawford,in_play,21,22,9414,73449,27,buy,30,FILLED@31
11:35:34.38,Jurij Rodionov,in_play,78,79,18676,6589,79,buy,13763,
11:35:34.38,Oliver Crawford,in_play,21,22,9409,73498,21,sell,4,FILLED@31
11:36:00.60,Jurij Rodionov,in_play,78,79,18676,6589,79,buy,13763,
11:36:00.60,Oliver Crawford,in_play,21,22,9409,73394,21,sell,4,FILLED@31
11:36:30.45,Jurij Rodionov,in_play,79,81,9122,14906,79,buy,43,
11:36:30.45,Oliver Crawford,in_play,20,21,1,23038,21,sell,4,FILLED@31
11:36:54.29,Jurij Rodionov,in_play,78,80,66,123,79,sell,50,
11:36:54.29,Oliver Crawford,in_play,20,22,1,25971,21,buy,50,FILLED@31
11:37:24.50,Jurij Rodionov,in_play,80,81,21138,8224,81,buy,12,
11:37:24.50,Oliver Crawford,in_play,19,20,998,53521,20,sell,1,FILLED@31
11:37:51.56,Jurij Rodionov,in_play,81,82,5200,14665,81,buy,88,
11:37:51.56,Oliver Crawford,in_play,18,19,9360,13942,20,sell,1,FILLED@31
11:38:20.50,Jurij Rodionov,in_play,79,81,4362,9553,81,buy,5,
11:38:20.50,Oliver Crawford,in_play,19,20,9323,95,19,buy,55,FILLED@31
11:38:46.84,Oliver Crawford,in_play,20,21,11061,7293,20,buy,5,FILLED@31
11:39:08.86,Jurij Rodionov,in_play,76,77,13203,25817,78,sell,50,
11:39:08.86,Oliver Crawford,in_play,23,24,10508,58048,23,buy,21,FILLED@31
11:39:33.15,Jurij Rodionov,in_play,78,79,20402,26060,78,buy,10,
11:39:33.15,Oliver Crawford,in_play,21,22,14861,71808,23,buy,51,FILLED@31
11:39:54.29,Jurij Rodionov,in_play,80,81,13035,35742,78,buy,10,
11:39:54.29,Oliver Crawford,in_play,19,20,16431,31748,22,buy,125,FILLED@31
11:40:20.65,Jurij Rodionov,in_play,80,81,2125,14705,81,buy,7,
11:40:20.65,Oliver Crawford,in_play,19,20,969,2604,22,buy,125,FILLED@31
11:40:47.14,Jurij Rodionov,in_play,78,81,150,34535,82,buy,179,
11:40:47.14,Oliver Crawford,in_play,19,21,150,114,20,buy,500,FILLED@31
11:41:10.03,Jurij Rodionov,in_play,80,81,100,14625,82,buy,179,
11:41:10.03,Oliver Crawford,in_play,19,20,932,130,20,buy,500,FILLED@31
11:41:34.30,Jurij Rodionov,in_play,79,81,150,250,81,buy,50,
11:41:34.30,Oliver Crawford,in_play,20,21,486,100,21,buy,8,FILLED@31
11:41:54.63,Jurij Rodionov,in_play,79,81,150,31363,81,buy,50,
11:41:54.63,Oliver Crawford,in_play,20,21,486,98,21,buy,8,FILLED@31
11:42:18.02,Jurij Rodionov,in_play,78,79,13128,26495,79,sell,50,
11:42:18.02,Oliver Crawford,in_play,21,22,11721,47313,21,buy,2,FILLED@31
11:42:43.96,Jurij Rodionov,in_play,77,78,13150,26359,79,sell,50,
11:42:43.96,Oliver Crawford,in_play,22,23,15267,47360,21,buy,2,FILLED@31
11:43:05.99,Jurij Rodionov,in_play,77,78,13150,26359,79,sell,50,
11:43:05.99,Oliver Crawford,in_play,22,23,15267,48207,23,buy,0,FILLED@31
11:43:32.34,Jurij Rodionov,in_play,77,78,13150,26359,79,sell,50,
11:43:32.34,Oliver Crawford,in_play,22,23,15267,48207,23,buy,379,FILLED@31
11:43:55.15,Jurij Rodionov,in_play,78,80,8103,36548,79,sell,50,
11:43:55.15,Oliver Crawford,in_play,20,22,2346,21337,23,buy,379,FILLED@31
11:44:24.22,Jurij Rodionov,in_play,79,82,150,24813,80,buy,16,
11:44:24.22,Oliver Crawford,in_play,18,20,180,88,20,buy,86,FILLED@31
11:44:54.01,Jurij Rodionov,in_play,76,81,157,250,80,buy,16,
11:44:54.01,Oliver Crawford,in_play,18,22,141,102,22,buy,4,FILLED@31
11:45:25.65,Jurij Rodionov,in_play,79,82,150,250,80,buy,16,
11:45:25.65,Oliver Crawford,in_play,18,21,29,181,20,buy,58,FILLED@31
11:46:03.35,Jurij Rodionov,in_play,80,82,206,150,81,buy,1,
11:46:03.35,Oliver Crawford,in_play,18,20,100,81,20,buy,83,FILLED@31
11:46:35.15,Jurij Rodionov,in_play,81,82,7741,7002,81,buy,1,
11:46:35.15,Oliver Crawford,in_play,18,19,17124,7429,20,buy,83,FILLED@31
11:47:06.43,Jurij Rodionov,in_play,82,83,9844,8329,81,buy,1,
11:47:06.43,Oliver Crawford,in_play,17,18,11163,23619,20,buy,83,FILLED@31
