c,D,target_above,match_N,pooled_N,reach_spike_raw,reach_spike_pooled_match
8,19,27,7,45.3,0.5714285714285714,0.36440595399188097
8,20,28,7,45.3,0.5714285714285714,0.34403247631935047
8,21,29,7,45.3,0.42857142857142855,0.3219377537212449
8,22,30,7,45.3,0.42857142857142855,0.3219377537212449
8,23,31,7,45.3,0.42857142857142855,0.3015642760487145
8,24,32,7,45.3,0.42857142857142855,0.2835290933694181
8,25,33,7,45.3,0.2857142857142857,0.26143437077131254
8,26,34,7,45.3,0.2857142857142857,0.2266522327469553
8,27,35,7,45.3,0.2857142857142857,0.2266522327469553
8,28,36,7,45.3,0.2857142857142857,0.16874695534506087
8,29,37,7,45.3,0.2857142857142857,0.16874695534506087
8,30,38,7,45.3,0.2857142857142857,0.16874695534506087
9,1,10,3,46.1,1.0,0.8895175293130694
9,2,11,3,46.1,1.0,0.8297013090894901
9,3,12,3,46.1,1.0,0.7727529898355345
9,4,13,3,46.1,1.0,0.7009774274733207
9,5,14,3,46.1,0.6666666666666666,0.6591880133445187
9,6,15,3,46.1,0.6666666666666666,0.5797647150633084
9,7,16,3,46.1,0.6666666666666666,0.5465594943129718
9,8,17,3,46.1,0.6666666666666666,0.5465594943129718
9,9,18,3,46.1,0.6666666666666666,0.5116081705913338
9,10,19,3,46.1,0.6666666666666666,0.5116081705913338
9,11,20,3,46.1,0.6666666666666666,0.45465985133737835
9,12,21,3,46.1,0.6666666666666666,0.45465985133737835
9,13,22,3,46.1,0.6666666666666666,0.45465985133737835
9,14,23,3,46.1,0.6666666666666666,0.41607000019509527
9,15,24,3,46.1,0.6666666666666666,0.41607000019509527
9,16,25,3,46.1,0.6666666666666666,0.40035507345338195
9,17,26,3,46.1,0.6666666666666666,0.40035507345338195
9,18,27,3,46.1,0.6666666666666666,0.40035507345338195
9,19,28,3,46.1,0.6666666666666666,0.40035507345338195
9,20,29,3,46.1,0.6666666666666666,0.38011393565756874
9,21,30,3,46.1,0.6666666666666666,0.3460502955693856
