c,X,target,raw_N,pooled_N,match_N,reach_raw,reach_pooled,reach_pooled_match,exp_ret_match,roc_match,net_raw,net_pooled,miss_cost_raw,reach_pooled_mono,reach_pooled_match_mono,W,xpos
28,46,74,372,2415.0,17,0.3629032258064516,0.3346483118814471,0.40228528512418865,1.8559090177565578,0.06628246491987706,-1.14516129032258,-2.803155058010814,28.0,0.3346483118814471,0.40228528512418865,71,10.0
28,47,75,372,2415.0,17,0.3629032258064516,0.3346483118814471,0.40228528512418865,2.2581943028807467,0.08064979653145524,-0.7822580645161281,-2.468506746129365,28.0,0.3346483118814471,0.40228528512418865,71,11.0
28,48,76,372,2415.0,17,0.3629032258064516,0.3346483118814471,0.40228528512418865,2.6604795880049354,0.09501712814303341,-0.41935483870967616,-2.1338584342479185,28.0,0.3346483118814471,0.40228528512418865,71,12.0
28,49,77,372,2415.0,17,0.3629032258064516,0.3346483118814471,0.40228528512418865,3.0627648731291246,0.1093844597546116,-0.056451612903227755,-1.7992101223664716,28.0,0.3346483118814471,0.40228528512418865,71,13.0
28,50,78,372,2415.0,17,0.3629032258064516,0.3346483118814471,0.40228528512418865,3.465050158253313,0.12375179136618975,0.3064516129032242,-1.4645618104850242,28.0,0.3346483118814471,0.40228528512418865,71,14.0
28,51,79,372,2415.0,17,0.3629032258064516,0.3346483118814471,0.40228528512418865,3.8673354433775016,0.1381191229777679,0.6693548387096762,-1.1299134986035773,28.0,0.3346483118814471,0.40228528512418865,71,15.0
28,52,80,372,2415.0,17,0.3629032258064516,0.3346483118814471,0.40228528512418865,4.26962072850169,0.15248645458934607,1.0322580645161281,-0.7952651867221316,28.0,0.3346483118814471,0.40228528512418865,71,16.0
28,53,81,372,2415.0,17,0.3629032258064516,0.3346483118814471,0.40228528512418865,4.671906013625879,0.16685378620092425,1.39516129032258,-0.4606168748406822,28.0,0.3346483118814471,0.40228528512418865,71,17.0
28,54,82,372,2415.0,17,0.3629032258064516,0.3346483118814471,0.40228528512418865,5.074191298750067,0.1812211178125024,1.758064516129032,-0.12596856295923653,28.0,0.3346483118814471,0.40228528512418865,71,18.0
28,55,83,372,2415.0,17,0.3629032258064516,0.3346483118814471,0.40228528512418865,5.476476583874257,0.19558844942408063,2.120967741935484,0.20867974892221028,28.0,0.3346483118814471,0.40228528512418865,71,19.0
28,56,84,372,2415.0,17,0.3629032258064516,0.33343945180533124,0.3925755056059224,5.053430609945819,0.1804796646409221,2.483870967741936,0.4397690476164002,28.0,0.33343945180533124,0.3925755056059224,71,20.0
28,57,85,372,2415.0,17,0.3629032258064516,0.33343945180533124,0.3925755056059224,5.446006115551741,0.19450021841256218,2.846774193548388,0.7732084994217286,28.0,0.33343945180533124,0.3925755056059224,71,21.0
28,58,86,372,2415.0,17,0.3629032258064516,0.3322138947668381,0.38765355935840345,5.4103722976235185,0.1932275820579828,3.20967741935484,1.0000244888781529,28.0,0.3322138947668381,0.38765355935840345,71,22.0
28,59,87,372,2415.0,17,0.3602150537634409,0.3317998100998813,0.3826645566224987,5.36398261895821,0.19157080781993607,3.338709677419356,1.2962130176197482,28.0,0.3317998100998813,0.3826645566224987,71,23.0
28,60,88,372,2415.0,17,0.3602150537634409,0.3317998100998813,0.3826645566224987,5.7466471755807085,0.20523739912788244,3.698924731182796,1.628012827719629,28.0,0.3317998100998813,0.3826645566224987,71,24.0
28,61,89,372,2415.0,17,0.3602150537634409,0.33139351734870054,0.3777694329703342,5.703435974464888,0.20369414194517457,4.059139784946236,1.9244651684667862,28.0,0.33139351734870054,0.3777694329703342,71,25.0
28,62,90,372,2415.0,17,0.3602150537634409,0.3309849983358695,0.3679255404752964,5.224786760366933,0.1865995271559619,4.41935483870968,2.220317531699182,28.0,0.3309849983358695,0.3679255404752964,71,26.0
28,63,91,372,2415.0,17,0.3602150537634409,0.3309849983358695,0.3679255404752964,5.592712300842231,0.19973972503007967,4.77956989247312,2.551302530035053,28.0,0.3309849983358695,0.3679255404752964,71,27.0
28,64,92,372,2415.0,17,0.3602150537634409,0.33058204497716415,0.36307065071616335,5.504278203959016,0.19658136442710772,5.13978494623656,2.8444099126526234,28.0,0.33058204497716415,0.36307065071616335,71,28.0
28,65,93,372,2415.0,17,0.3602150537634409,0.33058204497716415,0.36307065071616335,5.867348854675178,0.20954817338125636,5.5,3.174991957629788,28.0,0.33058204497716415,0.36307065071616335,71,29.0
28,66,94,372,2415.0,17,0.3602150537634409,0.33058204497716415,0.36307065071616335,6.2304195053913425,0.2225149823354051,5.86021505376344,3.505574002606952,28.0,0.33058204497716415,0.36307065071616335,71,30.0
28,67,95,372,2415.0,17,0.3602150537634409,0.2423352594207045,0.35821576095703017,6.117710959712463,0.21848967713258796,6.220430107526884,-4.812028936948931,28.0,0.2423352594207045,0.35821576095703017,71,31.0
28,68,96,372,2415.0,17,0.3602150537634409,0.2423352594207045,0.35821576095703017,6.4759267206694915,0.23128309716676757,6.580645161290324,-4.569693677528227,28.0,0.2423352594207045,0.35821576095703017,71,32.0
28,69,97,372,2415.0,17,0.3602150537634409,0.2779841260970726,0.3614973586738721,7.4277278523286165,0.26527599472602204,6.940860215053764,-0.21187557673408858,28.0,0.2423352594207045,0.35821576095703017,71,33.0
28,70,98,372,2415.0,17,0.3602150537634409,0.2750384343555779,0.3752780767850735,9.465428776462145,0.33805102773079093,7.301075268817204,-0.07175238803033965,28.0,0.2423352594207045,0.35821576095703017,71,34.0
28,71,99,372,2415.0,17,0.3602150537634409,0.165151093783615,0.3632324476508886,8.932891958472638,0.3190318556597371,7.661290322580648,-10.445090435886808,28.0,0.165151093783615,0.35821576095703017,71,35.0
29,1,30,312,2234.4,17,1.0,0.9995711078756929,0.994890810293565,0.8416151191005093,0.02902121100346584,1.0,0.9867043441464831,0.0,0.9995711078756929,0.994890810293565,70,-34.5
29,2,31,312,2234.4,17,1.0,0.9978770557057713,0.994890810293565,1.8365059293940742,0.06332779066876118,2.0,1.9325018468180934,0.0,0.9978770557057713,0.994890810293565,70,-33.5
29,3,32,312,2234.4,17,0.9967948717948718,0.9944086237439843,0.9745565770137726,2.161528997641912,0.07453548267730731,2.897435897435898,2.8208435834725916,29.0,0.9944086237439843,0.9745565770137726,70,-32.5
29,4,33,312,2234.4,17,0.9967948717948718,0.9922555565915269,0.9592290078944671,2.6149482245992957,0.09017062843445847,3.8942307692307696,3.743756320421146,29.0,0.9922555565915269,0.9592290078944671,70,-31.5
29,5,34,312,2234.4,17,0.9903846153846154,0.9896506465656355,0.9176548990123371,2.2069136393151294,0.07610047032121135,4.673076923076923,4.6500154200345705,29.0,0.9896506465656355,0.9176548990123371,70,-30.5
29,6,35,312,2234.4,17,0.9903846153846154,0.9883381505999471,0.9072998188715354,2.741430573117802,0.09453208872820007,5.66346153846154,5.593737314332026,29.0,0.9883381505999471,0.9072998188715354,70,-29.5
29,7,36,312,2234.4,17,0.9903846153846154,0.9836633698871827,0.8920235125252043,3.124107173370698,0.10772783356450684,6.653846153846155,6.41178664409843,29.0,0.9836633698871827,0.8920235125252043,70,-28.5
29,8,37,312,2234.4,17,0.9903846153846154,0.9788910484906297,0.8610266224667648,2.869587505553467,0.09895129329494715,7.64423076923077,7.217178635721406,29.0,0.9788910484906297,0.8610266224667648,70,-27.5
29,9,38,312,2234.4,17,0.9807692307692307,0.9741086861413336,0.8610266224667648,3.7306141280202314,0.12864186648345627,8.269230769230768,8.012650166034325,29.0,0.9741086861413336,0.8610266224667648,70,-26.5
29,10,39,312,2234.4,17,0.9423076923076923,0.9652267462292637,0.83970130890947,3.7599535217525033,0.12965356971560357,7.75,8.643874660221332,29.0,0.9652267462292637,0.83970130890947,70,-25.5
29,11,40,312,2234.4,17,0.9423076923076923,0.9562157083533555,0.8292437032227197,4.1918082088787125,0.1445451106509901,8.692307692307692,9.262731569472633,29.0,0.9562157083533555,0.8292437032227197,70,-24.5
29,12,41,312,2234.4,17,0.9423076923076923,0.9141512884694002,0.7992720686237654,3.8027750247770076,0.13113017326817267,9.634615384615383,8.400731555128415,29.0,0.9141512884694002,0.7992720686237654,70,-23.5
29,13,42,312,2234.4,17,0.9423076923076923,0.8302089235381448,0.768035952291446,3.3111479443628036,0.11417751532285529,10.576923076923077,5.664297958100539,29.0,0.8302089235381448,0.768035952291446,70,-22.5
29,14,43,312,2234.4,17,0.9423076923076923,0.8049042882040323,0.7578175728785757,3.6295752024879535,0.12515776560303288,11.519230769230768,5.381102926937724,29.0,0.8049042882040323,0.7578175728785757,70,-21.5
29,15,44,312,2234.4,17,0.9038461538461539,0.799533812908362,0.7471549160999282,3.9182358771060457,0.135111581969174,10.76923076923077,5.949706302132267,29.0,0.799533812908362,0.7471549160999282,70,-20.5
29,16,45,312,2234.4,17,0.9038461538461539,0.798217013677212,0.736697310413178,4.2052561429889606,0.1450088325168607,11.673076923076923,6.691300948870035,29.0,0.798217013677212,0.736697310413178,70,-19.5
29,17,46,312,2234.4,17,0.9038461538461539,0.798217013677212,0.736697310413178,4.94195345340214,0.17041218804834965,12.576923076923077,7.489517962547244,29.0,0.798217013677212,0.736697310413178,70,-18.5
29,18,47,312,2234.4,17,0.9038461538461539,0.7956078003858594,0.7212501281569325,4.993950992789037,0.17220520664789782,13.480769230769232,8.172507871389739,29.0,0.7956078003858594,0.7212501281569325,70,-17.5
29,19,48,312,2234.4,17,0.9038461538461539,0.7943211240129385,0.7111342742900105,5.204470113803357,0.17946448668287437,14.384615384615385,8.905554798499594,29.0,0.7943211240129385,0.7111342742900105,70,-16.5
29,20,49,312,2234.4,17,0.9038461538461539,0.7934920282007331,0.7012576466969687,5.402019753255186,0.1862765432156961,15.288461538461538,9.656762940277845,29.0,0.7934920282007331,0.7012576466969687,70,-15.5
29,21,50,312,2234.4,17,0.9038461538461539,0.7913188791427895,0.6805474864153651,5.026349065308772,0.17332238156237145,16.192307692307693,10.33725121746552,29.0,0.7913188791427895,0.6805474864153651,70,-14.5
29,22,51,312,2234.4,17,0.9038461538461539,0.7883051588980772,0.6549331875192235,4.369775469054373,0.15068191272601286,17.096153846153847,10.97098738426009,29.0,0.7883051588980772,0.6549331875192235,70,-13.5
29,23,52,312,2234.4,17,0.8493589743589743,0.7798535455321347,0.6336078739619289,3.915792351594272,0.135027322468768,15.166666666666664,11.318136112286538,29.0,0.7798535455321347,0.6336078739619289,70,-12.5
29,24,53,312,2234.4,17,0.8493589743589743,0.692505863199191,0.6126926625884284,3.461809234134172,0.11937273221152318,16.01602564102564,7.5559101765056065,29.0,0.692505863199191,0.6126926625884284,70,-11.5
29,25,54,312,2234.4,17,0.8493589743589743,0.4808024155663456,0.592597655582516,3.02956153241516,0.10446763904879862,16.865384615384613,-2.7601632372031655,29.0,0.4808024155663456,0.592597655582516,70,-10.5
29,26,55,312,2234.4,17,0.8493589743589743,0.4108112372605412,0.5615324151601109,1.9658931683811216,0.06778941959934902,17.714743589743588,-5.920617662035874,29.0,0.4108112372605412,0.5615324151601109,70,-9.5
29,27,56,312,2234.4,17,0.8493589743589743,0.409081324545109,0.5516557875670689,1.9447045555517584,0.06705877777764684,18.564102564102562,-5.605734818438058,29.0,0.409081324545109,0.5516557875670689,70,-8.5
29,28,57,312,2234.4,17,0.8493589743589743,0.409081324545109,0.5516557875670689,2.496360343118827,0.08608139114202851,19.413461538461537,-5.196653493892948,29.0,0.409081324545109,0.5516557875670689,70,-7.5
29,29,58,312,2234.4,17,0.8493589743589743,0.4073872723751874,0.5313899046512423,1.8824715491609991,0.06491281204003445,20.26282051282051,-4.8837257672363705,29.0,0.4073872723751874,0.5313899046512423,70,-6.5
29,30,59,312,2234.4,17,0.8493589743589743,0.40563440891062835,0.5157376713030997,1.5268787806295065,0.05265099243550023,21.112179487179485,-4.576254581184688,29.0,0.40563440891062835,0.5157376713030997,70,-5.5
29,31,60,312,2234.4,17,0.8493589743589743,0.40270101628785976,0.48535593452035136,0.22063497488124115,0.007608102582111764,21.96153846153846,-4.351559575124258,29.0,0.40270101628785976,0.48535593452035136,70,-4.5
29,32,61,312,2234.4,17,0.8493589743589743,0.39922397779515023,0.47500085437954964,0.053620860531082094,0.0018489951907269687,22.810897435897434,-4.167911983877101,29.0,0.39922397779515023,0.47500085437954964,70,-3.5
29,33,62,312,2234.4,17,0.8493589743589743,0.3962045198631562,0.4543590444619119,-0.7301185878814803,-0.025176503030395873,23.66025641025641,-3.955413866555737,29.0,0.3962045198631562,0.4543590444619119,70,-2.5
29,34,63,312,2234.4,17,0.8365384615384616,0.3944143614312661,0.4436963876832644,-0.9475069204743517,-0.03267265243015006,23.70192307692308,-3.6719893279016556,29.0,0.3944143614312661,0.4436963876832644,70,-1.5
29,35,64,312,2234.4,17,0.8365384615384616,0.3930975622001162,0.4332387819965142,-1.162639691056355,-0.04009102382952948,24.53846153846154,-3.360533318032834,29.0,0.3930975622001162,0.4332387819965142,70,-0.5
29,36,65,312,2234.4,17,0.8333333333333334,0.38674594237927545,0.42319127849355803,-1.3623936297460788,-0.04697909068089927,25.166666666666668,-3.368482883761628,29.0,0.38674594237927545,0.42319127849355803,70,0.5
29,37,66,312,2234.4,17,0.8333333333333334,0.3797459638956028,0.4127678479887906,-1.595878473052869,-0.05503029217423686,26.000000000000004,-3.4227355858537325,29.0,0.3797459638956028,0.4127678479887906,70,1.5
29,38,67,312,2234.4,17,0.8333333333333334,0.3797459638956028,0.4127678479887906,-1.1831106250640784,-0.04079691810565787,26.833333333333336,-3.0429896219581294,29.0,0.3797459638956028,0.4127678479887906,70,2.5
29,39,68,312,2234.4,17,0.8333333333333334,0.3797459638956028,0.4127678479887906,-0.7703427770752879,-0.026563544037078893,27.666666666666668,-2.6632436580625263,29.0,0.3797459638956028,0.4127678479887906,70,3.5
29,40,69,312,2234.4,17,0.8333333333333334,0.3797459638956028,0.4127678479887906,-0.35757492908649746,-0.012330169968499912,28.500000000000004,-2.283497694166923,29.0,0.3797459638956028,0.4127678479887906,70,4.5
29,41,70,312,2234.4,17,0.8333333333333334,0.3797459638956028,0.4127678479887906,0.05519291890229293,0.0019032041000790665,29.33333333333334,-1.903751730271319,29.0,0.3797459638956028,0.4127678479887906,70,5.5
29,42,71,312,2234.4,17,0.8333333333333334,0.3797459638956028,0.4127678479887906,0.4679607668910837,0.01613657816865806,30.166666666666668,-1.5240057663757185,29.0,0.3797459638956028,0.4127678479887906,70,6.5
29,43,72,312,2234.4,17,0.8333333333333334,0.3797459638956028,0.4127678479887906,0.8807286148798743,0.030369952237237045,31.000000000000004,-1.1442598024801152,29.0,0.3797459638956028,0.4127678479887906,70,7.5
29,44,73,312,2234.4,17,0.8333333333333334,0.3797459638956028,0.4127678479887906,1.2934964628686645,0.04460332630581602,31.83333333333334,-0.7645138385845113,29.0,0.3797459638956028,0.4127678479887906,70,8.5
29,45,74,312,2234.4,17,0.8333333333333334,0.3797459638956028,0.4127678479887906,1.7062643108574551,0.05883670037439501,32.66666666666667,-0.384767874688909,29.0,0.3797459638956028,0.4127678479887906,70,9.5
29,46,75,312,2234.4,17,0.8333333333333334,0.3797459638956028,0.4127678479887906,2.1190321588462457,0.07307007444297399,33.5,-0.005021910793307176,29.0,0.3797459638956028,0.4127678479887906,70,10.5
29,47,76,312,2234.4,17,0.8333333333333334,0.3797459638956028,0.4127678479887906,2.531800006835036,0.08730344851155297,34.33333333333334,0.3747240531022968,29.0,0.3797459638956028,0.4127678479887906,70,11.5
29,48,77,312,2234.4,17,0.8333333333333334,0.3797459638956028,0.4127678479887906,2.944567854823827,0.10153682258013197,35.16666666666667,0.7544700169978992,29.0,0.3797459638956028,0.4127678479887906,70,12.5
29,49,78,312,2234.4,17,0.8333333333333334,0.3797459638956028,0.4127678479887906,3.3573357028126174,0.11577019664871094,36.0,1.1342159808935015,29.0,0.3797459638956028,0.4127678479887906,70,13.5
29,50,79,312,2234.4,17,0.8333333333333334,0.3797459638956028,0.4127678479887906,3.770103550801408,0.13000357071728993,36.83333333333334,1.513961944789105,29.0,0.3797459638956028,0.4127678479887906,70,14.5
29,51,80,312,2234.4,17,0.8333333333333334,0.37891686808339725,0.4078295341922696,3.772991353678958,0.1301031501268606,37.66666666666667,1.824892956271651,29.0,0.37891686808339725,0.4078295341922696,70,15.5
29,52,81,312,2234.4,17,0.8333333333333334,0.37891686808339725,0.4078295341922696,4.180820887871228,0.14416623751280097,38.5,2.2038098243550466,29.0,0.37891686808339725,0.4078295341922696,70,16.5
29,53,82,312,2234.4,17,0.8333333333333334,0.37891686808339725,0.4078295341922696,4.588650422063497,0.15822932489874128,39.33333333333334,2.582726692438446,29.0,0.37891686808339725,0.4078295341922696,70,17.5
29,54,83,312,2234.4,17,0.8333333333333334,0.37891686808339725,0.4078295341922696,4.996479956255768,0.17229241228468165,40.16666666666667,2.961643560521843,29.0,0.37891686808339725,0.4078295341922696,70,18.5
29,55,84,312,2234.4,17,0.8333333333333334,0.3780877722711918,0.40289122039574865,4.974676190150712,0.17154055828105902,41.0,3.2684290929433617,29.0,0.3780877722711918,0.40289122039574865,70,19.5
29,56,85,312,2234.4,17,0.8333333333333334,0.37679679263280946,0.3926899285738697,4.510150029048905,0.15552241479478982,41.83333333333334,3.5358885167361183,29.0,0.37679679263280946,0.3926899285738697,70,20.5
29,57,86,312,2234.4,17,0.8333333333333334,0.37679679263280946,0.3926899285738697,4.902839957622774,0.1690634468145784,42.66666666666667,3.9126853093689267,29.0,0.37679679263280946,0.3926899285738697,70,21.5
29,58,87,312,2234.4,17,0.8237179487179487,0.37545417380889196,0.387358600184546,4.831704316325484,0.16661049366639602,42.66346153846153,4.172674264320907,29.0,0.37545417380889196,0.387358600184546,70,22.5
29,59,88,312,2234.4,17,0.8237179487179487,0.37501524073184195,0.38212979734117086,4.7641570691363935,0.16428127824608255,43.48717948717948,4.509941260426453,29.0,0.37501524073184195,0.38212979734117086,70,23.5
29,60,89,312,2234.4,17,0.8237179487179487,0.37501524073184195,0.38212979734117086,5.146286866477564,0.1774581678095712,44.31089743589743,4.884956501158295,29.0,0.37501524073184195,0.38212979734117086,70,24.5
