code,event_id,category,recorder_open_epoch,w1_left_epoch,w1_right_epoch,scheduled_start_epoch,legA,legB,legA_formation_end_epoch,legA_open_postformation_c,legA_floor_c,legA_floor_epoch,legA_close_c,legA_close_epoch,legA_contracts,legA_premium_usd,legA_journey,legA_net_travel_c,legA_us_first_post_epoch,legA_us_fill_c,legA_us_fill_epoch,legA_us_fill_stamp,legB_formation_end_epoch,legB_open_postformation_c,legB_floor_c,legB_floor_epoch,legB_close_c,legB_close_epoch,legB_contracts,legB_premium_usd,legB_journey,legB_net_travel_c,legB_us_first_post_epoch,legB_us_fill_c,legB_us_fill_epoch,legB_us_fill_stamp,formation_end_game,bell_machine_epoch,bell_observed_inplay_epoch,bell_tape_signature_epoch,kalshi_close_time_epoch,bell_epoch,bell_source,bell_precision,span_start_epoch,span_end_epoch,verified_span,pair_state,locked_delta_valid_fills_c
26JUL13BOUGAN,KXATPCHALLENGERMATCH-26JUL13BOUGAN,ATP_CHALL,1783908677,1783908677,1783951800,1783962000.0,BOU,GAN,1783908698,60.0,62,1783912708.9,68,1783950872.6,2743.79,1759.56,MOVER,8.0,,,,,1783908698,40.0,33,1783950965.0,35,1783951747.3,871.33,337.34,MOVER,-5.0,,,,,1783908698,,,1783952160.0,1783959918.0,1783952160.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783908698,1783951800,OK,NEITHER_FOR_REASON,
26JUL13BOUZHA,KXATPCHALLENGERMATCH-26JUL13BOUZHA,ATP_CHALL,1783917121,1783917121,1783961280,1783970400.0,BOU,ZHA,1783917407,26.0,24,1783923210.7,27,1783961167.2,578.39,152.12,STILL,1.0,,,,,1783917407,74.0,74,1783950310.7,74,1783961220.8,736.63,545.15,STILL,0.0,,,,,1783917407,,,1783983660.0,1783993210.0,1783983660.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783917407,1783961280,OK,NEITHER_FOR_REASON,
26JUL13BURLEP,KXWTAMATCH-26JUL13BURLEP,WTA_MAIN,1783958437,1783958437,1783962600,1783972800.0,BUR,LEP,1783958437,64.0,63,1783960427.9,65,1783962466.5,1586.45,1031.17,STILL,1.0,1783960906,,,,1783958437,35.0,35,1783960899.4,37,1783962592.1,2170.54,792.68,STILL,2.0,1783960906,,,,1783958437,1783962600,,,1783971308.0,1783962600,MACHINE_RECEIPT,"EXACT (7 receipts, zero spread)",1783958437,1783962600,OK,NEITHER_FOR_REASON,
26JUL13BURPUT,KXWTAMATCH-26JUL13BURPUT,WTA_MAIN,1783843801,1783843801,1783934420.948,1783940400.0,BUR,PUT,1783865741,35.0,31,1783931939.8,32,1783934077.2,3919.18,1243.03,STILL,-3.0,1783902016,32,1783921030.2,PRE_BELL_VALID,1783863371,63.0,67,1783867283.7,68,1783934032.4,7679.11,5235.66,MOVER,5.0,1783902168,65,1783934365.7,POST_BELL_INVALID,1783865741,,,1783934100.0,1783949874.0,1783934100.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783865741,1783934100.0,OK,COMPLETE_AT_DELTA,
26JUL13CHAJIM,KXWTAMATCH-26JUL13CHAJIM,WTA_MAIN,1783843801,1783843801,1783944033.01,1783940400.0,CHA,JIM,1783865707,64.0,65,1783899314.6,66,1783943615.7,2520.54,1658.17,STILL,2.0,1783921405,65,1783922337.6,PRE_BELL_VALID,1783865706,36.0,34,1783921249.3,35,1783943865.3,2136.43,742.71,STILL,-1.0,1783921391,34,1783922832.5,PRE_BELL_VALID,1783865707,,,1783944360.0,1783948518.0,1783944360.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783865707,1783944033.01,OK,COMPLETE_AT_DELTA,1
26JUL13CHOSUR,KXATPCHALLENGERMATCH-26JUL13CHOSUR,ATP_CHALL,1783912284,1783912284,1783955700,1783965600.0,CHO,SUR,1783912409,25.0,20,1783930048.1,21,1783955523.1,204.22,44.62,STILL,-4.0,,,,,1783912409,75.0,79,1783941006.5,80,1783955663.7,182.09,146.99,MOVER,5.0,,,,,1783912409,,,1783956360.0,1783960240.0,1783956360.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783912409,1783955700,OK,NEITHER_FOR_REASON,
26JUL13COLSKA,KXATPMATCH-26JUL13COLSKA,ATP_MAIN,1783868010,1783868010,1783940820,1783952400.0,COL,SKA,1783877171,78.0,82,1783885002.7,84,1783940759.7,14923.62,12879.85,MOVER,6.0,1783892596,86,1783897433.2,PRE_BELL_VALID,1783877171,22.0,12,1783901331.0,16,1783940742.2,11789.87,1713.99,MOVER,-6.0,1783892596,13,1783895190.9,PRE_BELL_VALID,1783877171,,,1783946340.0,1783957217.0,1783946340.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783877171,1783940820,OK,COMPLETE_AT_DELTA,1
26JUL13CRIJEA,KXWTAMATCH-26JUL13CRIJEA,WTA_MAIN,1783843801,1783843801,1783940400,1783940400.0,CRI,JEA,1783863371,68.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1783908959,64,1783934365.6,UNKNOWN_BELL,1783865577,31.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1783908961,35,1783934365.5,UNKNOWN_BELL,1783865577,,,,1783949998.0,,UNKNOWN,no evidence; not guessed,1783865577,,UNKNOWN,COMPLETE_AT_DELTA,
26JUL13DONWES,KXATPCHALLENGERMATCH-26JUL13DONWES,ATP_CHALL,1783895123,1783895123,1783938922.619,1783948200.0,DON,WES,1783895123,26.5,25,1783936618.7,25,1783938896.3,321.38,82.84,STILL,-1.5,1783938514,,,,1783895123,73.0,73,1783933960.5,75,1783938510.3,350.57,258.32,STILL,2.0,,,,,1783895123,,,1783938960.0,1783945824.0,1783938960.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783895123,1783938922.619,OK,NEITHER_FOR_REASON,
26JUL13FAUDAM,KXATPMATCH-26JUL13FAUDAM,ATP_MAIN,1783874246,1783874246,1783942500,1783953000.0,DAM,FAU,1783880572,47.0,42,1783889674.6,46,1783942432.7,14647.7,6670.24,STILL,-1.0,1783898594,44,1783918411.5,PRE_BELL_VALID,1783880572,54.0,55,1783902847.1,57,1783942490.2,4630.13,2590.4,STILL,3.0,1783898473,55,1783902847.1,PRE_BELL_VALID,1783880572,1783942500,,,1783953605.0,1783942500,MACHINE_RECEIPT,"EXACT (6 receipts, zero spread)",1783880572,1783942500,OK,COMPLETE_AT_DELTA,1
26JUL13FORHUA,KXATPCHALLENGERMATCH-26JUL13FORHUA,ATP_CHALL,1783895123,1783895123,1783897779.654,1783948200.0,FOR,HUA,1783895123,62.0,64,1783897775.0,68,1783897775.0,1000.0,688.19,MOVER,6.0,1783897770,67,1783897775.0,PRE_BELL_VALID,1783895123,38.0,23,1783897766.2,33,1783897769.8,1228.54,352.29,MOVER,-5.0,1783897770,,,,1783895123,,,1783938720.0,1783942515.0,1783938720.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783895123,1783897779.654,OK,PARTIAL_FOR_REASON,
26JUL13FORMAK,KXATPCHALLENGERMATCH-26JUL13FORMAK,ATP_CHALL,1783887103,1783887103,1783913508.632,1783940400.0,FOR,MAK,1783887103,64.0,65,1783904102.9,66,1783913499.5,1920.37,1258.47,STILL,2.0,,,,,1783887103,36.0,,,,,0,0.0,NO_PRINTS_IN_SPAN,,,,,,1783887103,,,1783929960.0,1783933842.0,1783929960.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783887103,1783913508.632,OK,NEITHER_FOR_REASON,
26JUL13FORRAF,KXATPCHALLENGERMATCH-26JUL13FORRAF,ATP_CHALL,1783912284,1783912284,1783955400,1783965600.0,FOR,RAF,1783918099,82.0,83,1783939554.2,86,1783954025.0,92.71,79.8,STILL,4.0,1783921708,85,1783945770.3,PRE_BELL_VALID,1783918462,17.0,12,1783921705.3,17,1783955260.9,85.6,13.98,STILL,0.0,1783921708,13,1783955069.0,PRE_BELL_VALID,1783918462,1783955400,,,1783958424.0,1783955400,MACHINE_RECEIPT,"EXACT (175 receipts, zero spread)",1783918462,1783955400,OK,COMPLETE_AT_DELTA,2
26JUL13GASBAN,KXWTACHALLENGERMATCH-26JUL13GASBAN,WTA_CHALL,1783912284,1783912284,1783962000,1783965600.0,BAN,GAS,1783918198,41.0,40,1783948995.2,41,1783959661.5,860.43,358.92,STILL,0.0,1783948999,40,1783951534.2,PRE_BELL_VALID,1783916264,55.5,53,1783919954.9,59,1783961984.8,2078.55,1183.99,STILL,3.5,1783949000,59,1783956636.6,PRE_BELL_VALID,1783918198,1783962000,,,1783970404.0,1783962000,MACHINE_RECEIPT,"EXACT (5 receipts, zero spread)",1783918198,1783962000,OK,COMPLETE_AT_DELTA,1
26JUL13GIUALM,KXATPCHALLENGERMATCH-26JUL13GIUALM,ATP_CHALL,1783917700,1783917700,1783960500,1783971000.0,ALM,GIU,1783918027,38.0,34,1783927235.7,36,1783954209.5,1116.71,385.82,STILL,-2.0,1783954423,,,,1783918027,62.0,64,1783950126.5,65,1783960109.5,540.31,349.71,STILL,3.0,1783954417,,,,1783918027,1783960500,,,1783966810.0,1783960500,MACHINE_RECEIPT,"EXACT (5 receipts, zero spread)",1783918027,1783960500,OK,NEITHER_FOR_REASON,
26JUL13GJOCHI,KXWTACHALLENGERMATCH-26JUL13GJOCHI,WTA_CHALL,1783908677,1783908677,1783951520.765,1783962000.0,CHI,GJO,1783908698,59.0,59,1783951341.3,59,1783951482.6,1446.86,883.79,STILL,0.0,1783951344,,,,1783908698,41.0,40,1783943719.4,41,1783950630.0,2721.22,1163.08,STILL,0.0,1783951349,,,,1783908698,,,1783951680.0,1783961710.0,1783951680.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783908698,1783951520.765,OK,NEITHER_FOR_REASON,
26JUL13GRABER,KXWTACHALLENGERMATCH-26JUL13GRABER,WTA_CHALL,1783890703,1783890703,1783933539.146,1783944000.0,BER,GRA,1783902055,20.5,20,1783918860.2,21,1783926158.1,356.08,71.78,STILL,0.5,1783918861,,,,1783902055,78.5,79,1783914453.6,80,1783931552.1,140.15,111.35,STILL,1.5,1783918872,79,1783928509.1,PRE_BELL_VALID,1783902055,,,1783932900.0,1783942827.0,1783932900.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783902055,1783932900.0,OK,PARTIAL_FOR_REASON,
26JUL13GRAPAR,KXWTAMATCH-26JUL13GRAPAR,WTA_MAIN,1783851035,1783851035,1783966500,1783947600.0,GRA,PAR,1783851035,14.0,10,1783888171.1,12,1783966499.1,11777.2,1311.8,STILL,-2.0,1783922089,10,1783932077.8,PRE_BELL_VALID,1783851035,86.0,88,1783870625.1,90,1783966218.8,15451.7,13918.61,STILL,4.0,1783922047,89,1783960103.8,PRE_BELL_VALID,1783851035,1783966500,,,1783975218.0,1783966500,MACHINE_RECEIPT,"EXACT (9 receipts, zero spread)",1783851035,1783966500,OK,COMPLETE_AT_DELTA,1
26JUL13GREVAN,KXATPCHALLENGERMATCH-26JUL13GREVAN,ATP_CHALL,1783923108,1783923108,1783967700,1783976400.0,GRE,VAN,1783923155,64.0,66,1783932375.3,70,1783967272.1,3049.71,2107.1,MOVER,6.0,,,,,1783923155,36.0,30,1783944805.7,31,1783967312.5,3339.18,1040.52,MOVER,-5.0,,,,,1783923155,,,1783967700.0,1783972202.0,1783967700.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783923155,1783967700.0,OK,NEITHER_FOR_REASON,
26JUL13HERJAK,KXWTACHALLENGERMATCH-26JUL13HERJAK,WTA_CHALL,1783909277,1783909277,1783953051.655,1783962600.0,HER,JAK,1783909277,71.5,70,1783952531.6,70,1783952862.2,1036.92,741.99,STILL,-1.5,1783952545,,,,1783909277,28.5,29,1783950044.9,31,1783952716.4,789.71,244.44,STILL,2.5,1783952545,,,,1783909277,,,1783953600.0,1783961420.0,1783953600.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783909277,1783953051.655,OK,NEITHER_FOR_REASON,
26JUL13HODDAR,KXWTAMATCH-26JUL13HODDAR,WTA_MAIN,1783882599,1783882599,1783956420,1783963800.0,DAR,HOD,1783894065,74.0,75,1783900458.1,79,1783956212.9,4611.9,3658.05,MOVER,5.0,1783915951,78,1783933801.3,PRE_BELL_VALID,1783894065,26.0,21,1783932065.3,24,1783956232.0,1744.16,383.1,STILL,-2.0,1783915700,21,1783932065.3,PRE_BELL_VALID,1783894065,,,1783960080.0,1783970418.0,1783960080.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783894065,1783956420,OK,COMPLETE_AT_DELTA,1
26JUL13HOLWAT,KXATPCHALLENGERMATCH-26JUL13HOLWAT,ATP_CHALL,1783925564,1783925564,1783956555.908,1783978800.0,HOL,WAT,1783925656,55.0,51,1783939064.2,51,1783956548.5,2137.65,1094.01,STILL,-4.0,,,,,1783925656,45.0,46,1783932209.0,49,1783956347.3,900.02,446.84,STILL,4.0,,,,,1783925656,,,1784044800.0,1784054695.0,1784044800.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783925656,1783956555.908,OK,NEITHER_FOR_REASON,
26JUL13INCSTE,KXATPCHALLENGERMATCH-26JUL13INCSTE,ATP_CHALL,1783926214,1783926214,1783969200,1783979400.0,INC,STE,1783926606,47.0,48,1783936896.7,55,1783968901.6,1402.26,711.23,MOVER,8.0,1783936898,52,1783957056.2,PRE_BELL_VALID,1783926606,48.5,45,1783967906.7,47,1783968835.3,1936.08,958.6,STILL,-1.5,1783936898,46,1783967906.7,PRE_BELL_VALID,1783926606,,,1783972860.0,1783981809.0,1783972860.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783926606,1783969200,OK,COMPLETE_AT_DELTA,2
26JUL13ITOKOR,KXWTAMATCH-26JUL13ITOKOR,WTA_MAIN,1783882599,1783882599,1784039700,1783963800.0,ITO,KOR,1783899277,19.0,14,1783906366.3,19,1784039696.2,10501.14,1983.11,STILL,0.0,1783906803,,,,1783899123,81.0,81,1783992203.6,82,1784039636.0,3116.15,2558.93,STILL,1.0,1783907210,82,1783950199.9,PRE_BELL_VALID,1783899277,1784039700,,,1784043617.0,1784039700,MACHINE_RECEIPT,"EXACT (368 receipts, zero spread)",1783899277,1784039700,OK,PARTIAL_FOR_REASON,
26JUL13JONPET,KXATPCHALLENGERMATCH-26JUL13JONPET,ATP_CHALL,1783890703,1783890703,1783899689.578,1783944000.0,JON,PET,1783890742,43.0,41,1783899684.2,41,1783899684.2,13.0,5.33,STILL,-2.0,,,,,1783890741,56.5,56,1783895164.6,58,1783899637.4,591.54,336.07,STILL,1.5,,,,,1783890742,,,1783934640.0,1783939230.0,1783934640.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783890742,1783899689.578,OK,NEITHER_FOR_REASON,
26JUL13JONSPI,KXWTACHALLENGERMATCH-26JUL13JONSPI,WTA_CHALL,1783888888,1783888888,1783903905.228,1783942200.0,JON,SPI,1783898835,48.5,89,1783902269.5,89,1783902704.2,30.44,27.09,MOVER,40.5,,,,,1783902229,11.5,12,1783903901.0,12,1783903901.0,5.73,0.69,STILL,0.5,,,,,1783902229,,,1783932060.0,1783938637.0,1783932060.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783902229,1783903905.228,OK,NEITHER_FOR_REASON,
26JUL13KABPER,KXWTACHALLENGERMATCH-26JUL13KABPER,WTA_CHALL,1783895123,1783895123,1783943700,1783948200.0,KAB,PER,1783899033,67.0,71,1783943640.6,71,1783943640.6,686.27,502.11,STILL,4.0,1783943641,,,,1783902376,25.0,28,1783929026.1,28,1783941762.7,504.72,144.68,STILL,3.0,1783943641,,,,1783902376,1783943700,,,1783951828.0,1783943700,MACHINE_RECEIPT,"EXACT (24 receipts, zero spread)",1783902376,1783943700,OK,NEITHER_FOR_REASON,
26JUL13KAWWAL,KXWTAMATCH-26JUL13KAWWAL,WTA_MAIN,1783843801,1783843801,1783945758.672,1783940400.0,KAW,WAL,1783864828,37.0,31,1783945740.7,31,1783945740.9,736.82,257.35,MOVER,-6.0,1783874561,31,1783945740.7,PRE_BELL_VALID,1783863916,66.0,66,1783865879.2,69,1783945290.5,199.14,134.92,STILL,3.0,1783874613,,,,1783864828,,,1784050380.0,1784055619.0,1784050380.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783864828,1783945758.672,OK,PARTIAL_FOR_REASON,
26JUL13KENSHE,KXATPCHALLENGERMATCH-26JUL13KENSHE,ATP_CHALL,1783939313,1783939313,1783958385.163,1783992600.0,KEN,SHE,1783939349,54.0,54,1783952936.8,56,1783958372.1,2826.51,1569.84,STILL,2.0,,,,,1783939349,46.0,46,1783953244.1,47,1783953244.1,200.0,93.59,STILL,1.0,,,,,1783939349,,,1783981260.0,1783989616.0,1783981260.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783939349,1783958385.163,OK,NEITHER_FOR_REASON,
26JUL13KHOZHA,KXWTACHALLENGERMATCH-26JUL13KHOZHA,WTA_CHALL,1783894220,1783894220,1783937442.632,1783947600.0,KHO,ZHA,1783898409,82.0,83,1783915992.6,84,1783922281.8,7.15,6.0,STILL,2.0,1783937331,,,,1783898409,18.0,18,1783907449.0,18,1783936293.5,556.6,100.19,STILL,0.0,1783937331,,,,1783898409,,,1783937280.0,1783945829.0,1783937280.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783898409,1783937280.0,OK,NEITHER_FOR_REASON,
26JUL13KNUKUR,KXWTACHALLENGERMATCH-26JUL13KNUKUR,WTA_CHALL,1783902638,1783902638,1783945823.414,1783956000.0,KNU,KUR,1783904913,86.0,85,1783921478.7,90,1783945665.4,1404.55,1245.19,STILL,4.0,,,,,1783909110,14.0,9,1783942772.6,10,1783945804.8,2787.57,281.91,STILL,-4.0,1783922012,9,1783942772.6,PRE_BELL_VALID,1783909110,,,1783953060.0,1783960505.0,1783953060.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783909110,1783945823.414,OK,PARTIAL_FOR_REASON,
26JUL13KOTURG,KXWTACHALLENGERMATCH-26JUL13KOTURG,WTA_CHALL,1783917700,1783917700,1783967803.173,1783971000.0,KOT,URG,1783918028,40.0,32,1783959912.6,33,1783965506.2,368.53,121.56,MOVER,-7.0,,,,,1783918028,60.0,64,1783931815.4,68,1783967797.2,1095.36,744.06,MOVER,8.0,1783966996,,,,1783918028,,,1783967940.0,1783972491.0,1783967940.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783918028,1783967803.173,OK,NEITHER_FOR_REASON,
26JUL13KRASAL,KXATPCHALLENGERMATCH-26JUL13KRASAL,ATP_CHALL,1783891508,1783891508,1783935656.061,1783944600.0,KRA,SAL,1783891508,79.0,82,1783931959.0,84,1783935305.6,607.93,519.25,MOVER,5.0,,,,,1783891508,20.5,14,1783919315.8,17,1783934292.3,1298.31,206.27,STILL,-3.5,1783919435,15,1783922463.1,PRE_BELL_VALID,1783891508,,,1783935600.0,1783942823.0,1783935600.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783891508,1783935600.0,OK,PARTIAL_FOR_REASON,
26JUL13KRETOM,KXWTAMATCH-26JUL13KRETOM,WTA_MAIN,1783851035,1783851035,1784039700,1783947600.0,KRE,TOM,1783851035,85.0,87,1783872419.1,90,1784039565.6,28432.27,25849.91,MOVER,5.0,1784030812,91,1784031184.0,PRE_BELL_VALID,1783851035,14.5,9,1783974837.6,10,1784039643.3,31992.7,3443.52,STILL,-4.5,1784030693,,,,1783851035,1784039700,,,1784045120.0,1784039700,MACHINE_RECEIPT,"EXACT (8 receipts, zero spread)",1783851035,1784039700,OK,PARTIAL_FOR_REASON,
26JUL13KRUMAR,KXATPCHALLENGERMATCH-26JUL13KRUMAR,ATP_CHALL,1783923108,1783923108,1783966800,1783976400.0,KRU,MAR,1783923155,58.0,60,1783959011.8,61,1783966777.3,1935.3,1173.5,STILL,3.0,,,,,1783923155,42.0,40,1783934786.3,40,1783966767.6,517.94,207.95,STILL,-2.0,,,,,1783923155,,,1783967400.0,1783972489.0,1783967400.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783923155,1783966800,OK,NEITHER_FOR_REASON,
26JUL13KUDSAK,KXWTAMATCH-26JUL13KUDSAK,WTA_MAIN,1783851035,1783851035,1783959360,1783947600.0,KUD,SAK,1783851035,26.5,24,1783927613.5,31,1783959174.9,8771.72,2664.94,STILL,4.5,,,,,1783851035,72.5,69,1783947996.3,69,1783959356.0,19841.38,14243.83,STILL,-3.5,,,,,1783851035,,,1783960800.0,1783966820.0,1783960800.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783851035,1783959360,OK,NEITHER_FOR_REASON,
26JUL13KUMLAG,KXATPCHALLENGERMATCH-26JUL13KUMLAG,ATP_CHALL,1783917700,1783917700,1783960800,1783971000.0,KUM,LAG,1783918027,51.0,41,1783950402.9,43,1783960660.0,567.06,242.74,MOVER,-8.0,1783925294,41,1783950402.9,PRE_BELL_VALID,1783918027,49.0,51,1783925293.7,60,1783959971.1,1211.41,690.59,MOVER,11.0,1783925295,57,1783926300.5,PRE_BELL_VALID,1783918027,1783960800,,,1783965307.0,1783960800,MACHINE_RECEIPT,"EXACT (14 receipts, zero spread)",1783918027,1783960800,OK,COMPLETE_AT_DELTA,2
26JUL13KUZNIJ,KXATPCHALLENGERMATCH-26JUL13KUZNIJ,ATP_CHALL,1783895123,1783895123,1783939324.805,1783948200.0,KUZ,NIJ,1783895123,65.0,68,1783909870.4,70,1783939289.0,1057.08,727.98,MOVER,5.0,,,,,1783895123,34.5,32,1783902256.4,34,1783923725.0,30.47,10.5,STILL,-0.5,,,,,1783895123,,,1783940580.0,1783948523.0,1783940580.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783895123,1783939324.805,OK,NEITHER_FOR_REASON,
26JUL13LANMAL,KXWTACHALLENGERMATCH-26JUL13LANMAL,WTA_CHALL,1783917700,1783917700,1783961160,1783971000.0,LAN,MAL,1783918027,54.0,52,1783956419.3,53,1783961155.0,170.58,89.62,STILL,-1.0,,,,,1783918027,46.0,48,1783956562.9,48,1783960882.1,530.11,256.73,STILL,2.0,,,,,1783918027,,,1783962780.0,1783971299.0,1783962780.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783918027,1783961160,OK,NEITHER_FOR_REASON,
26JUL13LANSHE,KXATPCHALLENGERMATCH-26JUL13LANSHE,ATP_CHALL,1783916495,1783916495,1783924748.334,1783969800.0,LAN,SHE,1783916634,68.0,68,1783919918.0,68,1783924744.9,136.0,93.45,STILL,0.0,,,,,1783916632,32.5,33,1783924712.3,33,1783924712.3,38.77,12.89,STILL,0.5,,,,,1783916634,,,1783965540.0,1783976421.0,1783965540.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783916634,1783924748.334,OK,NEITHER_FOR_REASON,
26JUL13LEPIBR,KXWTAMATCH-26JUL13LEPIBR,WTA_MAIN,1783883791,1783883791,1783944000,1783954800.0,IBR,LEP,1783891806,44.0,43,1783913207.8,44,1783943982.2,2658.14,1177.24,STILL,0.0,1783913214,,,,1783891806,56.0,55,1783942702.8,57,1783943933.2,8646.89,4927.03,STILL,1.0,1783913216,56,1783922243.7,PRE_BELL_VALID,1783891806,1783944000,,,1783950020.0,1783944000,MACHINE_RECEIPT,"EXACT (6 receipts, zero spread)",1783891806,1783944000,OK,PARTIAL_FOR_REASON,
26JUL13LINHON,KXWTAMATCH-26JUL13LINHON,WTA_MAIN,1783851035,1783851035,1783951320,1783947600.0,HON,LIN,1783851035,19.5,15,1783916750.6,17,1783951251.1,1489.17,243.93,STILL,-2.5,1783938604,16,1783948068.4,PRE_BELL_VALID,1783851035,79.5,82,1783886920.4,83,1783951127.9,6654.82,5631.56,STILL,3.5,1783938611,83,1783945804.2,PRE_BELL_VALID,1783851035,,,1783951260.0,1783959738.0,1783951260.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783851035,1783951260.0,OK,COMPLETE_AT_DELTA,1
26JUL13LIUIPE,KXWTAMATCH-26JUL13LIUIPE,WTA_MAIN,1783872057,1783872057,1783938620.142,1783949400.0,IPE,LIU,1783878895,24.0,18,1783885316.4,20,1783938422.3,781.53,150.66,STILL,-4.0,,,,,1783878611,74.0,80,1783901560.4,81,1783938413.0,2760.4,2235.17,MOVER,7.0,,,,,1783878895,,,1783939080.0,1783943721.0,1783939080.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783878895,1783938620.142,OK,NEITHER_FOR_REASON,
26JUL13MARMID,KXATPMATCH-26JUL13MARMID,ATP_MAIN,1783860943,1783860943,1783932900,1783944000.0,MAR,MID,1783872232,42.0,37,1783913193.4,38,1783930961.3,2648.87,1012.39,STILL,-4.0,,,,,1783872209,58.0,58,1783890872.9,63,1783932860.5,5507.91,3449.67,MOVER,5.0,,,,,1783872232,,,1783933860.0,1783940724.0,1783933860.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783872232,1783932900,OK,NEITHER_FOR_REASON,
26JUL13MATMIC,KXWTAMATCH-26JUL13MATMIC,WTA_MAIN,1783882599,1783882599,1783960920,1783963800.0,MAT,MIC,1783894112,40.5,41,1783940256.7,42,1783960916.1,2863.52,1278.4,STILL,1.5,,,,,1783894113,57.0,53,1783932103.1,59,1783960904.3,3573.29,2033.47,STILL,2.0,1783901838,57,1783915309.0,PRE_BELL_VALID,1783894113,,,1783962000.0,1783971908.0,1783962000.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783894113,1783960920,OK,PARTIAL_FOR_REASON,
26JUL13MONANG,KXATPCHALLENGERMATCH-26JUL13MONANG,ATP_CHALL,1783912284,1783912284,1783955100,1783965600.0,ANG,MON,1783912409,18.0,12,1783949111.1,13,1783953635.2,895.1,143.03,MOVER,-5.0,,,,,1783912409,82.0,86,1783919337.1,88,1783954127.3,253.31,222.74,MOVER,6.0,,,,,1783912409,,,1783954380.0,1783961046.0,1783954380.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783912409,1783954380.0,OK,NEITHER_FOR_REASON,
26JUL13MONMAS,KXWTAMATCH-26JUL13MONMAS,WTA_MAIN,1783851035,1783851035,1784040300,1783947600.0,MAS,MON,1783851035,79.5,81,1783894258.7,83,1784038526.6,3569.03,3035.69,STILL,3.5,1783977975,83,1783989219.2,PRE_BELL_VALID,1783851035,19.5,15,1783906372.8,17,1784040175.0,2736.92,461.84,STILL,-2.5,1783977975,16,1784004003.4,PRE_BELL_VALID,1783851035,1784040300,1784060152.0,,1784053206.0,1784040300,MACHINE_RECEIPT,"EXACT (4 receipts, zero spread)",1783851035,1784040300,OK,COMPLETE_AT_DELTA,1
26JUL13MORBEJ,KXWTAMATCH-26JUL13MORBEJ,WTA_MAIN,1783882599,1783882599,1783956720,1783963800.0,BEJ,MOR,1783893943,77.0,83,1783900750.6,89,1783956673.0,17826.02,15853.42,MOVER,12.0,1783918295,,,,1783893943,22.5,11,1783942768.6,12,1783956669.6,1129.11,140.6,MOVER,-10.5,1783918294,12,1783932059.3,PRE_BELL_VALID,1783893943,,,1783958340.0,1783964409.0,1783958340.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783893943,1783956720,OK,PARTIAL_FOR_REASON,
