ep,ts_et,t_minus_scheduled,t_minus_bell,changed_side,change_type,ARN_bid,ARN_bid_sz,ARN_ask,ARN_ask_sz,ARN_last,ARN_spread,ROM_bid,ROM_bid_sz,ROM_ask,ROM_ask_sz,ROM_last,ROM_spread,mark
1783908880,2026-07-12 22:14:40 ET,-15:14:40,+10:20:20,ROM,BBO,58,2122,61,895,61,3,39,954,42,1757,42,3,
1783908880,2026-07-12 22:14:40 ET,-15:14:40,+10:20:20,ROM,BBO,58,2122,61,895,61,3,39,811,42,1757,42,3,
1783909036,2026-07-12 22:17:16 ET,-15:17:16,+10:17:44,ARN,BBO,58,2124,61,895,61,3,39,811,42,1757,42,3,
1783909036,2026-07-12 22:17:16 ET,-15:17:16,+10:17:44,ROM,BBO,58,2124,61,895,61,3,39,811,42,1759,42,3,
1783909145,2026-07-12 22:19:05 ET,-15:19:05,+10:15:55,ARN,BBO,58,7124,61,895,61,3,39,811,42,1759,42,3,
1783909210,2026-07-12 22:20:10 ET,-15:20:10,+10:14:50,ARN,BBO,58,2124,61,895,61,3,39,811,42,1759,42,3,
1783909278,2026-07-12 22:21:18 ET,-15:21:18,+10:13:42,ARN,BBO,58,2125,61,895,61,3,39,811,42,1759,42,3,
1783909278,2026-07-12 22:21:18 ET,-15:21:18,+10:13:42,ROM,BBO,58,2125,61,895,61,3,39,811,42,1760,42,3,
1783909304,2026-07-12 22:21:44 ET,-15:21:44,+10:13:16,ARN,BBO,58,7125,61,895,61,3,39,811,42,1760,42,3,
1783909305,2026-07-12 22:21:45 ET,-15:21:45,+10:13:15,ARN,BBO,58,2125,61,895,61,3,39,811,42,1760,42,3,
1783909322,2026-07-12 22:22:02 ET,-15:22:02,+10:12:58,ARN,BBO,58,7125,61,895,61,3,39,811,42,1760,42,3,
1783909527,2026-07-12 22:25:27 ET,-15:25:27,+10:09:33,ROM,BBO,58,7125,61,895,61,3,39,811,42,1761,42,3,
1783909528,2026-07-12 22:25:28 ET,-15:25:28,+10:09:32,ARN,BBO,58,7126,61,895,61,3,39,811,42,1761,42,3,
1783909545,2026-07-12 22:25:45 ET,-15:25:45,+10:09:15,ARN,BBO,58,2126,61,895,61,3,39,811,42,1761,42,3,
1783909634,2026-07-12 22:27:14 ET,-15:27:14,+10:07:46,ARN,BBO,58,2306,61,895,61,3,39,811,42,1761,42,3,
1783909634,2026-07-12 22:27:14 ET,-15:27:14,+10:07:46,ROM,BBO,58,2306,61,895,61,3,39,811,42,1941,42,3,
1783909792,2026-07-12 22:29:52 ET,-15:29:52,+10:05:08,ROM,BBO,58,2306,61,895,61,3,39,811,42,1943,42,3,
1783909793,2026-07-12 22:29:53 ET,-15:29:53,+10:05:07,ARN,BBO,58,2308,61,895,61,3,39,811,42,1943,42,3,
1783909862,2026-07-12 22:31:02 ET,-15:31:02,+10:03:58,ARN,BBO,58,2308,61,887,61,3,39,811,42,1943,42,3,
1783909862,2026-07-12 22:31:02 ET,-15:31:02,+10:03:58,ARN,BBO,58,2308,61,879,61,3,39,811,42,1943,42,3,
1783909862,2026-07-12 22:31:02 ET,-15:31:02,+10:03:58,ARN,BBO,58,2308,61,845,61,3,39,811,42,1943,42,3,
1783909862,2026-07-12 22:31:02 ET,-15:31:02,+10:03:58,ARN,BBO,58,2308,61,800,61,3,39,811,42,1943,42,3,
1783909863,2026-07-12 22:31:03 ET,-15:31:03,+10:03:57,ARN,BBO,58,2406,61,800,61,3,39,811,42,1943,42,3,
1783909864,2026-07-12 22:31:04 ET,-15:31:04,+10:03:56,ARN,BBO,58,2413,61,800,61,3,39,811,42,1943,42,3,
1783909902,2026-07-12 22:31:42 ET,-15:31:42,+10:03:18,ARN,BBO,58,7413,61,800,61,3,39,811,42,1943,42,3,
1783909911,2026-07-12 22:31:51 ET,-15:31:51,+10:03:09,ARN,BBO,58,7315,61,800,61,3,39,811,42,1943,42,3,
1783910008,2026-07-12 22:33:28 ET,-15:33:28,+10:01:32,ARN,BBO,58,2315,61,800,61,3,39,811,42,1943,42,3,
1783910008,2026-07-12 22:33:28 ET,-15:33:28,+10:01:32,ARN,BBO,58,2315,61,846,61,3,39,811,42,1943,42,3,
1783910137,2026-07-12 22:35:37 ET,-15:35:37,+9:59:23,ARN,BBO,58,2315,61,1169,61,3,39,811,42,1943,42,3,
1783910137,2026-07-12 22:35:37 ET,-15:35:37,+9:59:23,ROM,BBO,58,2315,61,1169,61,3,39,1134,42,1943,42,3,
1783910137,2026-07-12 22:35:37 ET,-15:35:37,+9:59:23,ROM,BBO,58,2315,61,1169,61,3,39,1534,42,1943,42,3,
1783910138,2026-07-12 22:35:38 ET,-15:35:38,+9:59:22,ARN,BBO,58,2315,61,846,61,3,39,1534,42,1943,42,3,
1783910138,2026-07-12 22:35:38 ET,-15:35:38,+9:59:22,ROM,BBO,58,2315,61,846,61,3,39,1211,42,1943,42,3,
1783910138,2026-07-12 22:35:38 ET,-15:35:38,+9:59:22,ROM,BBO,58,2315,61,846,61,3,39,811,42,1943,42,3,
1783910166,2026-07-12 22:36:06 ET,-15:36:06,+9:58:54,ARN,BBO,58,2315,61,1169,61,3,39,811,42,1943,42,3,
1783910166,2026-07-12 22:36:06 ET,-15:36:06,+9:58:54,ROM,BBO,58,2315,61,1169,61,3,39,1134,42,1943,42,3,
1783910166,2026-07-12 22:36:06 ET,-15:36:06,+9:58:54,ROM,BBO,58,2315,61,1169,61,3,39,1534,42,1943,42,3,
1783910231,2026-07-12 22:37:11 ET,-15:37:11,+9:57:49,ROM,BBO,58,2315,61,1169,61,3,39,1534,42,1941,42,3,
1783910231,2026-07-12 22:37:11 ET,-15:37:11,+9:57:49,ROM,BBO,58,2315,61,1169,61,3,39,1534,42,1940,42,3,
1783910231,2026-07-12 22:37:11 ET,-15:37:11,+9:57:49,ROM,BBO,58,2315,61,1169,61,3,39,1534,42,1939,42,3,
1783910232,2026-07-12 22:37:12 ET,-15:37:12,+9:57:48,ARN,BBO,58,2313,61,1169,61,3,39,1534,42,1939,42,3,
1783910232,2026-07-12 22:37:12 ET,-15:37:12,+9:57:48,ARN,BBO,58,2312,61,1169,61,3,39,1534,42,1939,42,3,
1783910232,2026-07-12 22:37:12 ET,-15:37:12,+9:57:48,ARN,BBO,58,2311,61,1169,61,3,39,1534,42,1939,42,3,
1783910232,2026-07-12 22:37:12 ET,-15:37:12,+9:57:48,ARN,BBO,58,2309,61,1169,61,3,39,1534,42,1939,42,3,
1783910232,2026-07-12 22:37:12 ET,-15:37:12,+9:57:48,ROM,BBO,58,2309,61,1169,61,3,39,1534,42,1937,42,3,
1783910506,2026-07-12 22:41:46 ET,-15:41:46,+9:53:14,ARN,BBO,58,2310,61,1169,61,3,39,1534,42,1937,42,3,
1783910506,2026-07-12 22:41:46 ET,-15:41:46,+9:53:14,ROM,BBO,58,2310,61,1169,61,3,39,1534,42,1938,42,3,
1783910560,2026-07-12 22:42:40 ET,-15:42:40,+9:52:20,ARN,BBO,58,2513,61,1169,61,3,39,1534,42,1938,42,3,
1783910560,2026-07-12 22:42:40 ET,-15:42:40,+9:52:20,ARN,BBO,58,2513,61,1372,61,3,39,1534,42,1938,42,3,
1783910560,2026-07-12 22:42:40 ET,-15:42:40,+9:52:20,ROM,BBO,58,2513,61,1372,61,3,39,1737,42,1938,42,3,
1783910560,2026-07-12 22:42:40 ET,-15:42:40,+9:52:20,ROM,BBO,58,2513,61,1372,61,3,39,1737,42,2141,42,3,
1783910562,2026-07-12 22:42:42 ET,-15:42:42,+9:52:18,ARN,BBO,58,2513,61,1772,61,3,39,1737,42,2141,42,3,
1783910562,2026-07-12 22:42:42 ET,-15:42:42,+9:52:18,ARN,BBO,58,2113,61,1772,61,3,39,1737,42,2141,42,3,
1783910831,2026-07-12 22:47:11 ET,-15:47:11,+9:47:49,ARN,BBO,58,2113,61,1726,61,3,39,1737,42,2141,42,3,
1783910831,2026-07-12 22:47:11 ET,-15:47:11,+9:47:49,ARN,BBO,58,2513,61,1726,61,3,39,1737,42,2141,42,3,
1783910831,2026-07-12 22:47:11 ET,-15:47:11,+9:47:49,ARN,BBO,58,2113,61,1726,61,3,39,1737,42,2141,42,3,
1783910964,2026-07-12 22:49:24 ET,-15:49:24,+9:45:36,ARN,BBO,58,2119,61,1726,61,3,39,1737,42,2141,42,3,
1783910964,2026-07-12 22:49:24 ET,-15:49:24,+9:45:36,ROM,BBO,58,2119,61,1726,61,3,39,1737,42,2147,42,3,
1783911209,2026-07-12 22:53:29 ET,-15:53:29,+9:41:31,ARN,BBO,58,2120,61,1726,61,3,39,1737,42,2147,42,3,
1783911209,2026-07-12 22:53:29 ET,-15:53:29,+9:41:31,ROM,BBO,58,2120,61,1726,61,3,39,1737,42,2148,42,3,
1783911381,2026-07-12 22:56:21 ET,-15:56:21,+9:38:39,ARN,BBO+PRINT,58,2061,61,1726,58,3,39,1737,42,2148,42,3,
1783911382,2026-07-12 22:56:22 ET,-15:56:22,+9:38:38,ARN,BBO,58,2159,61,1726,58,3,39,1737,42,2148,42,3,
1783911382,2026-07-12 22:56:22 ET,-15:56:22,+9:38:38,ARN,BBO,58,2559,61,1726,58,3,39,1737,42,2148,42,3,
1783911383,2026-07-12 22:56:23 ET,-15:56:23,+9:38:37,ARN,BBO,58,2618,61,1726,58,3,39,1737,42,2148,42,3,
1783911426,2026-07-12 22:57:06 ET,-15:57:06,+9:37:54,ARN,BBO,58,2520,61,1726,58,3,39,1737,42,2148,42,3,
1783911426,2026-07-12 22:57:06 ET,-15:57:06,+9:37:54,ARN,BBO,58,2120,61,1726,58,3,39,1737,42,2148,42,3,
1783911442,2026-07-12 22:57:22 ET,-15:57:22,+9:37:38,ARN,BBO,58,2121,61,1726,58,3,39,1737,42,2148,42,3,
1783911442,2026-07-12 22:57:22 ET,-15:57:22,+9:37:38,ROM,BBO,58,2121,61,1726,58,3,39,1737,42,2149,42,3,
1783911445,2026-07-12 22:57:25 ET,-15:57:25,+9:37:35,ARN,BBO,58,2521,61,1726,58,3,39,1737,42,2149,42,3,
1783911501,2026-07-12 22:58:21 ET,-15:58:21,+9:36:39,ARN,BBO,58,2121,61,1726,58,3,39,1737,42,2149,42,3,
1783911503,2026-07-12 22:58:23 ET,-15:58:23,+9:36:37,ARN,BBO,58,2521,61,1726,58,3,39,1737,42,2149,42,3,
1783911600,2026-07-12 23:00:00 ET,-16:00:00,+9:35:00,ARN,BBO,58,2521,61,1326,58,3,39,1737,42,2149,42,3,
1783911845,2026-07-12 23:04:05 ET,-16:04:05,+9:30:55,ARN,BBO,58,2515,61,1326,58,3,39,1737,42,2149,42,3,
1783911845,2026-07-12 23:04:05 ET,-16:04:05,+9:30:55,ARN,BBO,58,2514,61,1326,58,3,39,1737,42,2149,42,3,
1783911845,2026-07-12 23:04:05 ET,-16:04:05,+9:30:55,ARN,BBO,58,2513,61,1326,58,3,39,1737,42,2149,42,3,
1783911845,2026-07-12 23:04:05 ET,-16:04:05,+9:30:55,ROM,BBO,58,2513,61,1326,58,3,39,1737,42,2143,42,3,
1783911845,2026-07-12 23:04:05 ET,-16:04:05,+9:30:55,ROM,BBO,58,2513,61,1326,58,3,39,1737,42,2142,42,3,
1783911845,2026-07-12 23:04:05 ET,-16:04:05,+9:30:55,ROM,BBO,58,2513,61,1326,58,3,39,1737,42,2141,42,3,
1783912105,2026-07-12 23:08:25 ET,-16:08:25,+9:26:35,ARN,BBO,58,2506,61,1326,58,3,39,1737,42,2141,42,3,
1783912105,2026-07-12 23:08:25 ET,-16:08:25,+9:26:35,ARN,BBO,58,2505,61,1326,58,3,39,1737,42,2141,42,3,
1783912105,2026-07-12 23:08:25 ET,-16:08:25,+9:26:35,ROM,BBO,58,2505,61,1326,58,3,39,1737,42,2134,42,3,
1783912105,2026-07-12 23:08:25 ET,-16:08:25,+9:26:35,ROM,BBO,58,2505,61,1326,58,3,39,1737,42,2133,42,3,
1783912339,2026-07-12 23:12:19 ET,-16:12:19,+9:22:41,ARN,BBO,58,2508,61,1326,58,3,39,1737,42,2133,42,3,
1783912339,2026-07-12 23:12:19 ET,-16:12:19,+9:22:41,ROM,BBO,58,2508,61,1326,58,3,39,1737,42,2136,42,3,
1783912851,2026-07-12 23:20:51 ET,-16:20:51,+9:14:09,ARN,BBO,58,2508,61,1295,58,3,39,1737,42,2136,42,3,
1783912852,2026-07-12 23:20:52 ET,-16:20:52,+9:14:08,ARN,BBO+PRINT,58,2606,61,1295,61,3,39,1737,42,2136,42,3,
1783912854,2026-07-12 23:20:54 ET,-16:20:54,+9:14:06,ARN,BBO,58,2606,61,1326,61,3,39,1737,42,2136,42,3,
1783912931,2026-07-12 23:22:11 ET,-16:22:11,+9:12:49,ARN,BBO,58,2508,61,1326,61,3,39,1737,42,2136,42,3,
1783913078,2026-07-12 23:24:38 ET,-16:24:38,+9:10:22,ROM,BBO,58,2508,61,1326,61,3,40,400,42,2136,42,2,
1783913078,2026-07-12 23:24:38 ET,-16:24:38,+9:10:22,ROM,BBO,58,2508,61,1326,61,3,40,400,42,2536,42,2,
1783913080,2026-07-12 23:24:40 ET,-16:24:40,+9:10:20,ARN,BBO,58,2108,61,1326,61,3,40,400,42,2536,42,2,
1783913080,2026-07-12 23:24:40 ET,-16:24:40,+9:10:20,ARN,BBO,58,2108,61,1726,61,3,40,400,42,2536,42,2,
1783913326,2026-07-12 23:28:46 ET,-16:28:46,+9:06:14,ARN,BBO,58,2108,61,1707,61,3,40,400,42,2536,42,2,
1783913327,2026-07-12 23:28:47 ET,-16:28:47,+9:06:13,ARN,BBO,58,2206,61,1707,61,3,40,400,42,2536,42,2,
1783913327,2026-07-12 23:28:47 ET,-16:28:47,+9:06:13,ARN,BBO,58,2606,61,1707,61,3,40,400,42,2536,42,2,
1783913329,2026-07-12 23:28:49 ET,-16:28:49,+9:06:11,ARN,BBO,58,2606,61,1726,61,3,40,400,42,2536,42,2,
1783913412,2026-07-12 23:30:12 ET,-16:30:12,+9:04:48,ARN,BBO,58,2508,61,1726,61,3,40,400,42,2536,42,2,
1783913412,2026-07-12 23:30:12 ET,-16:30:12,+9:04:48,ARN,BBO,58,2108,61,1726,61,3,40,400,42,2536,42,2,
1783913412,2026-07-12 23:30:12 ET,-16:30:12,+9:04:48,ARN,BBO,58,2206,61,1726,61,3,40,400,42,2536,42,2,
1783913413,2026-07-12 23:30:13 ET,-16:30:13,+9:04:47,ARN,BBO,58,2606,61,1726,61,3,40,400,42,2536,42,2,
1783913441,2026-07-12 23:30:41 ET,-16:30:41,+9:04:19,ARN,BBO,58,2508,61,1726,61,3,40,400,42,2536,42,2,
1783913441,2026-07-12 23:30:41 ET,-16:30:41,+9:04:19,ARN,BBO,58,2108,61,1726,61,3,40,400,42,2536,42,2,
1783913488,2026-07-12 23:31:28 ET,-16:31:28,+9:03:32,ARN,BBO,58,2108,61,1326,61,3,40,400,42,2536,42,2,
1783913488,2026-07-12 23:31:28 ET,-16:31:28,+9:03:32,ARN,BBO,58,2508,61,1326,61,3,40,400,42,2536,42,2,
1783913856,2026-07-12 23:37:36 ET,-16:37:36,+8:57:24,ARN,BBO,58,2505,61,1326,61,3,40,400,42,2536,42,2,
1783913856,2026-07-12 23:37:36 ET,-16:37:36,+8:57:24,ROM,BBO,58,2505,61,1326,61,3,40,400,42,2533,42,2,
1783914139,2026-07-12 23:42:19 ET,-16:42:19,+8:52:41,ARN,BBO,58,2506,61,1326,61,3,40,400,42,2533,42,2,
1783914139,2026-07-12 23:42:19 ET,-16:42:19,+8:52:41,ROM,BBO,58,2506,61,1326,61,3,40,400,42,2534,42,2,
1783914375,2026-07-12 23:46:15 ET,-16:46:15,+8:48:45,ROM,BBO,58,2506,61,1326,61,3,40,407,42,2534,42,2,
1783914377,2026-07-12 23:46:17 ET,-16:46:17,+8:48:43,ARN,BBO,58,2500,61,1326,61,3,40,407,42,2534,42,2,
1783914377,2026-07-12 23:46:17 ET,-16:46:17,+8:48:43,ROM,BBO,58,2500,61,1326,61,3,40,407,42,2529,42,2,
1783914380,2026-07-12 23:46:20 ET,-16:46:20,+8:48:40,ROM,BBO,58,2500,61,1326,61,3,40,407,42,2519,42,2,
1783914381,2026-07-12 23:46:21 ET,-16:46:21,+8:48:39,ARN,BBO,58,2491,61,1326,61,3,40,407,42,2519,42,2,
1783914382,2026-07-12 23:46:22 ET,-16:46:22,+8:48:38,ROM,BBO,58,2491,61,1326,61,3,40,414,42,2519,42,2,
1783914386,2026-07-12 23:46:26 ET,-16:46:26,+8:48:34,ROM,BBO,58,2491,61,1326,61,3,40,414,42,2527,42,2,
1783914386,2026-07-12 23:46:26 ET,-16:46:26,+8:48:34,ROM,BBO,58,2491,61,1326,61,3,40,407,42,2527,42,2,
1783914388,2026-07-12 23:46:28 ET,-16:46:28,+8:48:32,ROM,BBO,58,2491,61,1326,61,3,40,407,42,2519,42,2,
1783914400,2026-07-12 23:46:40 ET,-16:46:40,+8:48:20,ROM,BBO,58,2491,61,1326,61,3,40,407,42,2526,42,2,
1783914415,2026-07-12 23:46:55 ET,-16:46:55,+8:48:05,ROM,BBO,58,2491,61,1326,61,3,40,400,42,2526,42,2,
1783914709,2026-07-12 23:51:49 ET,-16:51:49,+8:43:11,ARN,BBO,58,2491,61,1726,61,3,40,400,42,2526,42,2,
1783914709,2026-07-12 23:51:49 ET,-16:51:49,+8:43:11,ARN,BBO,58,2091,61,1726,61,3,40,400,42,2526,42,2,
1783914775,2026-07-12 23:52:55 ET,-16:52:55,+8:42:05,ARN,BBO,58,2106,61,1726,61,3,40,400,42,2526,42,2,
1783914775,2026-07-12 23:52:55 ET,-16:52:55,+8:42:05,ARN,BBO,58,2106,61,1733,61,3,40,400,42,2526,42,2,
1783915067,2026-07-12 23:57:47 ET,-16:57:47,+8:37:13,ARN,BBO,58,2105,61,1733,61,3,40,400,42,2526,42,2,
1783915067,2026-07-12 23:57:47 ET,-16:57:47,+8:37:13,ROM,BBO,58,2105,61,1733,61,3,40,400,42,2525,42,2,
1783915306,2026-07-13 00:01:46 ET,-17:01:46,+8:33:14,ARN,BBO,58,2105,61,1702,61,3,40,400,42,2525,42,2,
1783915306,2026-07-13 00:01:46 ET,-17:01:46,+8:33:14,ARN,BBO,58,2505,61,1702,61,3,40,400,42,2525,42,2,
1783915307,2026-07-13 00:01:47 ET,-17:01:47,+8:33:13,ARN,BBO,58,2603,61,1702,61,3,40,400,42,2525,42,2,
1783915309,2026-07-13 00:01:49 ET,-17:01:49,+8:33:11,ARN,BBO,58,2603,61,1683,61,3,40,400,42,2525,42,2,
1783915309,2026-07-13 00:01:49 ET,-17:01:49,+8:33:11,ARN,BBO,58,2603,61,1733,61,3,40,400,42,2525,42,2,
1783915347,2026-07-13 00:02:27 ET,-17:02:27,+8:32:33,ARN,BBO,58,2544,61,1733,61,3,40,400,42,2525,42,2,
1783915347,2026-07-13 00:02:27 ET,-17:02:27,+8:32:33,ARN,BBO,58,1803,61,1733,61,3,40,400,42,2525,42,2,
1783915347,2026-07-13 00:02:27 ET,-17:02:27,+8:32:33,ROM,BBO,58,1803,61,1733,61,3,40,400,42,2524,42,2,
1783915347,2026-07-13 00:02:27 ET,-17:02:27,+8:32:33,ROM,BBO,58,1803,61,1733,61,3,40,400,42,1725,42,2,
1783915349,2026-07-13 00:02:29 ET,-17:02:29,+8:32:31,ARN,BBO,58,1403,61,1733,61,3,40,400,42,1725,42,2,
1783915443,2026-07-13 00:04:03 ET,-17:04:03,+8:30:57,ROM,BBO,58,1403,61,1733,61,3,40,407,42,1725,42,2,
1783915460,2026-07-13 00:04:20 ET,-17:04:20,+8:30:40,ROM,BBO,58,1403,61,1733,61,3,40,400,42,1725,42,2,
1783915649,2026-07-13 00:07:29 ET,-17:07:29,+8:27:31,ARN,BBO,58,1403,61,1410,61,3,40,400,42,1725,42,2,
1783915649,2026-07-13 00:07:29 ET,-17:07:29,+8:27:31,ARN,BBO,58,1403,61,1207,61,3,40,400,42,1725,42,2,
1783915649,2026-07-13 00:07:29 ET,-17:07:29,+8:27:31,ARN,BBO,58,1403,61,1253,61,3,40,400,42,1725,42,2,
1783915649,2026-07-13 00:07:29 ET,-17:07:29,+8:27:31,ARN,BBO,58,1403,61,853,61,3,40,400,42,1725,42,2,
1783915683,2026-07-13 00:08:03 ET,-17:08:03,+8:26:57,ARN,BBO,58,1403,61,1379,61,3,40,400,42,1725,42,2,
1783915683,2026-07-13 00:08:03 ET,-17:08:03,+8:26:57,ARN,BBO,58,1403,61,1779,61,3,40,400,42,1725,42,2,
1783915683,2026-07-13 00:08:03 ET,-17:08:03,+8:26:57,ARN,BBO,58,1403,61,1379,61,3,40,400,42,1725,42,2,
1783915683,2026-07-13 00:08:03 ET,-17:08:03,+8:26:57,ARN,BBO,58,1803,61,1379,61,3,40,400,42,1725,42,2,
1783915684,2026-07-13 00:08:04 ET,-17:08:04,+8:26:56,ROM,BBO,58,1803,61,1379,61,3,40,400,42,1735,42,2,
1783916065,2026-07-13 00:14:25 ET,-17:14:25,+8:20:35,ARN,BBO,58,1403,61,1379,61,3,40,400,42,1735,42,2,
1783916065,2026-07-13 00:14:25 ET,-17:14:25,+8:20:35,ARN,BBO,58,1403,61,1779,61,3,40,400,42,1735,42,2,
1783916292,2026-07-13 00:18:12 ET,-17:18:12,+8:16:48,ARN,BBO,58,1403,61,1733,61,3,40,400,42,1735,42,2,
1783916609,2026-07-13 00:23:29 ET,-17:23:29,+8:11:31,ARN,BBO,58,1402,61,1733,61,3,40,400,42,1735,42,2,
1783916609,2026-07-13 00:23:29 ET,-17:23:29,+8:11:31,ROM,BBO,58,1402,61,1733,61,3,40,400,42,1734,42,2,
1783916861,2026-07-13 00:27:41 ET,-17:27:41,+8:07:19,ARN,BBO,58,1403,61,1733,61,3,40,400,42,1734,42,2,
1783916861,2026-07-13 00:27:41 ET,-17:27:41,+8:07:19,ROM,BBO,58,1403,61,1733,61,3,40,400,42,1735,42,2,
1783917084,2026-07-13 00:31:24 ET,-17:31:24,+8:03:36,ARN,BBO,58,1403,61,1333,61,3,40,400,42,1735,42,2,
1783917084,2026-07-13 00:31:24 ET,-17:31:24,+8:03:36,ARN,BBO,58,1803,61,1333,61,3,40,400,42,1735,42,2,
1783917467,2026-07-13 00:37:47 ET,-17:37:47,+7:57:13,ARN,BBO,58,1803,61,1733,61,3,40,400,42,1735,42,2,
1783917469,2026-07-13 00:37:49 ET,-17:37:49,+7:57:11,ARN,BBO,58,1403,61,1733,61,3,40,400,42,1735,42,2,
1783918495,2026-07-13 00:54:55 ET,-17:54:55,+7:40:05,ARN,BBO,58,1402,61,1733,61,3,40,400,42,1735,42,2,
1783918495,2026-07-13 00:54:55 ET,-17:54:55,+7:40:05,ROM,BBO,58,1402,61,1733,61,3,40,400,42,1734,42,2,
1783918736,2026-07-13 00:58:56 ET,-17:58:56,+7:36:04,ARN,BBO,58,1403,61,1733,61,3,40,400,42,1734,42,2,
1783918736,2026-07-13 00:58:56 ET,-17:58:56,+7:36:04,ROM,BBO,58,1403,61,1733,61,3,40,400,42,1735,42,2,
1783919146,2026-07-13 01:05:46 ET,-18:05:46,+7:29:14,ROM,BBO,58,1403,61,1733,61,3,40,400,42,1730,42,2,
1783919166,2026-07-13 01:06:06 ET,-18:06:06,+7:28:54,ROM,BBO,58,1403,61,1733,61,3,40,400,42,1795,42,2,
1783919200,2026-07-13 01:06:40 ET,-18:06:40,+7:28:20,ROM,BBO,58,1403,61,1733,61,3,40,400,42,1841,42,2,
1783919200,2026-07-13 01:06:40 ET,-18:06:40,+7:28:20,ROM,BBO,58,1403,61,1733,61,3,40,423,42,1841,42,2,
1783919555,2026-07-13 01:12:35 ET,-18:12:35,+7:22:25,ROM,BBO,58,1403,61,1733,61,3,40,423,42,1776,42,2,
1783919768,2026-07-13 01:16:08 ET,-18:16:08,+7:18:52,ARN,BBO,58,1803,61,1733,61,3,40,423,42,1776,42,2,
1783919769,2026-07-13 01:16:09 ET,-18:16:09,+7:18:51,ROM,BBO,58,1803,61,1733,61,3,40,423,42,1730,42,2,
1783919782,2026-07-13 01:16:22 ET,-18:16:22,+7:18:38,ARN,BBO,58,1403,61,1733,61,3,40,423,42,1730,42,2,
1783919804,2026-07-13 01:16:44 ET,-18:16:44,+7:18:16,ROM,BBO,58,1403,61,1733,61,3,40,423,42,1776,42,2,
1783920109,2026-07-13 01:21:49 ET,-18:21:49,+7:13:11,ROM,BBO,58,1403,61,1733,61,3,40,423,42,1730,42,2,
1783920109,2026-07-13 01:21:49 ET,-18:21:49,+7:13:11,ROM,BBO,58,1403,61,1733,61,3,40,400,42,1730,42,2,
1783920842,2026-07-13 01:34:02 ET,-18:34:02,+7:00:58,ARN,BBO,58,1339,61,1733,61,3,40,400,42,1730,42,2,
1783920842,2026-07-13 01:34:02 ET,-18:34:02,+7:00:58,ARN,BBO,58,1239,61,1733,61,3,40,400,42,1730,42,2,
1783920842,2026-07-13 01:34:02 ET,-18:34:02,+7:00:58,ARN,BBO,58,1139,61,1733,61,3,40,400,42,1730,42,2,
1783920842,2026-07-13 01:34:02 ET,-18:34:02,+7:00:58,ARN,BBO,58,1039,61,1733,61,3,40,400,42,1730,42,2,
1783920842,2026-07-13 01:34:02 ET,-18:34:02,+7:00:58,ARN,BBO,58,939,61,1733,61,3,40,400,42,1730,42,2,
1783920842,2026-07-13 01:34:02 ET,-18:34:02,+7:00:58,ARN,BBO,58,839,61,1733,61,3,40,400,42,1730,42,2,
1783920842,2026-07-13 01:34:02 ET,-18:34:02,+7:00:58,ARN,BBO,58,831,61,1733,61,3,40,400,42,1730,42,2,
1783920842,2026-07-13 01:34:02 ET,-18:34:02,+7:00:58,ARN,BBO+PRINT,58,1086,61,1733,58,3,40,400,42,1730,42,2,
1783920843,2026-07-13 01:34:03 ET,-18:34:03,+7:00:57,ROM,BBO,58,1086,61,1733,58,3,40,400,42,1795,42,2,
1783920855,2026-07-13 01:34:15 ET,-18:34:15,+7:00:45,ARN,BBO,58,1109,61,1733,58,3,40,400,42,1795,42,2,
1783920855,2026-07-13 01:34:15 ET,-18:34:15,+7:00:45,ARN,BBO,58,1109,61,1779,58,3,40,400,42,1795,42,2,
1783920963,2026-07-13 01:36:03 ET,-18:36:03,+6:58:57,ARN,BBO,58,1133,61,1779,58,3,40,400,42,1795,42,2,
1783920963,2026-07-13 01:36:03 ET,-18:36:03,+6:58:57,ARN,BBO,58,1133,61,1803,58,3,40,400,42,1795,42,2,
1783921020,2026-07-13 01:37:00 ET,-18:37:00,+6:58:00,ARN,BBO,58,1156,61,1803,58,3,40,400,42,1795,42,2,
1783921020,2026-07-13 01:37:00 ET,-18:37:00,+6:58:00,ARN,BBO,58,1156,61,1849,58,3,40,400,42,1795,42,2,
1783921042,2026-07-13 01:37:22 ET,-18:37:22,+6:57:38,ARN,BBO,58,1133,61,1849,58,3,40,400,42,1795,42,2,
1783921042,2026-07-13 01:37:22 ET,-18:37:22,+6:57:38,ARN,BBO,58,1133,61,1803,58,3,40,400,42,1795,42,2,
1783921147,2026-07-13 01:39:07 ET,-18:39:07,+6:55:53,ARN,BBO,58,1109,61,1803,58,3,40,400,42,1795,42,2,
1783921147,2026-07-13 01:39:07 ET,-18:39:07,+6:55:53,ARN,BBO,58,1109,61,1779,58,3,40,400,42,1795,42,2,
1783921238,2026-07-13 01:40:38 ET,-18:40:38,+6:54:22,ARN,BBO,58,1209,61,1779,58,3,40,400,42,1795,42,2,
1783921238,2026-07-13 01:40:38 ET,-18:40:38,+6:54:22,ARN,BBO,58,1309,61,1779,58,3,40,400,42,1795,42,2,
1783921238,2026-07-13 01:40:38 ET,-18:40:38,+6:54:22,ARN,BBO,58,1363,61,1779,58,3,40,400,42,1795,42,2,
