code,leg,cat,origin_cell,pair_class,role_CANDIDATE,net_open_edge,floor_cents,floor_first_epoch,floor_pos_frac_of_postonset_span,credited,entry_cents,fill_ts,first_post_ts,read_at_first_post
26JUL13GASBAN,GAS,WTA_CHALL,26_50,MIRRORED,CLIMBER,8.5,59,1783946371.8,0.0816,True,59,1783956636.576,1783949000,RISING
26JUL13GIUALM,ALM,ATP_CHALL,26_50,MIRRORED,FALLER,-13.0,34,1783942030.9,0.0017,False,,,1783954423,RISING
26JUL13GIUALM,GIU,ATP_CHALL,26_50,MIRRORED,CLIMBER,14.0,65,1783954416.8,0.3716,False,,,1783954417,RISING
26JUL13GJOCHI,CHI,WTA_CHALL,26_50,MIRRORED,CLIMBER,7.5,59,1783951341.3,0.9929,False,,,1783951344,FALLING
26JUL13GJOCHI,GJO,WTA_CHALL,26_50,MIRRORED,FALLER,-8.5,40,1783943719.4,0.6897,False,,,1783951349,RISING
26JUL13GRABER,BER,WTA_CHALL,26_50,MIRRORED,FALLER,-28.5,20,1783918860.2,0.5295,False,,,1783918861,FALLING
26JUL13GRABER,GRA,WTA_CHALL,26_50,MIRRORED,CLIMBER,28.5,79,1783914453.6,0.3882,True,79,1783928509.053,1783918872,RISING
26JUL13GRAPAR,GRA,WTA_MAIN,le25,FLAT_BOTH,,-3.0,10,1783922046.5,0.2587,True,10,1783932077.836,1783922089,FALLING
26JUL13GRAPAR,PAR,WTA_MAIN,ge76,FLAT_BOTH,,2.5,88,1783966186.7,0.9948,True,89,1783960103.834,1783922047,RISING
26JUL13GREVAN,GRE,ATP_CHALL,26_50,MIRRORED,CLIMBER,20.0,66,1783932375.3,0.2057,False,,,,
26JUL13GREVAN,VAN,ATP_CHALL,26_50,MIRRORED,FALLER,-19.0,30,1783944805.7,0.4852,False,,,,
26JUL13HERJAK,HER,WTA_CHALL,51_75,FLAT_BOTH,,-2.0,70,1783952531.6,0.6739,False,,,1783952545,FALLING
26JUL13HERJAK,JAK,WTA_CHALL,26_50,FLAT_BOTH,,2.0,29,1783950044.9,0.2798,False,,,1783952545,RISING
26JUL13HODDAR,DAR,WTA_MAIN,51_75,MIRRORED,CLIMBER,28.0,75,1783900458.1,0.1017,True,78,1783933801.28,1783915951,RISING
26JUL13HODDAR,HOD,WTA_MAIN,51_75,MIRRORED,FALLER,-28.0,21,1783932065.3,0.6091,True,21,1783932065.34,1783915700,FALLING
26JUL13HOLWAT,HOL,ATP_CHALL,26_50,FLAT_BOTH,,0.5,51,1783939064.2,0.3738,False,,,,
26JUL13HOLWAT,WAT,ATP_CHALL,26_50,FLAT_BOTH,,-1.5,46,1783932209.0,0.1283,False,,,,
26JUL13INCSTE,INC,ATP_CHALL,26_50,MIRRORED,CLIMBER,5.5,48,1783936896.7,0.2134,True,52,1783957056.187,1783936898,FALLING
26JUL13INCSTE,STE,ATP_CHALL,26_50,MIRRORED,FALLER,-3.5,45,1783967906.7,0.9685,True,46,1783967906.741,1783936898,FALLING
26JUL13ITOKOR,ITO,WTA_MAIN,51_75,MIRRORED,FALLER,-32.0,14,1783906366.3,0.0517,False,,,1783906803,FALLING
26JUL13ITOKOR,KOR,WTA_MAIN,51_75,MIRRORED,CLIMBER,31.0,81,1783992203.6,0.6623,True,82,1783950199.894,1783907210,RISING
26JUL13JONPET,JON,ATP_CHALL,26_50,MIRRORED,FALLER,-5.0,,,,False,,,,
26JUL13JONPET,PET,ATP_CHALL,51_75,MIRRORED,CLIMBER,1.5,57,1783898513.0,0.0084,False,,,,
26JUL13JONSPI,JON,WTA_CHALL,26_50,OPPOSED_UNBALANCED,,19.5,89,1783902269.5,0.0009,False,,,,
26JUL13JONSPI,SPI,WTA_CHALL,26_50,OPPOSED_UNBALANCED,,-39.0,12,1783903901.0,0.9974,False,,,,
26JUL13KABPER,KAB,WTA_CHALL,51_75,MIRRORED,CLIMBER,18.5,71,1783943640.6,0.9986,False,,,1783943641,FALLING
26JUL13KABPER,PER,WTA_CHALL,51_75,MIRRORED,FALLER,-21.5,28,1783929026.1,0.6422,False,,,1783943641,RISING
26JUL13KAWWAL,KAW,WTA_MAIN,51_75,MIRRORED,FALLER,-19.0,31,1783945740.7,0.9998,True,31,1783945740.702,1783874561,FALLING
26JUL13KAWWAL,WAL,WTA_MAIN,51_75,MIRRORED,CLIMBER,18.0,66,1783865879.2,0.0334,False,,,1783874613,RISING
26JUL13KENSHE,KEN,ATP_CHALL,26_50,MIRRORED,CLIMBER,5.5,54,1783954996.4,0.024,False,,,,
26JUL13KENSHE,SHE,ATP_CHALL,26_50,MIRRORED,FALLER,-4.0,,,,False,,,,
26JUL13KHOZHA,KHO,WTA_CHALL,26_50,MIRRORED,CLIMBER,28.5,78,1783937440.1,0.9999,False,,,1783937331,FALLING
26JUL13KHOZHA,ZHA,WTA_CHALL,51_75,MIRRORED,FALLER,-31.5,15,1783937330.2,0.9971,False,,,1783937331,RISING
26JUL13KNUKUR,KNU,WTA_CHALL,26_50,MIRRORED,CLIMBER,39.5,85,1783921478.7,0.3421,False,,,,
26JUL13KNUKUR,KUR,WTA_CHALL,26_50,MIRRORED,FALLER,-40.5,9,1783942772.6,0.9176,True,9,1783942772.625,1783922012,RISING
26JUL13KOTURG,KOT,WTA_CHALL,26_50,MIRRORED,FALLER,-17.5,32,1783959912.6,0.6549,False,,,,
26JUL13KOTURG,URG,WTA_CHALL,26_50,MIRRORED,CLIMBER,17.5,67,1783966995.0,0.9647,False,,,1783966996,FALLING
26JUL13KRASAL,KRA,ATP_CHALL,ge76,FLAT_BOTH,,1.5,79,1783935652.6,0.9999,False,,,,
26JUL13KRASAL,SAL,ATP_CHALL,le25,FLAT_BOTH,,-3.5,14,1783919315.8,0.2772,True,15,1783922463.065,1783919435,FALLING
26JUL13KRETOM,KRE,WTA_MAIN,ge76,MIRRORED,CLIMBER,5.5,89,1784028911.1,0.825,True,91,1784031184.039,1784030812,RISING
26JUL13KRETOM,TOM,WTA_MAIN,le25,MIRRORED,FALLER,-5.0,10,1784030692.6,0.8539,False,,,1784030693,FALLING
26JUL13KRUMAR,KRU,ATP_CHALL,26_50,MIRRORED,CLIMBER,11.0,60,1783961762.3,0.3501,False,,,,
26JUL13KRUMAR,MAR,ATP_CHALL,26_50,MIRRORED,FALLER,-10.5,40,1783965857.1,0.5535,False,,,,
26JUL13KUDSAK,KUD,WTA_MAIN,26_50,MIRRORED,CLIMBER,5.0,31,1783959174.9,0.9659,False,,,,
26JUL13KUDSAK,SAK,WTA_MAIN,51_75,MIRRORED,FALLER,-4.0,69,1783953180.3,0.3153,False,,,,
26JUL13KUMLAG,KUM,ATP_CHALL,26_50,MIRRORED,FALLER,-8.0,41,1783950402.9,0.7238,True,41,1783950402.91,1783925294,FALLING
26JUL13KUMLAG,LAG,ATP_CHALL,26_50,MIRRORED,CLIMBER,9.5,51,1783925293.7,0.0567,True,57,1783926300.508,1783925295,RISING
26JUL13KUZNIJ,KUZ,ATP_CHALL,51_75,FLAT_BOTH,,1.5,68,1783910197.1,0.0107,False,,,,
26JUL13KUZNIJ,NIJ,ATP_CHALL,26_50,FLAT_BOTH,,-1.0,,,,False,,,,
26JUL13LANMAL,LAN,WTA_CHALL,26_50,FLAT_BOTH,,2.0,52,1783956419.3,0.875,False,,,,
26JUL13LANMAL,MAL,WTA_CHALL,26_50,FLAT_BOTH,,-2.5,48,1783956562.9,0.8788,False,,,,
26JUL13LANSHE,LAN,ATP_CHALL,26_50,MIRRORED,CLIMBER,18.0,68,1783919918.0,0.3786,False,,,,
26JUL13LANSHE,SHE,ATP_CHALL,26_50,MIRRORED,FALLER,-17.5,33,1783924712.3,0.9954,False,,,,
26JUL13LEPIBR,IBR,WTA_MAIN,51_75,MIRRORED,FALLER,-7.0,43,1783913207.8,0.4098,False,,,1783913214,FALLING
26JUL13LEPIBR,LEP,WTA_MAIN,51_75,MIRRORED,CLIMBER,6.0,55,1783942702.8,0.9751,True,56,1783922243.737,1783913216,RISING
26JUL13LINHON,HON,WTA_MAIN,le25,FLAT_BOTH,,-3.0,16,1783938603.9,0.3406,True,16,1783948068.388,1783938604,FALLING
26JUL13LINHON,LIN,WTA_MAIN,ge76,FLAT_BOTH,,3.0,83,1783898510.2,0.1793,True,83,1783945804.228,1783938611,FALLING
26JUL13LIUIPE,IPE,WTA_MAIN,51_75,MIRRORED,FALLER,-31.0,19,1783921415.4,0.3227,False,,,,
26JUL13LIUIPE,LIU,WTA_MAIN,51_75,MIRRORED,CLIMBER,30.0,81,1783912845.3,0.0178,False,,,,
26JUL13MARMID,MAR,ATP_MAIN,26_50,MIRRORED,FALLER,-12.5,37,1783913193.4,0.2053,False,,,,
26JUL13MARMID,MID,ATP_MAIN,26_50,MIRRORED,CLIMBER,12.5,63,1783908275.7,0.007,False,,,,
26JUL13MATMIC,MAT,WTA_MAIN,51_75,MIRRORED,FALLER,-9.0,41,1783940256.7,0.6867,False,,,,
26JUL13MATMIC,MIC,WTA_MAIN,51_75,MIRRORED,CLIMBER,8.0,53,1783932103.1,0.5631,True,57,1783915309.042,1783901838,RISING
26JUL13MONANG,ANG,ATP_CHALL,26_50,MIRRORED,FALLER,-36.5,12,1783949111.1,0.7719,False,,,,
26JUL13MONANG,MON,ATP_CHALL,26_50,MIRRORED,CLIMBER,38.0,88,1783942188.2,0.5082,False,,,,
26JUL13MONMAS,MAS,WTA_MAIN,ge76,FLAT_BOTH,,4.0,83,1783977974.6,0.1975,True,83,1783989219.241,1783977975,FALLING
26JUL13MONMAS,MON,WTA_MAIN,le25,FLAT_BOTH,,-3.0,16,1783966707.7,0.0023,True,16,1784004003.358,1783977975,RISING
26JUL13MORBEJ,BEJ,WTA_MAIN,51_75,MIRRORED,CLIMBER,38.0,83,1783900750.6,0.0122,False,,,1783918295,RISING
26JUL13MORBEJ,MOR,WTA_MAIN,51_75,MIRRORED,FALLER,-39.0,11,1783942768.6,0.7538,True,12,1783932059.328,1783918294,FALLING
26JUL13MORFAN,FAN,ATP_CHALL,26_50,MIRRORED,FALLER,-14.0,36,1783952516.8,0.9328,False,,,,
26JUL13MORFAN,MOR,ATP_CHALL,26_50,MIRRORED,CLIMBER,16.0,65,1783918472.4,0.1399,False,,,,
26JUL13MUNLEO,LEO,ATP_CHALL,26_50,MIRRORED,CLIMBER,17.0,66,1783956928.9,0.3448,False,,,1783956930,RISING
26JUL13MUNLEO,MUN,ATP_CHALL,26_50,MIRRORED,FALLER,-16.0,32,1783949347.9,0.0655,False,,,1783956930,RISING
26JUL13NAPBAL,BAL,ATP_CHALL,26_50,MIRRORED,CLIMBER,16.0,66,1783949098.8,0.2626,False,,,,
26JUL13NAPBAL,NAP,ATP_CHALL,26_50,MIRRORED,FALLER,-15.0,34,1783949104.6,0.263,False,,,,
26JUL13NOGBRO,BRO,ATP_CHALL,26_50,FLAT_BOTH,,0.0,49,1783967056.9,0.9818,True,49,1783967556.195,1783967057,FALLING
26JUL13NOGBRO,NOG,ATP_CHALL,26_50,FLAT_BOTH,,0.5,49,1783940815.7,0.2408,False,,,1783967057,RISING
26JUL13OKATAR,OKA,WTA_CHALL,26_50,MIRRORED,FALLER,-34.5,18,1783928804.9,0.0498,False,,,,
26JUL13OKATAR,TAR,WTA_CHALL,26_50,MIRRORED,CLIMBER,35.0,84,1783932165.9,0.6916,False,,,,
26JUL13OUALIN,LIN,ATP_CHALL,26_50,MIRRORED,FALLER,-29.0,17,1783921803.2,0.2163,True,19,1783960200.679,1783921804,FALLING
26JUL13OUALIN,OUA,ATP_CHALL,26_50,MIRRORED,CLIMBER,31.5,80,1783918844.0,0.0541,True,80,1783944580.679,1783921805,RISING
26JUL13PALGON,GON,ATP_CHALL,26_50,MIRRORED,CLIMBER,14.0,63,1783944647.9,0.4962,False,,,1783944648,FALLING
26JUL13PALGON,PAL,ATP_CHALL,26_50,MIRRORED,FALLER,-13.5,36,1783929613.2,0.0272,False,,,1783944648,RISING
26JUL13PANFAL,FAL,WTA_CHALL,51_75,MIRRORED,FALLER,-6.0,55,1783907643.0,0.1369,False,,,,
26JUL13PANFAL,PAN,WTA_CHALL,51_75,MIRRORED,CLIMBER,4.0,45,1783926144.5,0.0363,False,,,,
26JUL13PAPAND,AND,WTA_CHALL,26_50,MIRRORED,CLIMBER,27.5,78,1783926954.7,0.7909,False,,,,
26JUL13PAPAND,PAP,WTA_CHALL,26_50,MIRRORED,FALLER,-27.5,23,1783907931.6,0.187,False,,,,
26JUL13PASKRU,KRU,ATP_MAIN,26_50,MIRRORED,FALLER,-14.5,36,1783916333.2,0.0028,False,,,1783895335,FALLING
26JUL13PASKRU,PAS,ATP_MAIN,26_50,MIRRORED,CLIMBER,13.5,63,1783928660.8,0.7664,True,64,1783902819.368,1783895335,FALLING
26JUL13PENTHA,PEN,WTA_CHALL,26_50,MIRRORED,CLIMBER,27.0,76,1783902656.7,0.0017,False,,,,
26JUL13PENTHA,THA,WTA_CHALL,26_50,MIRRORED,FALLER,-27.0,24,1783932790.7,0.6996,False,,,,
26JUL13PERTOB,PER,ATP_CHALL,26_50,MIRRORED,CLIMBER,6.5,51,1783927205.8,0.0932,False,,,,
26JUL13PERTOB,TOB,ATP_CHALL,26_50,MIRRORED,FALLER,-5.5,45,1783961472.2,0.8962,False,,,,
26JUL13PODMAR,MAR,WTA_MAIN,51_75,MIRRORED,CLIMBER,26.0,76,1783907604.0,0.4851,False,,,,
26JUL13PODMAR,POD,WTA_MAIN,51_75,MIRRORED,FALLER,-26.0,24,1783904487.3,0.4558,False,,,,
26JUL13POLMIY,MIY,ATP_CHALL,26_50,MIRRORED,CLIMBER,25.0,75,1783943050.5,0.8094,False,,,,
26JUL13POLMIY,POL,ATP_CHALL,26_50,MIRRORED,FALLER,-26.0,25,1783947159.2,0.9727,False,,,,
26JUL13PRICRI,CRI,ATP_CHALL,le25,FLAT_BOTH,,-1.0,8,1783907873.5,0.0137,False,,,1783928154,RISING
26JUL13PRICRI,PRI,ATP_CHALL,ge76,FLAT_BOTH,,0.5,89,1783928497.9,0.8713,True,89,1783928497.948,1783928154,FALLING
26JUL13PRIGAR,GAR,WTA_MAIN,51_75,MIRRORED,FALLER,-44.5,1,1783932097.2,0.9273,True,8,1783895606.148,1783884124,FALLING
26JUL13PRIGAR,PRI,WTA_MAIN,51_75,MIRRORED,CLIMBER,43.5,87,1783872721.4,0.0093,True,90,1783930518.885,1783884132,RISING
26JUL13QUERUS,QUE,WTA_MAIN,51_75,MIRRORED,FALLER,-17.0,29,1783914831.1,0.3286,True,35,1783864957.771,1783864956,FALLING
26JUL13QUERUS,RUS,WTA_MAIN,51_75,MIRRORED,CLIMBER,16.0,56,1783864597.6,0.0086,False,,,1783864977,RISING
26JUL13RADIVA,IVA,ATP_CHALL,51_75,MIRRORED,FALLER,-6.5,63,1783964629.8,0.5358,False,,,1783964630,FALLING
26JUL13RADIVA,RAD,ATP_CHALL,26_50,MIRRORED,CLIMBER,5.0,35,1783964298.2,0.3486,True,36,1783966568.188,1783964635,RISING
26JUL13RADREN,RAD,WTA_CHALL,26_50,MIRRORED,CLIMBER,34.5,84,1783909626.2,0.0651,False,,,1783909627,FALLING
26JUL13RADREN,REN,WTA_CHALL,26_50,MIRRORED,FALLER,-34.5,15,1783907811.6,0.1083,False,,,1783909675,RISING
26JUL13RAMNOH,NOH,WTA_CHALL,26_50,MIRRORED,CLIMBER,26.5,76,1783941228.7,0.6601,False,,,,
26JUL13RAMNOH,RAM,WTA_CHALL,26_50,MIRRORED,FALLER,-25.5,25,1783952526.1,0.9255,False,,,,
26JUL13REHJUS,JUS,ATP_CHALL,26_50,MIRRORED,FALLER,-9.5,37,1783943024.7,0.9994,True,39,1783940367.713,1783915756,FALLING
26JUL13REHJUS,REH,ATP_CHALL,26_50,MIRRORED,CLIMBER,12.0,57,1783915755.3,0.1349,True,58,1783920469.846,1783915756,FALLING
26JUL13RINAST,AST,WTA_CHALL,26_50,MIRRORED,FALLER,-9.0,41,1783950135.8,0.9065,True,41,1783950135.816,1783945538,FALLING
26JUL13RINAST,RIN,WTA_CHALL,26_50,MIRRORED,CLIMBER,7.0,55,1783951650.8,0.9993,False,,,1783945571,RISING
26JUL13RISPOH,POH,WTA_CHALL,51_75,FLAT_BOTH,,2.0,54,1783907727.8,0.167,False,,,,
26JUL13RISPOH,RIS,WTA_CHALL,26_50,FLAT_BOTH,,-2.5,47,1783913163.2,0.311,False,,,,
26JUL13RODALK,ALK,ATP_CHALL,26_50,FLAT_BOTH,,-4.0,22,1783969736.6,0.9193,False,,,1783969387,FALLING
26JUL13RODALK,ROD,ATP_CHALL,51_75,FLAT_BOTH,,4.0,76,1783954467.9,0.3166,False,,,1783969387,RISING
26JUL13ROMKUL,KUL,WTA_MAIN,51_75,MIRRORED,FALLER,-27.0,23,1783921487.0,0.7776,True,28,1783878307.016,1783878245,FALLING
26JUL13ROMKUL,ROM,WTA_MAIN,51_75,MIRRORED,CLIMBER,26.0,69,1783876289.4,0.0659,False,,,1783878245,RISING
26JUL13ROZISO,ISO,ATP_CHALL,26_50,MIRRORED,FALLER,-20.5,28,1783955802.1,0.8761,True,29,1783950881.006,1783925512,FALLING
26JUL13ROZISO,ROZ,ATP_CHALL,26_50,MIRRORED,CLIMBER,22.0,62,1783925511.2,0.0228,True,66,1783926911.155,1783925512,RISING
26JUL13SAINUG,NUG,WTA_CHALL,26_50,MIRRORED,CLIMBER,17.0,68,1783942128.0,0.9859,False,,,,
26JUL13SAINUG,SAI,WTA_CHALL,26_50,MIRRORED,FALLER,-17.5,,,,False,,,,
26JUL13SAKTON,SAK,WTA_MAIN,51_75,MIRRORED,CLIMBER,10.0,53,1783930348.1,0.2127,False,,,1783930368,RISING
26JUL13SAKTON,TON,WTA_MAIN,51_75,MIRRORED,FALLER,-10.0,40,1783969022.8,0.4815,True,45,1783968604.09,1783930368,FALLING
26JUL13SANDAN,DAN,ATP_MAIN,26_50,MIRRORED,CLIMBER,25.5,75,1783934902.4,0.8386,True,77,1783934665.641,1783919828,RISING
26JUL13SANDAN,SAN,ATP_MAIN,26_50,MIRRORED,FALLER,-26.0,22,1783919819.7,0.5182,False,,,1783919825,FALLING
26JUL13SANLOP,LOP,ATP_CHALL,le25,FLAT_BOTH,,-1.0,11,1783962231.9,0.0752,True,11,1783970730.749,1783965739,RISING
26JUL13SANLOP,SAN,ATP_CHALL,ge76,FLAT_BOTH,,1.5,88,1783965702.6,0.5494,True,88,1783968749.618,1783965740,FALLING
26JUL13SELYAN,SEL,WTA_CHALL,26_50,MIRRORED,CLIMBER,11.5,59,1783948951.3,0.6606,True,59,1783952895.535,1783948953,FALLING
26JUL13SELYAN,YAN,WTA_CHALL,26_50,MIRRORED,FALLER,-12.0,39,1783954375.6,0.8715,False,,,,
26JUL13SHEGAL,GAL,WTA_MAIN,51_75,MIRRORED,FALLER,-13.0,38,1783909244.4,0.2847,False,,,,
26JUL13SHEGAL,SHE,WTA_MAIN,51_75,MIRRORED,CLIMBER,11.0,,,,False,,,,
26JUL13SHIHAR,HAR,ATP_CHALL,26_50,MIRRORED,CLIMBER,11.0,59,1783962395.3,0.966,True,59,1783962395.308,1783962115,FALLING
26JUL13SHIHAR,SHI,ATP_CHALL,26_50,MIRRORED,FALLER,-9.5,38,1783949019.8,0.6467,False,,,1783962145,RISING
26JUL13SHIHUA,HUA,WTA_CHALL,26_50,MIRRORED,CLIMBER,11.5,,,,False,,,,
26JUL13SHIHUA,SHI,WTA_CHALL,26_50,MIRRORED,FALLER,-12.5,33,1783924548.9,0.6752,False,,,,
26JUL13TABROD,ROD,ATP_MAIN,26_50,MIRRORED,FALLER,-9.0,40,1783921642.5,0.6351,True,45,1783897282.327,1783895138,FALLING
26JUL13TABROD,TAB,ATP_MAIN,26_50,MIRRORED,CLIMBER,10.0,54,1783895130.3,0.0327,False,,,1783895138,RISING
26JUL13TABVIN,TAB,ATP_CHALL,51_75,FLAT_BOTH,,4.5,55,1783896135.9,0.0006,False,,,,
26JUL13TABVIN,VIN,ATP_CHALL,26_50,FLAT_BOTH,,-1.5,46,1783902658.4,0.4968,False,,,,
26JUL13TAUHIB,HIB,WTA_MAIN,51_75,MIRRORED,FALLER,-29.0,21,1784004174.0,0.7156,True,24,1783968662.587,1783963531,FALLING
26JUL13TAUHIB,TAU,WTA_MAIN,51_75,MIRRORED,CLIMBER,29.0,72,1783900948.5,0.0241,False,,,1783964395,RISING
26JUL13TAUTOM,TAU,WTA_MAIN,51_75,FLAT_BOTH,,1.5,,,,False,,,,
26JUL13TAUTOM,TOM,WTA_MAIN,26_50,FLAT_BOTH,,3.0,,,,False,,,,
26JUL13TIKBEN,BEN,WTA_CHALL,26_50,MIRRORED,CLIMBER,10.0,61,1783917405.3,0.0684,False,,,,
26JUL13TIKBEN,TIK,WTA_CHALL,26_50,MIRRORED,FALLER,-10.0,40,1783917279.6,0.0649,False,,,,
26JUL13TIMANN,ANN,WTA_MAIN,51_75,FLAT_BOTH,,3.0,57,1783949502.1,0.7222,True,57,1783950742.935,1783949503,FALLING
26JUL13TIMANN,TIM,WTA_MAIN,26_50,FLAT_BOTH,,0.0,42,1783902224.4,0.0624,False,,,1783949503,RISING
26JUL13TROGEO,GEO,ATP_CHALL,26_50,MIRRORED,FALLER,-36.0,,,,False,,,,
26JUL13TROGEO,TRO,ATP_CHALL,26_50,MIRRORED,CLIMBER,36.0,85,1783949503.0,0.4607,False,,,,
26JUL13VALCOS,COS,WTA_MAIN,le25,FLAT_BOTH,,-0.5,19,1784038276.9,0.2893,False,,,,
26JUL13VALCOS,VAL,WTA_MAIN,ge76,FLAT_BOTH,,1.5,82,1784048609.5,0.9356,False,,,,
26JUL13VANLEE,LEE,WTA_CHALL,26_50,MIRRORED,FALLER,-4.5,45,1783918331.0,0.8276,False,,,,
26JUL13VANLEE,VAN,WTA_CHALL,26_50,MIRRORED,CLIMBER,5.5,55,1783918342.1,0.8282,False,,,,
26JUL13VILGAN,GAN,ATP_CHALL,le25,FLAT_BOTH,,-3.0,7,1783908811.9,0.1078,False,,,1783916155,RISING
26JUL13VILGAN,VIL,ATP_CHALL,ge76,FLAT_BOTH,,2.5,92,1783916154.5,0.998,True,92,1783916159.838,1783916155,FALLING
26JUL13VUKBRO,BRO,ATP_CHALL,26_50,MIRRORED,CLIMBER,9.0,58,1783949040.5,0.3743,False,,,1783949045,FALLING
26JUL13VUKBRO,VUK,ATP_CHALL,26_50,MIRRORED,FALLER,-7.5,41,1783949034.9,0.374,False,,,1783949045,RISING
26JUL13WINKIR,KIR,ATP_CHALL,26_50,MIRRORED,FALLER,-20.0,28,1783928420.8,0.1072,False,,,,
26JUL13WINKIR,WIN,ATP_CHALL,26_50,MIRRORED,CLIMBER,22.0,72,1783928420.8,0.1089,False,,,,
26JUL13WOLFEN,FEN,ATP_CHALL,le25,FLAT_BOTH,,1.0,22,1783967518.7,0.291,True,22,1783977414.72,1783975278,RISING
26JUL13WOLFEN,WOL,ATP_CHALL,ge76,FLAT_BOTH,,-0.5,77,1783975277.5,0.7763,True,77,1783977422.212,1783975278,FALLING
26JUL13WONTUN,TUN,ATP_CHALL,26_50,FLAT_BOTH,,-0.5,38,1783952337.2,0.2689,True,38,1783960286.065,1783954003,FALLING
26JUL13WONTUN,WON,ATP_CHALL,51_75,FLAT_BOTH,,-0.5,61,1783954002.5,0.2496,False,,,1783954003,RISING
26JUL13YEVCAM,CAM,ATP_CHALL,51_75,FLAT_BOTH,,4.5,55,1783897629.4,0.0008,False,,,1783899666,RISING
26JUL13YEVCAM,YEV,ATP_CHALL,26_50,FLAT_BOTH,,-4.5,41,1783920926.6,0.7426,True,42,1783902324.678,1783899605,FALLING
26JUL13YIBMAR,MAR,ATP_CHALL,26_50,MIRRORED,FALLER,-43.5,6,1783959277.9,0.9215,False,,,1783959534,RISING
26JUL13YIBMAR,YIB,ATP_CHALL,26_50,MIRRORED,CLIMBER,44.0,93,1783959533.7,0.9459,False,,,1783959534,FALLING
26JUL13ZHEBOU,BOU,WTA_MAIN,26_50,FLAT_BOTH,,-3.0,31,1783932049.9,0.6228,True,32,1783921788.481,1783911327,FALLING
26JUL13ZHEBOU,ZHE,WTA_MAIN,51_75,FLAT_BOTH,,4.0,65,1783920999.3,0.4191,True,68,1783911329.998,1783911327,FALLING
26JUL13ZHUDLI,DLI,ATP_CHALL,26_50,MIRRORED,CLIMBER,20.5,70,1783943164.9,0.5952,False,,,,
26JUL13ZHUDLI,ZHU,ATP_CHALL,26_50,MIRRORED,FALLER,-20.5,30,1783956485.5,0.8958,False,,,,
26JUL14ADDLEO,ADD,ATP_CHALL,26_50,MIRRORED,CLIMBER,18.0,67,1784008464.6,0.1072,False,,,1784042456,RISING
26JUL14ADDLEO,LEO,ATP_CHALL,26_50,MIRRORED,FALLER,-16.5,32,1784041704.1,0.8032,False,,,1784042456,FALLING
26JUL14AKSVAL,AKS,WTA_CHALL,26_50,FLAT_BOTH,,0.0,45,1784034532.7,0.974,True,45,1784034532.698,1784033031,RISING
26JUL14AKSVAL,VAL,WTA_CHALL,26_50,FLAT_BOTH,,0.0,50,1784034773.0,0.9998,True,54,1784034694.172,1784033031,RISING
26JUL14ALCTAB,ALC,ATP_CHALL,ge76,FLAT_BOTH,,2.5,82,1784002230.1,0.0171,False,,,1784006015,RISING
26JUL14ALCTAB,TAB,ATP_CHALL,le25,FLAT_BOTH,,-0.5,16,1784007179.5,0.2082,True,16,1784007179.461,1784006015,RISING
26JUL14ALMGRA,ALM,ATP_CHALL,26_50,MIRRORED,FALLER,-23.0,21,1784014131.7,0.2688,False,,,1784020454,RISING
26JUL14ALMGRA,GRA,ATP_CHALL,26_50,MIRRORED,CLIMBER,25.0,73,1784025517.4,0.569,True,78,1784020454.99,1784020454,FALLING
26JUL14AMAJAC,AMA,WTA_MAIN,51_75,MIRRORED,FALLER,-34.0,15,1784022840.7,0.6694,False,,,1784022841,FALLING
26JUL14AMAJAC,JAC,WTA_MAIN,51_75,MIRRORED,CLIMBER,32.5,82,1784045978.8,0.9759,True,84,1784023571.042,1784022853,FALLING
26JUL14AVAUCH,AVA,WTA_MAIN,51_75,MIRRORED,CLIMBER,6.0,54,1783976469.2,0.1896,True,54,1783994650.991,1783988001,FALLING
26JUL14AVAUCH,UCH,WTA_MAIN,51_75,MIRRORED,FALLER,-6.5,44,1784001447.6,0.6578,True,44,1784001447.596,1783988060,FALLING
26JUL14BARKOL,BAR,WTA_CHALL,ge76,FLAT_BOTH,,3.0,92,1784014333.5,0.3808,True,92,1784016956.2,1784014402,FALLING
26JUL14BARKOL,KOL,WTA_CHALL,le25,FLAT_BOTH,,-0.5,6,1784019755.3,0.5464,True,7,1784019755.315,1784014334,FALLING
26JUL14BASFRI,BAS,WTA_CHALL,51_75,FLAT_BOTH,,2.0,71,1783988029.2,0.1636,False,,,1783993825,FALLING
26JUL14BASFRI,FRI,WTA_CHALL,26_50,FLAT_BOTH,,-2.0,28,1783993810.5,0.0256,False,,,1783993814,FALLING
26JUL14BICMIY,BIC,ATP_CHALL,26_50,MIRRORED,FALLER,-11.0,40,1784022100.3,0.9895,False,,,,
26JUL14BICMIY,MIY,ATP_CHALL,26_50,MIRRORED,CLIMBER,12.0,60,1784016479.6,0.6222,False,,,,
26JUL14BLATOM,BLA,ATP_CHALL,51_75,FLAT_BOTH,,0.0,67,1784060886.7,0.1248,False,,,,
26JUL14BLATOM,TOM,ATP_CHALL,26_50,FLAT_BOTH,,1.0,35,1784062353.8,0.5196,False,,,,
26JUL14BRAPIE,BRA,WTA_CHALL,51_75,MIRRORED,CLIMBER,7.0,78,1784036967.6,0.5342,False,,,1784036969,FALLING
26JUL14BRAPIE,PIE,WTA_CHALL,le25,MIRRORED,FALLER,-5.5,17,1784046901.0,0.9954,True,21,1784046899.151,1784036969,RISING
