code,leg,bell_source,bell_epoch,floor_old,floor_pre_bell,close_old,close_pre_bell,credited,entry,fill_ts,fill_validity
26JUL19GIUDEV,DEV,TAPE_SIGNATURE,1784448540.0,17,17,17,17,False,,,
26JUL19GIUDEV,GIU,TAPE_SIGNATURE,1784448540.0,84,84,85,85,False,,,
26JUL19GRAKRA,GRA,MACHINE_RECEIPT,1784453400,36,36,37,37,True,36,1784443452.876,PRE_BELL_OK
26JUL19GRAKRA,KRA,MACHINE_RECEIPT,1784453400,63,63,64,64,False,,,
26JUL19HERECH,ECH,TAPE_SIGNATURE,1784447520.0,78,78,78,79,False,,,
26JUL19HERECH,HER,TAPE_SIGNATURE,1784447520.0,23,,24,,False,,,
26JUL19HONLEE,HON,TAPE_SIGNATURE,1784452200.0,28,28,30,30,False,,,
26JUL19HONLEE,LEE,TAPE_SIGNATURE,1784452200.0,72,72,72,72,False,,,
26JUL19HURBIG,BIG,MACHINE_RECEIPT,1784505600,58,58,60,60,True,61,1784498510.597,PRE_BELL_OK
26JUL19HURBIG,HUR,MACHINE_RECEIPT,1784505600,37,37,42,42,True,37,1784498738.95,PRE_BELL_OK
26JUL19IMATRA,IMA,TAPE_SIGNATURE,1784485200.0,63,65,63,70,True,67,1784481935.656,PRE_BELL_OK
26JUL19IMATRA,TRA,TAPE_SIGNATURE,1784485200.0,30,30,38,34,True,32,1784473862.408,PRE_BELL_OK
26JUL19JACDAN,DAN,TAPE_SIGNATURE,1784459040.0,45,45,49,49,True,47,1784410459.901,PRE_BELL_OK
26JUL19JACDAN,JAC,TAPE_SIGNATURE,1784459040.0,51,51,53,53,True,52,1784434723.668,PRE_BELL_OK
26JUL19JAKAVA,AVA,TAPE_SIGNATURE,1784447640.0,85,85,86,86,False,,,
26JUL19JAKAVA,JAK,TAPE_SIGNATURE,1784447640.0,15,15,16,16,False,,,
26JUL19JOHGEO,GEO,TAPE_SIGNATURE,1784485800.0,17,17,19,19,False,,,
26JUL19JOHGEO,JOH,TAPE_SIGNATURE,1784485800.0,81,81,85,85,False,,,
26JUL19JONBRO,BRO,TAPE_SIGNATURE,1784477520.0,44,44,44,44,False,,,
26JUL19JONBRO,JON,TAPE_SIGNATURE,1784477520.0,56,56,58,58,False,,,
26JUL19JONISO,ISO,MACHINE_RECEIPT,1784497800,57,57,64,64,True,61,1784485585.623,PRE_BELL_OK
26JUL19JONISO,JON,MACHINE_RECEIPT,1784497800,36,36,38,38,True,37,1784497074.236,PRE_BELL_OK
26JUL19KIRAGU,AGU,TAPE_SIGNATURE,1784486280.0,56,56,58,58,False,,,
26JUL19KIRAGU,KIR,TAPE_SIGNATURE,1784486280.0,44,44,46,46,False,,,
26JUL19KOPBUS,BUS,MACHINE_RECEIPT,1784557500,61,61,66,66,True,62,1784519479.254,PRE_BELL_OK
26JUL19KOPBUS,KOP,MACHINE_RECEIPT,1784557500,35,35,36,36,True,37,1784517218.636,PRE_BELL_OK
26JUL19KOTHOD,HOD,MACHINE_RECEIPT,1784480700,61,61,63,63,True,61,1784479474.701,PRE_BELL_OK
26JUL19KOTHOD,KOT,MACHINE_RECEIPT,1784480700,37,37,39,39,False,,,
26JUL19KOZVIT,KOZ,MACHINE_RECEIPT,1784480100,87,87,88,88,False,,,
26JUL19KOZVIT,VIT,MACHINE_RECEIPT,1784480100,11,11,14,14,False,,,
26JUL19KRESAK,KRE,MACHINE_RECEIPT,1784480700,44,44,57,57,True,44,1784431666.994,PRE_BELL_OK
26JUL19KRESAK,SAK,MACHINE_RECEIPT,1784480700,43,43,44,44,True,52,1784436657.819,PRE_BELL_OK
26JUL19KRUCAS,CAS,BELL_UNRESOLVED,,,,,,,,,NO_ONSET_OR_TAPE
26JUL19KRUCAS,KRU,BELL_UNRESOLVED,,,,,,,,,NO_ONSET_OR_TAPE
26JUL19KUHPAS,KUH,TAPE_SIGNATURE,1784492220.0,9,9,9,9,True,10,1784480288.001,PRE_BELL_OK
26JUL19KUHPAS,PAS,TAPE_SIGNATURE,1784492220.0,86,86,91,91,False,,,
26JUL19KUZOPI,KUZ,TAPE_SIGNATURE,1784455920.0,82,82,88,88,False,,,
26JUL19KUZOPI,OPI,TAPE_SIGNATURE,1784455920.0,14,14,14,14,False,,,
26JUL19LANMAY,LAN,TAPE_SIGNATURE,1784477460.0,38,38,39,39,False,,,
26JUL19LANMAY,MAY,TAPE_SIGNATURE,1784477460.0,63,63,63,63,False,,,
26JUL19LEPPET,LEP,TAPE_SIGNATURE,1784451480.0,88,88,90,90,True,89,1784440478.323,PRE_BELL_OK
26JUL19LEPPET,PET,TAPE_SIGNATURE,1784451480.0,10,10,12,12,False,,,
26JUL19LUZTAB,LUZ,TAPE_SIGNATURE,1784465880.0,5,5,6,6,True,10,1784408229.416,PRE_BELL_OK
26JUL19LUZTAB,TAB,TAPE_SIGNATURE,1784465880.0,88,88,94,94,True,88,1784410460.441,PRE_BELL_OK
26JUL19MALMOR,MAL,MACHINE_RECEIPT,1784469900,60,60,62,62,True,61,1784444921.915,PRE_BELL_OK
26JUL19MALMOR,MOR,MACHINE_RECEIPT,1784469900,36,36,40,40,False,,,
26JUL19MALZAA,MAL,TAPE_SIGNATURE,1784448360.0,26,26,27,27,False,,,
26JUL19MALZAA,ZAA,TAPE_SIGNATURE,1784448360.0,74,74,75,75,False,,,
26JUL19MARCOL,COL,TAPE_SIGNATURE,1784457240.0,,,,,,,,NO_ONSET_OR_TAPE
26JUL19MARCOL,MAR,TAPE_SIGNATURE,1784457240.0,,,,,,,,NO_ONSET_OR_TAPE
26JUL19MARSKA,MAR,TAPE_SIGNATURE,1784470560.0,60,60,61,61,True,60,1784457271.793,PRE_BELL_OK
26JUL19MARSKA,SKA,TAPE_SIGNATURE,1784470560.0,38,38,40,40,False,,,
26JUL19MARWAZ,MAR,TAPE_SIGNATURE,1784466900.0,78,78,80,80,False,,,
26JUL19MARWAZ,WAZ,TAPE_SIGNATURE,1784466900.0,23,23,23,23,False,,,
26JUL19MCKOUA,MCK,TAPE_SIGNATURE,1784472120.0,56,56,56,56,True,60,1784460710.602,PRE_BELL_OK
26JUL19MCKOUA,OUA,TAPE_SIGNATURE,1784472120.0,37,37,47,47,False,,,
26JUL19MENKUM,KUM,TAPE_SIGNATURE,1784463060.0,94,94,95,95,True,95,1784460921.036,PRE_BELL_OK
26JUL19MENKUM,MEN,TAPE_SIGNATURE,1784463060.0,5,5,7,6,False,,,
26JUL19MILFAN,FAN,MACHINE_RECEIPT,1784477100,26,26,26,26,False,,,
26JUL19MILFAN,MIL,MACHINE_RECEIPT,1784477100,72,72,75,75,False,,,
26JUL19MOLOFN,MOL,TAPE_SIGNATURE,1784640120.0,63,63,63,63,False,,,
26JUL19MOLOFN,OFN,TAPE_SIGNATURE,1784640120.0,42,42,42,42,False,,,
26JUL19MONPIE,MON,MACHINE_RECEIPT,1784453400,74,74,77,77,False,,,
26JUL19MONPIE,PIE,MACHINE_RECEIPT,1784453400,23,23,25,25,False,,,
26JUL19MONTHO,MON,TAPE_SIGNATURE,1784462940.0,92,92,94,94,False,,,
26JUL19MONTHO,THO,TAPE_SIGNATURE,1784462940.0,5,5,7,7,True,6,1784432283.583,PRE_BELL_OK
26JUL19MULNAV,MUL,TAPE_SIGNATURE,1784538360.0,15,15,18,18,True,17,1784470961.902,PRE_BELL_OK
26JUL19MULNAV,NAV,TAPE_SIGNATURE,1784538360.0,80,80,84,84,True,80,1784468535.696,PRE_BELL_OK
26JUL19NEUHAN,HAN,TAPE_SIGNATURE,1784544420.0,69,69,74,74,True,69,1784503671.223,PRE_BELL_OK
26JUL19NEUHAN,NEU,TAPE_SIGNATURE,1784544420.0,28,28,29,29,True,30,1784492497.569,PRE_BELL_OK
26JUL19NIKVRB,NIK,MACHINE_RECEIPT,1784478900,18,18,19,19,True,25,1784473732.422,PRE_BELL_OK
26JUL19NIKVRB,VRB,MACHINE_RECEIPT,1784478900,73,73,83,83,False,,,
26JUL19OLILAS,LAS,TAPE_SIGNATURE,1784468940.0,4,4,5,5,True,5,1784448596.84,PRE_BELL_OK
26JUL19OLILAS,OLI,TAPE_SIGNATURE,1784468940.0,94,94,97,97,False,,,
26JUL19PALMUN,MUN,TAPE_SIGNATURE,1784466660.0,43,43,44,44,False,,,
26JUL19PALMUN,PAL,TAPE_SIGNATURE,1784466660.0,55,55,57,57,True,57,1784461201.953,PRE_BELL_OK
26JUL19PAPROS,PAP,MACHINE_RECEIPT,1784474100,21,21,21,21,False,,,
26JUL19PAPROS,ROS,MACHINE_RECEIPT,1784474100,78,78,81,81,False,,,
26JUL19PELBUE,BUE,TAPE_SIGNATURE,1784459520.0,28,28,29,29,True,32,1784438278.688,PRE_BELL_OK
26JUL19PELBUE,PEL,TAPE_SIGNATURE,1784459520.0,67,67,72,72,True,67,1784426118.192,PRE_BELL_OK
26JUL19PETALO,ALO,TAPE_SIGNATURE,1784461620.0,4,4,5,5,False,,,
26JUL19PETALO,PET,TAPE_SIGNATURE,1784461620.0,,,,,,,,NO_ONSET_OR_TAPE
26JUL19PIENES,NES,TAPE_SIGNATURE,1784468220.0,57,57,69,58,False,,,
26JUL19PIENES,PIE,TAPE_SIGNATURE,1784468220.0,31,43,31,44,True,41,1784468895.908,POST_BELL_FILL
26JUL19PODSAI,POD,TAPE_SIGNATURE,1784457540.0,76,76,76,76,False,,,
26JUL19PODSAI,SAI,TAPE_SIGNATURE,1784457540.0,24,24,25,25,False,,,
26JUL19POLSCH,POL,TAPE_SIGNATURE,1784464620.0,63,63,69,69,False,,,
26JUL19POLSCH,SCH,TAPE_SIGNATURE,1784464620.0,,,,,,,,NO_ONSET_OR_TAPE
26JUL19PONZIE,PON,TAPE_SIGNATURE,1784471100.0,21,21,22,22,False,,,
26JUL19PONZIE,ZIE,TAPE_SIGNATURE,1784471100.0,79,79,81,81,False,,,
26JUL19POUJAN,JAN,TAPE_SIGNATURE,1784458080.0,72,72,73,73,False,,,
26JUL19POUJAN,POU,TAPE_SIGNATURE,1784458080.0,28,28,28,28,False,,,
26JUL19PRIMAR,MAR,MACHINE_RECEIPT,1784474400,10,10,11,11,True,12,1784444703.151,PRE_BELL_OK
26JUL19PRIMAR,PRI,MACHINE_RECEIPT,1784474400,87,87,90,90,False,,,
26JUL19REJWES,REJ,MACHINE_RECEIPT,1784464500,25,25,28,28,False,,,
26JUL19REJWES,WES,MACHINE_RECEIPT,1784464500,73,73,73,73,True,75,1784455665.062,PRE_BELL_OK
26JUL19RENTON,REN,MACHINE_RECEIPT,1784485500,70,70,72,72,False,,,
26JUL19RENTON,TON,MACHINE_RECEIPT,1784485500,29,29,31,31,False,,,
26JUL19RITGOM,GOM,TAPE_SIGNATURE,1784472660.0,57,57,61,61,False,,,
26JUL19RITGOM,RIT,TAPE_SIGNATURE,1784472660.0,41,41,43,43,False,,,
26JUL19RODIVA,IVA,MACHINE_RECEIPT,1784494200,34,34,35,35,True,35,1784486036.46,PRE_BELL_OK
26JUL19RODIVA,ROD,MACHINE_RECEIPT,1784494200,62,62,66,66,True,64,1784482062.698,PRE_BELL_OK
26JUL19RODSAC,ROD,TAPE_SIGNATURE,1784467680.0,59,59,63,63,True,60,1784434414.337,PRE_BELL_OK
26JUL19RODSAC,SAC,TAPE_SIGNATURE,1784467680.0,39,39,40,40,False,,,
26JUL19ROZSHE,ROZ,TAPE_SIGNATURE,1784483280.0,49,49,49,49,False,,,
26JUL19ROZSHE,SHE,TAPE_SIGNATURE,1784483280.0,51,51,52,52,False,,,
26JUL19RUBDAR,DAR,TAPE_SIGNATURE,1784461260.0,42,42,44,44,True,44,1784422944.2,PRE_BELL_OK
26JUL19RUBDAR,RUB,TAPE_SIGNATURE,1784461260.0,54,54,58,58,False,,,
26JUL19RUSKAZ,KAZ,MACHINE_RECEIPT,1784451000,24,24,26,26,True,24,1784437708.871,PRE_BELL_OK
26JUL19RUSKAZ,RUS,MACHINE_RECEIPT,1784451000,75,75,75,75,False,,,
26JUL19RYSHON,HON,TAPE_SIGNATURE,1784452860.0,60,60,64,64,True,60,1784437589.025,PRE_BELL_OK
26JUL19RYSHON,RYS,TAPE_SIGNATURE,1784452860.0,37,37,38,38,True,37,1784447760.869,PRE_BELL_OK
26JUL19SALKNU,KNU,TAPE_SIGNATURE,1784467800.0,34,34,35,35,True,34,1784468009.718,POST_BELL_FILL
26JUL19SALKNU,SAL,TAPE_SIGNATURE,1784467800.0,64,65,65,67,True,65,1784441189.584,PRE_BELL_OK
26JUL19SALVRB,SAL,BELL_UNRESOLVED,,,,,,,,,NO_ONSET_OR_TAPE
26JUL19SALVRB,VRB,BELL_UNRESOLVED,,,,,,,,,NO_ONSET_OR_TAPE
26JUL19SERTOT,SER,MACHINE_RECEIPT,1784481000,39,39,39,39,True,39,1784477344.314,PRE_BELL_OK
26JUL19SERTOT,TOT,MACHINE_RECEIPT,1784481000,58,58,61,61,True,58,1784479460.15,PRE_BELL_OK
26JUL19SHEBAD,BAD,TAPE_SIGNATURE,1784518260.0,62,62,64,64,True,62,1784428826.502,PRE_BELL_OK
26JUL19SHEBAD,SHE,TAPE_SIGNATURE,1784518260.0,36,36,38,38,True,37,1784442775.883,PRE_BELL_OK
26JUL19SINMAT,MAT,TAPE_SIGNATURE,1784457120.0,66,66,71,71,False,,,
26JUL19SINMAT,SIN,TAPE_SIGNATURE,1784457120.0,31,31,33,33,False,,,
26JUL19STRPAQ,PAQ,TAPE_SIGNATURE,1784463540.0,86,86,87,87,False,,,
26JUL19STRPAQ,STR,TAPE_SIGNATURE,1784463540.0,13,13,14,14,False,,,
26JUL19STRSHE,SHE,TAPE_SIGNATURE,1784624700.0,40,40,45,45,True,44,1784581717.152,PRE_BELL_OK
26JUL19STRSHE,STR,TAPE_SIGNATURE,1784624700.0,52,52,56,56,True,55,1784459723.333,PRE_BELL_OK
26JUL19SURPER,PER,MACHINE_RECEIPT,1784495700,3,3,5,5,True,4,1784477301.54,PRE_BELL_OK
26JUL19SURPER,SUR,MACHINE_RECEIPT,1784495700,94,94,96,96,True,95,1784488345.704,PRE_BELL_OK
26JUL19TOKMIY,MIY,MACHINE_RECEIPT,1784495400,67,67,71,71,True,69,1784495055.777,PRE_BELL_OK
26JUL19TOKMIY,TOK,MACHINE_RECEIPT,1784495400,30,30,33,33,False,,,
26JUL19TOMLAJ,LAJ,TAPE_SIGNATURE,1784500800.0,63,63,64,64,True,63,1784498492.869,PRE_BELL_OK
26JUL19TOMLAJ,TOM,TAPE_SIGNATURE,1784500800.0,35,35,37,37,True,36,1784498653.524,PRE_BELL_OK
26JUL19TORBAS,BAS,TAPE_SIGNATURE,1784544720.0,73,73,78,78,True,75,1784475365.23,PRE_BELL_OK
26JUL19TORBAS,TOR,TAPE_SIGNATURE,1784544720.0,22,22,24,24,True,24,1784513350.601,PRE_BELL_OK
26JUL19TORSEN,SEN,TAPE_SIGNATURE,1784456160.0,4,4,8,8,False,,,
26JUL19TORSEN,TOR,TAPE_SIGNATURE,1784456160.0,95,95,97,97,True,95,1784445077.78,PRE_BELL_OK
26JUL19TRODAL,DAL,TAPE_SIGNATURE,1784499960.0,29,29,30,30,False,,,
26JUL19TRODAL,TRO,TAPE_SIGNATURE,1784499960.0,70,70,72,72,False,,,
26JUL19TSICOL,COL,TAPE_SIGNATURE,1784441100.0,11,11,43,44,False,,,
26JUL19TSICOL,TSI,TAPE_SIGNATURE,1784441100.0,44,44,58,57,True,82,1784385074.369,PRE_BELL_OK
26JUL19VALCAS,CAS,TAPE_SIGNATURE,1784474640.0,46,46,47,47,False,,,
26JUL19VALCAS,VAL,TAPE_SIGNATURE,1784474640.0,52,52,56,56,False,,,
26JUL19VANFAR,FAR,TAPE_SIGNATURE,1784647020.0,54,54,56,56,True,55,1784517998.317,PRE_BELL_OK
26JUL19VANFAR,VAN,TAPE_SIGNATURE,1784647020.0,43,43,45,45,False,,,
26JUL19VANGOR,GOR,MACHINE_RECEIPT,1784469900,44,44,53,53,True,48,1784446653.065,PRE_BELL_OK
26JUL19VANGOR,VAN,MACHINE_RECEIPT,1784469900,47,47,47,47,True,51,1784465336.238,PRE_BELL_OK
26JUL19VANRAD,RAD,TAPE_SIGNATURE,1784466720.0,73,73,73,73,False,,,
26JUL19VANRAD,VAN,TAPE_SIGNATURE,1784466720.0,28,28,28,28,False,,,
26JUL19VANTAR,TAR,TAPE_SIGNATURE,1784469660.0,56,56,58,58,True,57,1784451508.33,PRE_BELL_OK
26JUL19VANTAR,VAN,TAPE_SIGNATURE,1784469660.0,41,41,43,43,False,,,
26JUL19VARBOI,BOI,TAPE_SIGNATURE,1784449440.0,33,33,34,33,False,,,
26JUL19VARBOI,VAR,TAPE_SIGNATURE,1784449440.0,,,,,False,,,
26JUL19VASTAB,TAB,TAPE_SIGNATURE,1784455680.0,75,75,75,75,False,,,
26JUL19VASTAB,VAS,TAPE_SIGNATURE,1784455680.0,24,24,25,25,False,,,
26JUL19VEDGAR,GAR,TAPE_SIGNATURE,1784467260.0,11,11,11,11,True,13,1784419503.392,PRE_BELL_OK
26JUL19VEDGAR,VED,TAPE_SIGNATURE,1784467260.0,85,85,90,90,False,,,
26JUL19VISAHT,AHT,TAPE_SIGNATURE,1784473920.0,4,4,7,7,True,4,1784449461.173,PRE_BELL_OK
26JUL19VISAHT,VIS,TAPE_SIGNATURE,1784473920.0,92,92,94,94,True,95,1784467079.436,PRE_BELL_OK
26JUL19VUKGEA,GEA,TAPE_SIGNATURE,1784483520.0,64,64,75,75,False,,,
26JUL19VUKGEA,VUK,TAPE_SIGNATURE,1784483520.0,39,39,39,39,False,,,
26JUL19WAWBUR,BUR,TAPE_SIGNATURE,1784643540.0,62,62,75,75,True,71,1784467488.455,PRE_BELL_OK
26JUL19WAWBUR,WAW,TAPE_SIGNATURE,1784643540.0,31,31,39,39,False,,,
26JUL19WINSHE,SHE,TAPE_SIGNATURE,1784477580.0,30,30,30,30,False,,,
26JUL19WINSHE,WIN,TAPE_SIGNATURE,1784477580.0,70,70,71,71,False,,,
26JUL19YASBAR,BAR,TAPE_SIGNATURE,1784468520.0,89,89,91,91,True,90,1784406384.822,PRE_BELL_OK
26JUL19YASBAR,YAS,TAPE_SIGNATURE,1784468520.0,7,7,10,10,True,8,1784417756.601,PRE_BELL_OK
26JUL19YEVSTR,STR,TAPE_SIGNATURE,1784467860.0,86,86,89,89,True,89,1784436028.155,PRE_BELL_OK
26JUL19YEVSTR,YEV,TAPE_SIGNATURE,1784467860.0,4,4,12,12,True,9,1784435868.798,PRE_BELL_OK
26JUL19ZAMKIN,KIN,TAPE_SIGNATURE,1784492040.0,71,,99,,True,76,1784494510.541,POST_BELL_FILL
26JUL19ZAMKIN,ZAM,TAPE_SIGNATURE,1784492040.0,1,,1,,True,18,1784494459.383,POST_BELL_FILL
26JUL19ZAMPOL,POL,TAPE_SIGNATURE,1784488560.0,51,51,52,52,True,51,1784477979.189,PRE_BELL_OK
26JUL19ZAMPOL,ZAM,TAPE_SIGNATURE,1784488560.0,45,45,48,48,True,46,1784486668.559,PRE_BELL_OK
26JUL20AKSCOS,AKS,TAPE_SIGNATURE,1784555220.0,29,29,30,30,True,29,1784520781.042,PRE_BELL_OK
26JUL20AKSCOS,COS,TAPE_SIGNATURE,1784555220.0,62,62,71,71,False,,,
26JUL20ALKFIC,ALK,TAPE_SIGNATURE,1784554560.0,52,52,52,54,True,53,1784536070.277,PRE_BELL_OK
26JUL20ALKFIC,FIC,TAPE_SIGNATURE,1784554560.0,46,46,48,48,False,,,
26JUL20ARSRIC,ARS,TAPE_SIGNATURE,1784649840.0,36,36,36,36,False,,,
26JUL20ARSRIC,RIC,TAPE_SIGNATURE,1784649840.0,62,62,66,66,False,,,
26JUL20BARYUA,BAR,TAPE_SIGNATURE,1784625000.0,70,70,76,76,True,71,1784562442.625,PRE_BELL_OK
26JUL20BARYUA,YUA,TAPE_SIGNATURE,1784625000.0,25,25,25,25,True,29,1784579418.153,PRE_BELL_OK
26JUL20BICWAL,BIC,TAPE_SIGNATURE,1784576460.0,14,14,15,15,True,15,1784561608.665,PRE_BELL_OK
26JUL20BICWAL,WAL,TAPE_SIGNATURE,1784576460.0,83,83,87,87,True,84,1784557947.035,PRE_BELL_OK
26JUL20BLIBEJ,BEJ,TAPE_SIGNATURE,1784638020.0,59,59,65,65,False,,,
26JUL20BLIBEJ,BLI,TAPE_SIGNATURE,1784638020.0,36,36,36,36,True,40,1784521386.164,PRE_BELL_OK
26JUL20BONUCH,BON,MACHINE_RECEIPT,1784568900,71,71,75,75,True,71,1784522102.57,PRE_BELL_OK
26JUL20BONUCH,UCH,MACHINE_RECEIPT,1784568900,26,26,27,27,True,28,1784500670.252,PRE_BELL_OK
26JUL20BOUBOU2,BOU,MACHINE_RECEIPT,1784543700,67,67,74,74,True,70,1784469668.624,PRE_BELL_OK
26JUL20BOUBOU2,BOU2,MACHINE_RECEIPT,1784543700,27,27,27,27,True,28,1784509221.339,PRE_BELL_OK
26JUL20CALKUM,CAL,TAPE_SIGNATURE,1784537820.0,70,70,72,72,False,,,
26JUL20CALKUM,KUM,TAPE_SIGNATURE,1784537820.0,29,29,29,29,False,,,
26JUL20CHABOU,BOU,MACHINE_RECEIPT,1784572800,39,39,40,40,False,,,
26JUL20CHABOU,CHA,MACHINE_RECEIPT,1784572800,60,60,62,62,True,60,1784571501.321,PRE_BELL_OK
26JUL20CRECOP,COP,BELL_UNRESOLVED,,,,,,,,,NO_ONSET_OR_TAPE
26JUL20CRECOP,CRE,BELL_UNRESOLVED,,,,,,,,,NO_ONSET_OR_TAPE
26JUL20CREMAT,CRE,TAPE_SIGNATURE,1784630700.0,60,60,62,62,False,,,
26JUL20CREMAT,MAT,TAPE_SIGNATURE,1784630700.0,,,,,,,,NO_ONSET_OR_TAPE
26JUL20DIACIN,CIN,TAPE_SIGNATURE,1784552280.0,35,37,35,38,True,40,1784517167.555,PRE_BELL_OK
26JUL20DIACIN,DIA,TAPE_SIGNATURE,1784552280.0,59,59,66,63,True,59,1784540720.453,PRE_BELL_OK
26JUL20DJECIN,CIN,SETTLEMENT_NO_MATCH,,9,9,24,24,True,36,1784530098.448,NO_MATCH_NO_BELL
26JUL20DJECIN,DJE,SETTLEMENT_NO_MATCH,,23,23,84,84,True,56,1784517943.337,NO_MATCH_NO_BELL
26JUL20ECHHAR,ECH,MACHINE_RECEIPT,1784571900,29,29,32,32,True,31,1784550215.13,PRE_BELL_OK
26JUL20ECHHAR,HAR,MACHINE_RECEIPT,1784571900,68,68,69,69,True,68,1784568955.967,PRE_BELL_OK
26JUL20FAURIN,FAU,TAPE_SIGNATURE,1784554260.0,34,34,34,34,False,,,
26JUL20FAURIN,RIN,TAPE_SIGNATURE,1784554260.0,,,,,,,,NO_ONSET_OR_TAPE
26JUL20FERREN,FER,MACHINE_RECEIPT,1784576400,84,84,86,86,False,,,
26JUL20FERREN,REN,MACHINE_RECEIPT,1784576400,14,14,16,16,True,15,1784568539.115,PRE_BELL_OK
26JUL20FRUKRE,FRU,TAPE_SIGNATURE,1784649420.0,16,16,17,17,True,18,1784516147.516,PRE_BELL_OK
26JUL20FRUKRE,KRE,TAPE_SIGNATURE,1784649420.0,71,71,84,84,True,77,1784516494.1,PRE_BELL_OK
26JUL20GADGUI,GAD,MACHINE_RECEIPT,1784559900,46,46,48,48,True,47,1784557873.097,PRE_BELL_OK
26JUL20GADGUI,GUI,MACHINE_RECEIPT,1784559900,52,52,53,53,True,52,1784528534.256,PRE_BELL_OK
26JUL20GALARN,ARN,TAPE_SIGNATURE,1784549220.0,23,39,99,40,True,36,1784549480.891,POST_BELL_FILL
26JUL20GALARN,GAL,TAPE_SIGNATURE,1784549220.0,1,61,1,62,True,60,1784549697.469,POST_BELL_FILL
26JUL20GALLLA,GAL,TAPE_SIGNATURE,1784573100.0,46,46,53,57,True,53,1784573758.472,POST_BELL_FILL
26JUL20GALLLA,LLA,TAPE_SIGNATURE,1784573100.0,43,43,48,44,True,46,1784539376.358,PRE_BELL_OK
26JUL20GAOTAG,GAO,TAPE_SIGNATURE,1784631660.0,37,37,37,37,False,,,
26JUL20GAOTAG,TAG,TAPE_SIGNATURE,1784631660.0,61,61,64,64,True,63,1784579058.159,PRE_BELL_OK
26JUL20GIUHER,GIU,TAPE_SIGNATURE,1784539320.0,72,72,72,72,True,78,1784525805.818,PRE_BELL_OK
26JUL20GIUHER,HER,TAPE_SIGNATURE,1784539320.0,21,21,29,29,True,21,1784525640.462,PRE_BELL_OK
26JUL20GJOAND,AND,MACHINE_RECEIPT,1784561400,62,62,64,64,True,63,1784545690.692,PRE_BELL_OK
26JUL20GJOAND,GJO,MACHINE_RECEIPT,1784561400,36,36,36,36,True,36,1784559560.625,PRE_BELL_OK
26JUL20GONTOB,GON,TAPE_SIGNATURE,1784560320.0,38,38,39,39,False,,,
26JUL20GONTOB,TOB,TAPE_SIGNATURE,1784560320.0,61,61,63,63,True,62,1784554525.249,PRE_BELL_OK
26JUL20GORMIN,GOR,MACHINE_RECEIPT,1784569800,44,44,45,45,False,,,
26JUL20GORMIN,MIN,MACHINE_RECEIPT,1784569800,54,54,56,56,False,,,
26JUL20GORYOU,GOR,MACHINE_RECEIPT,1784556300,50,50,53,53,True,50,1784521233.572,PRE_BELL_OK
26JUL20GORYOU,YOU,MACHINE_RECEIPT,1784556300,46,46,49,49,True,48,1784521383.445,PRE_BELL_OK
26JUL20HSUHAR,HAR,MACHINE_RECEIPT,1784589000,56,56,59,59,True,58,1784577817.963,PRE_BELL_OK
26JUL20HSUHAR,HSU,MACHINE_RECEIPT,1784589000,39,39,43,43,True,41,1784584882.777,PRE_BELL_OK
26JUL20IMAKIN,IMA,TAPE_SIGNATURE,1784565960.0,66,66,69,69,False,,,
26JUL20IMAKIN,KIN,TAPE_SIGNATURE,1784565960.0,31,31,31,31,True,32,1784555901.612,PRE_BELL_OK
26JUL20JOHAGU,AGU,TAPE_SIGNATURE,1784564580.0,42,42,47,47,False,,,
26JUL20JOHAGU,JOH,TAPE_SIGNATURE,1784564580.0,55,55,61,61,False,,,
26JUL20KABCHI,CHI,MACHINE_RECEIPT,1784561400,77,77,78,78,False,,,
26JUL20KABCHI,KAB,MACHINE_RECEIPT,1784561400,20,20,24,24,True,23,1784554832.045,PRE_BELL_OK
26JUL20KORJIM,JIM,MACHINE_RECEIPT,1784640000,30,30,32,32,True,40,1784509708.356,PRE_BELL_OK
26JUL20KORJIM,KOR,MACHINE_RECEIPT,1784640000,59,59,70,70,False,,,
26JUL20KOVTAR,KOV,MACHINE_RECEIPT,1784637600,23,23,23,23,True,23,1784614016.716,PRE_BELL_OK
26JUL20KOVTAR,TAR,MACHINE_RECEIPT,1784637600,76,76,78,78,True,76,1784536884.772,PRE_BELL_OK
26JUL20KOZPAS,KOZ,TAPE_SIGNATURE,1784564340.0,64,64,65,65,False,,,
26JUL20KOZPAS,PAS,TAPE_SIGNATURE,1784564340.0,35,35,35,35,False,,,
26JUL20KUDKOR,KOR,BELL_UNRESOLVED,,,,,,,,,NO_ONSET_OR_TAPE
26JUL20KUDKOR,KUD,BELL_UNRESOLVED,,,,,,,,,NO_ONSET_OR_TAPE
26JUL20KUZJAN,JAN,TAPE_SIGNATURE,1784536800.0,19,19,25,25,True,19,1784519623.791,PRE_BELL_OK
26JUL20KUZJAN,KUZ,TAPE_SIGNATURE,1784536800.0,79,79,81,81,True,80,1784516627.332,PRE_BELL_OK
26JUL20KYMCLA,CLA,TAPE_SIGNATURE,1784570700.0,23,23,24,24,True,24,1784562540.193,PRE_BELL_OK
26JUL20KYMCLA,KYM,TAPE_SIGNATURE,1784570700.0,75,75,79,79,False,,,
26JUL20LANRAD,LAN,MACHINE_RECEIPT,1784561400,19,19,20,20,False,,,
